date,url
2012-10-04,http://download.terna.it/terna/0000/0577/45.xls
2012-10-05,http://download.terna.it/terna/0000/0577/48.xls
2012-10-06,http://download.terna.it/terna/0000/0577/50.xls
2012-10-07,http://download.terna.it/terna/0000/0577/52.xls
2012-10-08,http://download.terna.it/terna/0000/0577/53.xls
2012-10-09,http://download.terna.it/terna/0000/0577/55.xls
2012-10-10,http://download.terna.it/terna/0000/0577/58.xls
2012-10-11,http://download.terna.it/terna/0000/0577/60.xls
2012-10-12,http://download.terna.it/terna/0000/0577/61.xls
2012-10-13,http://download.terna.it/terna/0000/0577/63.xls
2012-10-14,http://download.terna.it/terna/0000/0577/65.xls
2012-10-15,http://download.terna.it/terna/0000/0577/68.xls
2012-10-16,http://download.terna.it/terna/0000/0577/69.xls
2012-10-17,http://download.terna.it/terna/0000/1126/24.XLS
2012-10-18,http://download.terna.it/terna/0000/1126/25.XLS
2012-10-19,http://download.terna.it/terna/0000/0577/73.xls
2012-10-20,http://download.terna.it/terna/0000/0577/76.xls
2012-10-21,http://download.terna.it/terna/0000/0577/77.xls
2012-10-22,http://download.terna.it/terna/0000/0577/79.xls
2012-10-23,http://download.terna.it/terna/0000/0577/81.xls
2012-10-24,http://download.terna.it/terna/0000/0577/84.xls
2012-10-25,http://download.terna.it/terna/0000/0577/86.xls
2012-10-26,http://download.terna.it/terna/0000/0577/88.xls
2012-10-27,http://download.terna.it/terna/0000/0577/90.xls
2012-10-28,http://download.terna.it/terna/0000/0577/91.xls
2012-10-29,http://download.terna.it/terna/0000/0577/94.xls
2012-10-30,http://download.terna.it/terna/0000/0577/96.xls
2012-10-31,http://download.terna.it/terna/0000/0577/99.xls
2012-11-01,http://download.terna.it/terna/0000/0578/01.xls
2012-11-02,http://download.terna.it/terna/0000/0578/02.xls
2012-11-03,http://download.terna.it/terna/0000/0578/05.xls
2012-11-04,http://download.terna.it/terna/0000/0578/06.xls
2012-11-05,http://download.terna.it/terna/0000/0578/08.xls
2012-11-06,http://download.terna.it/terna/0000/0578/11.xls
2012-11-07,http://download.terna.it/terna/0000/0578/13.XLS
2012-11-08,http://download.terna.it/terna/0000/0578/14.XLS
2012-11-09,http://download.terna.it/terna/0000/0578/16.xls
2012-11-10,http://download.terna.it/terna/0000/0578/18.xls
2012-11-11,http://download.terna.it/terna/0000/0578/21.xls
2012-11-12,http://download.terna.it/terna/0000/0578/23.xls
2012-11-13,http://download.terna.it/terna/0000/0578/24.xls
2012-11-14,http://download.terna.it/terna/0000/0578/26.xls
2012-11-15,http://download.terna.it/terna/0000/0578/28.xls
2012-11-16,http://download.terna.it/terna/0000/0578/30.xls
2012-11-17,http://download.terna.it/terna/0000/0578/32.xls
2012-11-18,http://download.terna.it/terna/0000/0578/33.xls
2012-11-19,http://download.terna.it/terna/0000/0578/35.xls
2012-11-20,http://download.terna.it/terna/0000/0578/38.xls
2012-11-21,http://download.terna.it/terna/0000/0578/40.xls
2012-11-22,http://download.terna.it/terna/0000/0578/41.xls
2012-11-23,http://download.terna.it/terna/0000/0578/43.xls
2012-11-24,http://download.terna.it/terna/0000/0578/45.xls
2012-11-25,http://download.terna.it/terna/0000/0578/48.xls
2012-11-26,http://download.terna.it/terna/0000/0578/49.xls
2012-11-27,http://download.terna.it/terna/0000/0578/52.xls
2012-11-28,http://download.terna.it/terna/0000/0578/54.xls
2012-11-29,http://download.terna.it/terna/0000/0578/56.xls
2012-11-30,http://download.terna.it/terna/0000/0578/57.xls
2012-12-01,http://download.terna.it/terna/0000/0578/59.xls
2012-12-02,http://download.terna.it/terna/0000/0578/61.xls
2012-12-03,http://download.terna.it/terna/0000/0578/64.xls
2012-12-04,http://download.terna.it/terna/0000/0578/66.xls
2012-12-05,http://download.terna.it/terna/0000/0578/67.xls
2012-12-06,http://download.terna.it/terna/0000/0578/70.xls
2012-12-07,http://download.terna.it/terna/0000/0578/71.xls
2012-12-08,http://download.terna.it/terna/0000/0578/74.xls
2012-12-09,http://download.terna.it/terna/0000/0578/76.xls
2012-12-10,http://download.terna.it/terna/0000/0578/77.xls
2012-12-11,http://download.terna.it/terna/0000/0578/80.xls
2012-12-12,http://download.terna.it/terna/0000/0578/81.xls
2012-12-13,http://download.terna.it/terna/0000/0578/82.xls
2012-12-14,http://download.terna.it/terna/0000/0578/85.xls
2012-12-15,http://download.terna.it/terna/0000/0578/87.xls
2012-12-16,http://download.terna.it/terna/0000/0578/88.xls
2012-12-17,http://download.terna.it/terna/0000/0578/90.xls
2012-12-18,http://download.terna.it/terna/0000/0578/93.xls
2012-12-19,http://download.terna.it/terna/0000/0578/94.xls
2012-12-20,http://download.terna.it/terna/0000/0578/97.xls
2012-12-21,http://download.terna.it/terna/0000/0578/98.xls
2012-12-22,http://download.terna.it/terna/0000/0579/00.xls
2012-12-23,http://download.terna.it/terna/0000/0579/02.xls
2012-12-24,http://download.terna.it/terna/0000/0579/04.xls
2012-12-25,http://download.terna.it/terna/0000/0579/07.xls
2012-12-26,http://download.terna.it/terna/0000/0579/09.xls
2012-12-27,http://download.terna.it/terna/0000/0579/11.xls
2012-12-28,http://download.terna.it/terna/0000/0579/13.xls
2012-12-29,http://download.terna.it/terna/0000/0579/14.xls
2012-12-30,http://download.terna.it/terna/0000/0579/17.xls
2012-12-31,http://download.terna.it/terna/0000/0579/19.xls
2013-01-01,http://download.terna.it/terna/0000/0579/20.xls
2013-01-02,http://download.terna.it/terna/0000/0579/22.xls
2013-01-03,http://download.terna.it/terna/0000/0579/25.xls
2013-01-04,http://download.terna.it/terna/0000/0579/27.xls
2013-01-05,http://download.terna.it/terna/0000/0579/28.xls
2013-01-06,http://download.terna.it/terna/0000/0579/30.xls
2013-01-07,http://download.terna.it/terna/0000/0579/32.xls
2013-01-08,http://download.terna.it/terna/0000/0579/35.xls
2013-01-09,http://download.terna.it/terna/0000/0579/36.xls
2013-01-10,http://download.terna.it/terna/0000/0579/38.xls
2013-01-11,http://download.terna.it/terna/0000/0579/40.xls
2013-01-12,http://download.terna.it/terna/0000/0579/42.xls
2013-01-13,http://download.terna.it/terna/0000/0579/44.xls
2013-01-14,http://download.terna.it/terna/0000/0579/46.xls
2013-01-15,http://download.terna.it/terna/0000/0579/48.xls
2013-01-16,http://download.terna.it/terna/0000/0579/50.xls
2013-01-17,http://download.terna.it/terna/0000/0579/52.xls
2013-01-18,http://download.terna.it/terna/0000/0579/54.xls
2013-01-19,http://download.terna.it/terna/0000/0579/57.xls
2013-01-20,http://download.terna.it/terna/0000/0579/58.xls
2013-01-21,http://download.terna.it/terna/0000/0579/61.xls
2013-01-22,http://download.terna.it/terna/0000/0579/63.xls
2013-01-23,http://download.terna.it/terna/0000/0579/65.xls
2013-01-24,http://download.terna.it/terna/0000/0579/66.xls
2013-01-25,http://download.terna.it/terna/0000/0579/69.xls
2013-01-26,http://download.terna.it/terna/0000/0579/70.xls
2013-01-27,http://download.terna.it/terna/0000/0579/73.xls
2013-01-28,http://download.terna.it/terna/0000/0579/74.xls
2013-01-29,http://download.terna.it/terna/0000/0579/76.xls
2013-01-30,http://download.terna.it/terna/0000/0579/78.xls
2013-01-31,http://download.terna.it/terna/0000/0579/81.xls
2013-02-01,http://download.terna.it/terna/0000/0579/82.xls
2013-02-02,http://download.terna.it/terna/0000/0579/85.xls
2013-02-03,http://download.terna.it/terna/0000/0579/86.xls
2013-02-04,http://download.terna.it/terna/0000/0579/89.xls
2013-02-05,http://download.terna.it/terna/0000/0579/90.xls
2013-02-06,http://download.terna.it/terna/0000/0579/93.xls
2013-02-07,http://download.terna.it/terna/0000/0579/95.xls
2013-02-08,http://download.terna.it/terna/0000/0579/97.xls
2013-02-09,http://download.terna.it/terna/0000/0579/99.xls
2013-02-10,http://download.terna.it/terna/0000/0580/01.xls
2013-02-11,http://download.terna.it/terna/0000/0580/02.xls
2013-02-12,http://download.terna.it/terna/0000/0580/05.xls
2013-02-13,http://download.terna.it/terna/0000/0580/06.xls
2013-02-14,http://download.terna.it/terna/0000/0580/08.xls
2013-02-15,http://download.terna.it/terna/0000/0580/10.xls
2013-02-16,http://download.terna.it/terna/0000/0580/12.xls
2013-02-17,http://download.terna.it/terna/0000/0580/14.xls
2013-02-18,http://download.terna.it/terna/0000/0580/16.xls
2013-02-19,http://download.terna.it/terna/0000/0580/18.xls
2013-02-20,http://download.terna.it/terna/0000/0580/21.xls
2013-02-21,http://download.terna.it/terna/0000/0580/22.xls
2013-02-22,http://download.terna.it/terna/0000/0580/24.xls
2013-02-23,http://download.terna.it/terna/0000/0580/27.xls
2013-02-24,http://download.terna.it/terna/0000/0580/29.xls
2013-02-25,http://download.terna.it/terna/0000/0580/30.xls
2013-02-26,http://download.terna.it/terna/0000/0580/32.xls
2013-02-27,http://download.terna.it/terna/0000/0580/35.xls
2013-02-28,http://download.terna.it/terna/0000/0580/36.xls
2013-03-01,http://download.terna.it/terna/0000/0580/39.xls
2013-03-02,http://download.terna.it/terna/0000/0580/41.xls
2013-03-03,http://download.terna.it/terna/0000/0580/43.xls
2013-03-04,http://download.terna.it/terna/0000/0580/44.xls
2013-03-05,http://download.terna.it/terna/0000/0580/46.xls
2013-03-06,http://download.terna.it/terna/0000/0580/48.xls
2013-03-07,http://download.terna.it/terna/0000/0580/51.xls
2013-03-08,http://download.terna.it/terna/0000/0580/53.xls
2013-03-09,http://download.terna.it/terna/0000/0580/54.xls
2013-03-10,http://download.terna.it/terna/0000/0580/56.xls
2013-03-11,http://download.terna.it/terna/0000/0580/59.xls
2013-03-12,http://download.terna.it/terna/0000/0580/60.xls
2013-03-13,http://download.terna.it/terna/0000/0580/62.xls
2013-03-14,http://download.terna.it/terna/0000/0580/64.xls
2013-03-15,http://download.terna.it/terna/0000/0580/67.xls
2013-03-16,http://download.terna.it/terna/0000/0580/68.xls
2013-03-17,http://download.terna.it/terna/0000/0580/71.xls
2013-03-18,http://download.terna.it/terna/0000/0580/72.xls
2013-03-19,http://download.terna.it/terna/0000/0580/74.xls
2013-03-20,http://download.terna.it/terna/0000/0580/76.xls
2013-03-21,http://download.terna.it/terna/0000/0580/79.xls
2013-03-22,http://download.terna.it/terna/0000/0580/81.xls
2013-03-23,http://download.terna.it/terna/0000/0580/83.xls
2013-03-24,http://download.terna.it/terna/0000/0580/84.xls
2013-03-25,http://download.terna.it/terna/0000/0580/86.xls
2013-03-26,http://download.terna.it/terna/0000/0580/89.xls
2013-03-27,http://download.terna.it/terna/0000/0580/90.xls
2013-03-28,http://download.terna.it/terna/0000/0580/93.xls
2013-03-29,http://download.terna.it/terna/0000/0580/94.xls
2013-03-30,http://download.terna.it/terna/0000/0580/97.xls
2013-03-31,http://download.terna.it/terna/0000/0580/98.xls
2013-04-01,http://download.terna.it/terna/0000/0581/01.xls
2013-04-02,http://download.terna.it/terna/0000/0581/03.xls
2013-04-03,http://download.terna.it/terna/0000/0581/05.xls
2013-04-04,http://download.terna.it/terna/0000/0581/07.xls
2013-04-05,http://download.terna.it/terna/0000/0581/08.xls
2013-04-06,http://download.terna.it/terna/0000/0581/10.xls
2013-04-07,http://download.terna.it/terna/0000/0581/12.xls
2013-04-08,http://download.terna.it/terna/0000/0581/14.xls
2013-04-09,http://download.terna.it/terna/0000/0581/17.xls
2013-04-10,http://download.terna.it/terna/0000/0581/18.xls
2013-04-11,http://download.terna.it/terna/0000/0581/21.xls
2013-04-12,http://download.terna.it/terna/0000/0581/23.xls
2013-04-13,http://download.terna.it/terna/0000/0581/24.xls
2013-04-14,http://download.terna.it/terna/0000/0581/26.xls
2013-04-15,http://download.terna.it/terna/0000/0581/28.xls
2013-04-16,http://download.terna.it/terna/0000/0581/31.xls
2013-04-17,http://download.terna.it/terna/0000/0581/33.xls
2013-04-18,http://download.terna.it/terna/0000/0581/35.xls
2013-04-19,http://download.terna.it/terna/0000/0581/36.xls
2013-04-20,http://download.terna.it/terna/0000/0581/38.xls
2013-04-21,http://download.terna.it/terna/0000/0581/41.xls
2013-04-22,http://download.terna.it/terna/0000/0581/43.xls
2013-04-23,http://download.terna.it/terna/0000/0581/44.xls
2013-04-24,http://download.terna.it/terna/0000/0581/46.xls
2013-04-25,http://download.terna.it/terna/0000/0581/49.xls
2013-04-26,http://download.terna.it/terna/0000/0581/50.xls
2013-04-27,http://download.terna.it/terna/0000/0581/52.xls
2013-04-28,http://download.terna.it/terna/0000/0581/54.xls
2013-04-29,http://download.terna.it/terna/0000/0581/56.xls
2013-04-30,http://download.terna.it/terna/0000/0581/59.xls
2013-05-01,http://download.terna.it/terna/0000/0581/61.xls
2013-05-02,http://download.terna.it/terna/0000/0581/62.xls
2013-05-03,http://download.terna.it/terna/0000/0581/64.xls
2013-05-04,http://download.terna.it/terna/0000/0581/66.xls
2013-05-05,http://download.terna.it/terna/0000/0581/69.xls
2013-05-06,http://download.terna.it/terna/0000/0581/70.xls
2013-05-07,http://download.terna.it/terna/0000/0581/73.xls
2013-05-08,http://download.terna.it/terna/0000/0581/75.xls
2013-05-09,http://download.terna.it/terna/0000/0581/76.xls
2013-05-10,http://download.terna.it/terna/0000/0581/78.xls
2013-05-11,http://download.terna.it/terna/0000/0581/80.xls
2013-05-12,http://download.terna.it/terna/0000/0581/82.xls
2013-05-13,http://download.terna.it/terna/0000/0581/84.xls
2013-05-14,http://download.terna.it/terna/0000/0581/87.xls
2013-05-15,http://download.terna.it/terna/0000/0581/89.xls
2013-05-16,http://download.terna.it/terna/0000/0581/91.xls
2013-05-17,http://download.terna.it/terna/0000/0581/92.xls
2013-05-18,http://download.terna.it/terna/0000/0581/95.xls
2013-05-19,http://download.terna.it/terna/0000/0581/96.xls
2013-05-20,http://download.terna.it/terna/0000/0581/98.xls
2013-05-21,http://download.terna.it/terna/0000/0582/01.xls
2013-05-22,http://download.terna.it/terna/0000/0582/03.xls
2013-05-23,http://download.terna.it/terna/0000/0582/05.xls
2013-05-24,http://download.terna.it/terna/0000/0582/07.xls
2013-05-25,http://download.terna.it/terna/0000/0582/09.xls
2013-05-26,http://download.terna.it/terna/0000/0582/10.xls
2013-05-27,http://download.terna.it/terna/0000/0582/13.xls
2013-05-28,http://download.terna.it/terna/0000/0582/14.xls
2013-05-29,http://download.terna.it/terna/0000/0582/17.xls
2013-05-30,http://download.terna.it/terna/0000/0582/19.xls
2013-05-31,http://download.terna.it/terna/0000/0582/21.xls
2013-06-01,http://download.terna.it/terna/0000/0582/23.xls
2013-06-02,http://download.terna.it/terna/0000/0582/24.xls
2013-06-03,http://download.terna.it/terna/0000/0582/26.xls
2013-06-04,http://download.terna.it/terna/0000/0582/28.xls
2013-06-05,http://download.terna.it/terna/0000/0582/30.xls
2013-06-06,http://download.terna.it/terna/0000/0582/32.xls
2013-06-07,http://download.terna.it/terna/0000/0582/35.xls
2013-06-08,http://download.terna.it/terna/0000/0582/36.xls
2013-06-09,http://download.terna.it/terna/0000/0582/39.xls
2013-06-10,http://download.terna.it/terna/0000/0582/41.xls
2013-06-11,http://download.terna.it/terna/0000/0582/43.xls
2013-06-12,http://download.terna.it/terna/0000/0582/45.xls
2013-06-13,http://download.terna.it/terna/0000/0582/46.xls
2013-06-14,http://download.terna.it/terna/0000/0582/48.xls
2013-06-15,http://download.terna.it/terna/0000/0582/50.xls
2013-06-16,http://download.terna.it/terna/0000/0582/53.xls
2013-06-17,http://download.terna.it/terna/0000/0582/54.xls
2013-06-18,http://download.terna.it/terna/0000/0582/56.xls
2013-06-19,http://download.terna.it/terna/0000/0582/59.xls
2013-06-20,http://download.terna.it/terna/0000/0582/60.xls
2013-06-21,http://download.terna.it/terna/0000/0582/62.xls
2013-06-22,http://download.terna.it/terna/0000/0582/65.xls
2013-06-23,http://download.terna.it/terna/0000/0582/66.xls
2013-06-24,http://download.terna.it/terna/0000/0582/68.xls
2013-06-25,http://download.terna.it/terna/0000/0582/70.xls
2013-06-26,http://download.terna.it/terna/0000/0582/72.xls
2013-06-27,http://download.terna.it/terna/0000/0582/75.xls
2013-06-28,http://download.terna.it/terna/0000/0582/77.xls
2013-06-29,http://download.terna.it/terna/0000/0582/79.xls
2013-06-30,http://download.terna.it/terna/0000/0582/81.xls
2013-07-01,http://download.terna.it/terna/0000/0582/83.xls
2013-07-02,http://download.terna.it/terna/0000/0582/85.xls
2013-07-03,http://download.terna.it/terna/0000/0582/87.xls
2013-07-04,http://download.terna.it/terna/0000/0582/89.xls
2013-07-05,http://download.terna.it/terna/0000/0582/90.xls
2013-07-06,http://download.terna.it/terna/0000/0582/93.xls
2013-07-07,http://download.terna.it/terna/0000/0582/94.xls
2013-07-08,http://download.terna.it/terna/0000/0582/97.xls
2013-07-09,http://download.terna.it/terna/0000/0582/98.xls
2013-07-10,http://download.terna.it/terna/0000/0583/00.xls
2013-07-11,http://download.terna.it/terna/0000/0583/02.xls
2013-07-12,http://download.terna.it/terna/0000/0583/05.xls
2013-07-13,http://download.terna.it/terna/0000/0583/07.xls
2013-07-14,http://download.terna.it/terna/0000/0583/09.xls
2013-07-15,http://download.terna.it/terna/0000/0583/10.xls
2013-07-16,http://download.terna.it/terna/0000/0583/13.xls
2013-07-17,http://download.terna.it/terna/0000/0583/14.xls
2013-07-18,http://download.terna.it/terna/0000/0583/16.xls
2013-07-19,http://download.terna.it/terna/0000/0583/19.xls
2013-07-20,http://download.terna.it/terna/0000/0583/21.xls
2013-07-21,http://download.terna.it/terna/0000/0583/23.xls
2013-07-22,http://download.terna.it/terna/0000/0583/24.xls
2013-07-23,http://download.terna.it/terna/0000/0583/26.xls
2013-07-24,http://download.terna.it/terna/0000/0583/28.xls
2013-07-25,http://download.terna.it/terna/0000/0583/29.xls
2013-07-26,http://download.terna.it/terna/0000/0583/31.xls
2013-07-27,http://download.terna.it/terna/0000/0583/34.xls
2013-07-28,http://download.terna.it/terna/0000/0583/35.xls
2013-07-29,http://download.terna.it/terna/0000/0583/37.xls
2013-07-30,http://download.terna.it/terna/0000/0583/39.xls
2013-07-31,http://download.terna.it/terna/0000/0583/41.xls
2013-08-01,http://download.terna.it/terna/0000/0583/43.xls
2013-08-02,http://download.terna.it/terna/0000/0583/45.xls
2013-08-03,http://download.terna.it/terna/0000/0583/47.xls
2013-08-04,http://download.terna.it/terna/0000/0583/50.xls
2013-08-05,http://download.terna.it/terna/0000/0583/51.xls
2013-08-06,http://download.terna.it/terna/0000/0583/53.xls
2013-08-07,http://download.terna.it/terna/0000/0583/56.xls
2013-08-08,http://download.terna.it/terna/0000/0583/58.xls
2013-08-09,http://download.terna.it/terna/0000/0583/59.xls
2013-08-10,http://download.terna.it/terna/0000/0583/62.xls
2013-08-11,http://download.terna.it/terna/0000/0583/63.xls
2013-08-12,http://download.terna.it/terna/0000/0583/66.xls
2013-08-13,http://download.terna.it/terna/0000/0583/67.xls
2013-08-14,http://download.terna.it/terna/0000/0583/70.xls
2013-08-15,http://download.terna.it/terna/0000/0583/72.xls
2013-08-16,http://download.terna.it/terna/0000/0583/74.xls
2013-08-17,http://download.terna.it/terna/0000/0583/75.xls
2013-08-18,http://download.terna.it/terna/0000/0583/78.xls
2013-08-19,http://download.terna.it/terna/0000/0583/80.xls
2013-08-20,http://download.terna.it/terna/0000/0583/81.xls
2013-08-21,http://download.terna.it/terna/0000/0583/83.xls
2013-08-22,http://download.terna.it/terna/0000/0583/86.xls
2013-08-23,http://download.terna.it/terna/0000/0583/88.xls
2013-08-24,http://download.terna.it/terna/0000/0583/89.xls
2013-08-25,http://download.terna.it/terna/0000/0583/91.xls
2013-08-26,http://download.terna.it/terna/0000/0583/94.xls
2013-08-27,http://download.terna.it/terna/0000/0583/95.xls
2013-08-28,http://download.terna.it/terna/0000/0583/98.xls
2013-08-29,http://download.terna.it/terna/0000/0584/00.xls
2013-08-30,http://download.terna.it/terna/0000/0584/01.xls
2013-08-31,http://download.terna.it/terna/0000/0584/04.xls
2013-09-01,http://download.terna.it/terna/0000/0584/06.xls
2013-09-02,http://download.terna.it/terna/0000/0584/07.xls
2013-09-03,http://download.terna.it/terna/0000/0584/10.xls
2013-09-04,http://download.terna.it/terna/0000/0584/12.xls
2013-09-05,http://download.terna.it/terna/0000/0584/13.xls
2013-09-06,http://download.terna.it/terna/0000/0584/16.xls
2013-09-07,http://download.terna.it/terna/0000/0584/17.xls
2013-09-08,http://download.terna.it/terna/0000/0584/19.xls
2013-09-09,http://download.terna.it/terna/0000/0584/22.xls
2013-09-10,http://download.terna.it/terna/0000/0584/24.xls
2013-09-11,http://download.terna.it/terna/0000/0584/25.xls
2013-09-12,http://download.terna.it/terna/0000/0584/27.xls
2013-09-13,http://download.terna.it/terna/0000/0584/29.xls
2013-09-14,http://download.terna.it/terna/0000/0584/32.xls
2013-09-15,http://download.terna.it/terna/0000/0584/34.xls
2013-09-16,http://download.terna.it/terna/0000/0584/36.xls
2013-09-17,http://download.terna.it/terna/0000/0584/38.xls
2013-09-18,http://download.terna.it/terna/0000/0584/39.xls
2013-09-19,http://download.terna.it/terna/0000/0584/42.xls
2013-09-20,http://download.terna.it/terna/0000/0584/44.xls
2013-09-21,http://download.terna.it/terna/0000/0584/46.xls
2013-09-22,http://download.terna.it/terna/0000/0584/48.xls
2013-09-23,http://download.terna.it/terna/0000/0584/49.xls
2013-09-24,http://download.terna.it/terna/0000/0584/51.xls
2013-09-25,http://download.terna.it/terna/0000/0584/53.xls
2013-09-26,http://download.terna.it/terna/0000/0584/54.xls
2013-09-27,http://download.terna.it/terna/0000/0584/56.xls
2013-09-28,http://download.terna.it/terna/0000/0584/59.xls
2013-09-29,http://download.terna.it/terna/0000/0584/61.xls
2013-09-30,http://download.terna.it/terna/0000/0584/63.xls
2013-10-01,http://download.terna.it/terna/0000/0584/65.xls
2013-10-02,http://download.terna.it/terna/0000/0584/66.xls
2013-10-03,http://download.terna.it/terna/0000/0584/69.xls
2013-10-04,http://download.terna.it/terna/0000/0584/70.xls
2013-10-05,http://download.terna.it/terna/0000/0584/73.xls
2013-10-06,http://download.terna.it/terna/0000/0584/75.xls
2013-10-07,http://download.terna.it/terna/0000/0584/76.xls
2013-10-08,http://download.terna.it/terna/0000/0584/78.xls
2013-10-09,http://download.terna.it/terna/0000/0584/81.xls
2013-10-10,http://download.terna.it/terna/0000/0584/83.xls
2013-10-11,http://download.terna.it/terna/0000/0584/84.xls
2013-10-12,http://download.terna.it/terna/0000/0584/86.xls
2013-10-13,http://download.terna.it/terna/0000/0584/88.xls
2013-10-14,http://download.terna.it/terna/0000/0584/90.xls
2013-10-15,http://download.terna.it/terna/0000/0584/93.xls
2013-10-16,http://download.terna.it/terna/0000/0584/94.xls
2013-10-17,http://download.terna.it/terna/0000/0584/97.xls
2013-10-18,http://download.terna.it/terna/0000/0584/98.xls
2013-10-19,http://download.terna.it/terna/0000/0585/00.xls
2013-10-20,http://download.terna.it/terna/0000/0585/02.xls
2013-10-21,http://download.terna.it/terna/0000/0585/05.xls
2013-10-22,http://download.terna.it/terna/0000/0585/07.xls
2013-10-23,http://download.terna.it/terna/0000/0585/08.xls
2013-10-24,http://download.terna.it/terna/0000/0585/11.xls
2013-10-25,http://download.terna.it/terna/0000/0585/12.xls
2013-10-26,http://download.terna.it/terna/0000/0585/15.xls
2013-10-27,http://download.terna.it/terna/0000/0585/16.xls
2013-10-28,http://download.terna.it/terna/0000/0585/19.xls
2013-10-29,http://download.terna.it/terna/0000/0585/21.xls
2013-10-30,http://download.terna.it/terna/0000/0585/23.xls
2013-10-31,http://download.terna.it/terna/0000/0585/25.xls
2013-11-01,http://download.terna.it/terna/0000/0585/26.xls
2013-11-02,http://download.terna.it/terna/0000/0585/28.xls
2013-11-03,http://download.terna.it/terna/0000/0585/31.xls
2013-11-04,http://download.terna.it/terna/0000/0585/32.xls
2013-11-05,http://download.terna.it/terna/0000/0585/35.xls
2013-11-06,http://download.terna.it/terna/0000/0585/37.xls
2013-11-07,http://download.terna.it/terna/0000/0585/39.xls
2013-11-08,http://download.terna.it/terna/0000/0585/41.xls
2013-11-09,http://download.terna.it/terna/0000/0585/42.xls
2013-11-10,http://download.terna.it/terna/0000/0585/44.xls
2013-11-11,http://download.terna.it/terna/0000/0585/46.xls
2013-11-12,http://download.terna.it/terna/0000/0585/47.xls
2013-11-13,http://download.terna.it/terna/0000/0585/50.xls
2013-11-14,http://download.terna.it/terna/0000/0585/51.xls
2013-11-15,http://download.terna.it/terna/0000/0585/54.xls
2013-11-16,http://download.terna.it/terna/0000/0585/55.xls
2013-11-17,http://download.terna.it/terna/0000/0585/57.xls
2013-11-18,http://download.terna.it/terna/0000/0585/60.xls
2013-11-19,http://download.terna.it/terna/0000/0585/62.xls
2013-11-20,http://download.terna.it/terna/0000/0585/63.xls
2013-11-21,http://download.terna.it/terna/0000/0585/66.xls
2013-11-22,http://download.terna.it/terna/0000/0585/67.xls
2013-11-23,http://download.terna.it/terna/0000/0585/70.xls
2013-11-24,http://download.terna.it/terna/0000/0585/72.xls
2013-11-25,http://download.terna.it/terna/0000/0585/73.xls
2013-11-26,http://download.terna.it/terna/0000/0585/75.xls
2013-11-27,http://download.terna.it/terna/0000/0585/77.xls
2013-11-28,http://download.terna.it/terna/0000/0585/80.xls
2013-11-29,http://download.terna.it/terna/0000/0585/82.xls
2013-11-30,http://download.terna.it/terna/0000/0585/83.xls
2013-12-01,http://download.terna.it/terna/0000/0585/86.xls
2013-12-02,http://download.terna.it/terna/0000/0585/87.xls
2013-12-03,http://download.terna.it/terna/0000/0585/90.xls
2013-12-04,http://download.terna.it/terna/0000/0585/92.xls
2013-12-05,http://download.terna.it/terna/0000/0585/94.xls
2013-12-06,http://download.terna.it/terna/0000/0585/96.xls
2013-12-07,http://download.terna.it/terna/0000/0585/97.xls
2013-12-08,http://download.terna.it/terna/0000/0586/00.xls
2013-12-09,http://download.terna.it/terna/0000/0586/01.xls
2013-12-10,http://download.terna.it/terna/0000/0586/04.xls
2013-12-11,http://download.terna.it/terna/0000/0586/05.xls
2013-12-12,http://download.terna.it/terna/0000/0586/07.xls
2013-12-13,http://download.terna.it/terna/0000/0586/10.xls
2013-12-14,http://download.terna.it/terna/0000/0586/12.xls
2013-12-15,http://download.terna.it/terna/0000/0586/13.xls
2013-12-16,http://download.terna.it/terna/0000/0586/15.xls
2013-12-17,http://download.terna.it/terna/0000/0586/17.xls
2013-12-18,http://download.terna.it/terna/0000/0586/20.xls
2013-12-19,http://download.terna.it/terna/0000/0586/22.xls
2013-12-20,http://download.terna.it/terna/0000/0586/23.xls
2013-12-21,http://download.terna.it/terna/0000/0586/26.xls
2013-12-22,http://download.terna.it/terna/0000/0586/28.xls
2013-12-23,http://download.terna.it/terna/0000/0586/29.xls
2013-12-24,http://download.terna.it/terna/0000/0586/32.xls
2013-12-25,http://download.terna.it/terna/0000/0586/33.xls
2013-12-26,http://download.terna.it/terna/0000/0586/36.xls
2013-12-27,http://download.terna.it/terna/0000/0586/37.xls
2013-12-28,http://download.terna.it/terna/0000/0586/39.xls
2013-12-29,http://download.terna.it/terna/0000/0586/42.xls
2013-12-30,http://download.terna.it/terna/0000/0586/44.xls
2013-12-31,http://download.terna.it/terna/0000/0586/46.xls
2014-01-01,http://download.terna.it/terna/0000/0586/48.xls
2014-01-02,http://download.terna.it/terna/0000/0586/49.xls
2014-01-03,http://download.terna.it/terna/0000/0586/52.xls
2014-01-04,http://download.terna.it/terna/0000/0586/54.xls
2014-01-05,http://download.terna.it/terna/0000/0586/55.xls
2014-01-06,http://download.terna.it/terna/0000/0586/57.xls
2014-01-07,http://download.terna.it/terna/0000/0586/59.xls
2014-01-08,http://download.terna.it/terna/0000/0586/61.xls
2014-01-09,http://download.terna.it/terna/0000/0586/64.xls
2014-01-10,http://download.terna.it/terna/0000/0586/65.xls
2014-01-11,http://download.terna.it/terna/0000/0586/67.xls
2014-01-12,http://download.terna.it/terna/0000/0586/70.xls
