Windenergieeinspeisung;;;;
2006 März;;;;
;;;;
Datum;Position;prognostiziert [MW];tatsächlich [MW];Anteil Offshore [MW];
;51;1078;627;0;;
;52;1078;634;0;;
;53;1021;693;0;;
;54;1021;692;0;;
;55;1021;627;0;;
;56;1021;593;0;;
;57;1000;582;0;;
;58;1000;622;0;;
;59;1000;615;0;;
;60;1000;559;0;;
;61;1017;499;0;;
;62;1017;532;0;;
;63;1017;518;0;;
;64;1017;478;0;;
;65;973;434;0;;
;66;973;437;0;;
;67;973;414;0;;
;68;973;388;0;;
;69;1009;417;0;;
;70;1009;398;0;;
;71;1009;362;0;;
;72;1009;357;0;;
;73;822;349;0;;
;74;822;351;0;;
;75;822;330;0;;
;76;822;294;0;;
;77;807;313;0;;
;78;807;300;0;;
;79;807;307;0;;
;80;807;318;0;;
;81;794;325;0;;
;82;794;289;0;;
;83;794;306;0;;
;84;794;331;0;;
;85;850;344;0;;
;86;850;396;0;;
;87;850;438;0;;
;88;850;419;0;;
;89;867;443;0;;
;90;867;478;0;;
;91;867;513;0;;
;92;867;481;0;;
;93;879;513;0;;
;94;879;550;0;;
;95;879;525;0;;
;96;879;519;0;;
2006-03-04;1;366;569;0;;
;2;366;512;0;;
;3;366;482;0;;
;4;366;464;0;;
;5;402;453;0;;
;6;402;485;0;;
;7;402;498;0;;
;8;402;525;0;;
;9;431;553;0;;
;10;431;564;0;;
;11;431;608;0;;
;12;431;685;0;;
;13;479;765;0;;
;14;479;837;0;;
;15;479;834;0;;
;16;479;844;0;;
;17;548;845;0;;
;18;548;893;0;;
;19;548;872;0;;
;20;548;867;0;;
;21;617;901;0;;
;22;617;917;0;;
;23;617;960;0;;
;24;617;1018;0;;
;25;714;1056;0;;
;26;714;1149;0;;
;27;714;1232;0;;
;28;714;1300;0;;
;29;789;1328;0;;
;30;789;1375;0;;
;31;789;1402;0;;
;32;789;1413;0;;
;33;877;1476;0;;
;34;877;1476;0;;
;35;877;1435;0;;
;36;877;1414;0;;
;37;1048;1378;0;;
;38;1048;1404;0;;
;39;1048;1489;0;;
;40;1048;1468;0;;
;41;1249;1488;0;;
;42;1249;1480;0;;
;43;1249;1552;0;;
;44;1249;1601;0;;
;45;1519;1701;0;;
;46;1519;1836;0;;
;47;1519;1887;0;;
;48;1519;2038;0;;
;49;1824;2248;0;;
;50;1824;2285;0;;
;51;1824;2522;0;;
;52;1824;2616;0;;
;53;2022;2647;0;;
;54;2022;2673;0;;
;55;2022;2675;0;;
;56;2022;2612;0;;
;57;2231;2716;0;;
;58;2231;2680;0;;
;59;2231;2605;0;;
;60;2231;2425;0;;
;61;2186;2379;0;;
;62;2186;2314;0;;
;63;2186;2216;0;;
;64;2186;2132;0;;
;65;2044;2044;0;;
;66;2044;1988;0;;
;67;2044;1914;0;;
;68;2044;1872;0;;
;69;1754;1885;0;;
;70;1754;1673;0;;
;71;1754;1522;0;;
;72;1754;1412;0;;
;73;1444;1385;0;;
;74;1444;1209;0;;
;75;1444;1318;0;;
;76;1444;1325;0;;
;77;1253;1353;0;;
;78;1253;1446;0;;
;79;1253;1504;0;;
;80;1253;1531;0;;
;81;1221;1670;0;;
;82;1221;1771;0;;
;83;1221;1826;0;;
;84;1221;1854;0;;
;85;1213;1942;0;;
;86;1213;1828;0;;
;87;1213;1697;0;;
;88;1213;1722;0;;
;89;1241;1780;0;;
;90;1241;1790;0;;
;91;1241;1805;0;;
;92;1241;1741;0;;
;93;1231;1695;0;;
;94;1231;1794;0;;
;95;1231;1824;0;;
;96;1231;1684;0;;
2006-03-05;1;894;1587;0;;
;2;894;1607;0;;
;3;894;1529;0;;
;4;894;1484;0;;
;5;876;1461;0;;
;6;876;1364;0;;
;7;876;1357;0;;
;8;876;1300;0;;
;9;825;1193;0;;
;10;825;1133;0;;
;11;825;1052;0;;
;12;825;1095;0;;
;13;809;1099;0;;
;14;809;1049;0;;
;15;809;1064;0;;
;16;809;1088;0;;
;17;746;1162;0;;
;18;746;1210;0;;
;19;746;1222;0;;
;20;746;1146;0;;
;21;711;1182;0;;
;22;711;1283;0;;
;23;711;1321;0;;
;24;711;1392;0;;
;25;733;1456;0;;
;26;733;1613;0;;
;27;733;1615;0;;
;28;733;1604;0;;
;29;822;1666;0;;
;30;822;1773;0;;
;31;822;1792;0;;
;32;822;1842;0;;
;33;909;1819;0;;
;34;909;1953;0;;
;35;909;2070;0;;
;36;909;2081;0;;
;37;1027;2122;0;;
;38;1027;2145;0;;
;39;1027;2254;0;;
;40;1027;2408;0;;
;41;1163;2490;0;;
;42;1163;2531;0;;
;43;1163;2440;0;;
;44;1163;2392;0;;
;45;1437;2417;0;;
;46;1437;2541;0;;
;47;1437;2698;0;;
;48;1437;2658;0;;
;49;1676;2647;0;;
;50;1676;2550;0;;
;51;1676;2579;0;;
;52;1676;2562;0;;
;53;1847;2471;0;;
;54;1847;2441;0;;
;55;1847;2544;0;;
;56;1847;2546;0;;
;57;1775;2558;0;;
;58;1775;2606;0;;
;59;1775;2575;0;;
;60;1775;2686;0;;
;61;1694;2560;0;;
;62;1694;2242;0;;
;63;1694;2170;0;;
;64;1694;2112;0;;
;65;1531;1933;0;;
;66;1531;1957;0;;
;67;1531;1878;0;;
;68;1531;1798;0;;
;69;1429;1774;0;;
;70;1429;1656;0;;
;71;1429;1575;0;;
;72;1429;1450;0;;
;73;1178;1458;0;;
;74;1178;1450;0;;
;75;1178;1397;0;;
;76;1178;1325;0;;
;77;997;1177;0;;
;78;997;1103;0;;
;79;997;1067;0;;
;80;997;1079;0;;
;81;859;1040;0;;
;82;859;971;0;;
;83;859;893;0;;
;84;859;797;0;;
;85;807;776;0;;
;86;807;699;0;;
;87;807;584;0;;
;88;807;548;0;;
;89;749;531;0;;
;90;749;478;0;;
;91;749;370;0;;
;92;749;322;0;;
;93;705;353;0;;
;94;705;314;0;;
;95;705;274;0;;
;96;705;265;0;;
2006-03-06;1;451;232;0;;
;2;451;237;0;;
;3;451;242;0;;
;4;451;284;0;;
;5;483;326;0;;
;6;483;358;0;;
;7;483;420;0;;
;8;483;465;0;;
;9;555;451;0;;
;10;555;498;0;;
;11;555;582;0;;
;12;555;660;0;;
;13;637;722;0;;
;14;637;783;0;;
;15;637;874;0;;
;16;637;935;0;;
;17;724;1018;0;;
;18;724;1075;0;;
;19;724;1082;0;;
;20;724;1098;0;;
;21;898;1148;0;;
;22;898;1292;0;;
;23;898;1286;0;;
;24;898;1297;0;;
;25;1032;1324;0;;
;26;1032;1315;0;;
;27;1032;1331;0;;
;28;1032;1382;0;;
;29;1140;1425;0;;
;30;1140;1409;0;;
;31;1140;1427;0;;
;32;1140;1395;0;;
;33;1229;1389;0;;
;34;1229;1431;0;;
;35;1229;1520;0;;
;36;1229;1504;0;;
;37;1469;1499;0;;
;38;1469;1510;0;;
;39;1469;1576;0;;
;40;1469;1639;0;;
;41;1579;1659;0;;
;42;1579;1632;0;;
;43;1579;1665;0;;
;44;1579;1655;0;;
;45;1752;1694;0;;
;46;1752;1775;0;;
;47;1752;1828;0;;
;48;1752;1923;0;;
;49;1948;2124;0;;
;50;1948;2208;0;;
;51;1948;2246;0;;
;52;1948;2367;0;;
;53;2013;2481;0;;
;54;2013;2631;0;;
;55;2013;2452;0;;
;56;2013;2431;0;;
;57;2022;2350;0;;
;58;2022;2307;0;;
;59;2022;2111;0;;
;60;2022;2247;0;;
;61;1917;2254;0;;
;62;1917;2302;0;;
;63;1917;2115;0;;
;64;1917;1993;0;;
;65;1739;2071;0;;
;66;1739;1982;0;;
;67;1739;1983;0;;
;68;1739;1924;0;;
;69;1609;1879;0;;
;70;1609;1737;0;;
;71;1609;1731;0;;
;72;1609;1747;0;;
;73;1331;1637;0;;
;74;1331;1635;0;;
;75;1331;1653;0;;
;76;1331;1572;0;;
;77;1141;1432;0;;
;78;1141;1379;0;;
;79;1141;1375;0;;
;80;1141;1403;0;;
;81;1044;1439;0;;
;82;1044;1480;0;;
;83;1044;1448;0;;
;84;1044;1326;0;;
;85;966;1415;0;;
;86;966;1487;0;;
;87;966;1356;0;;
;88;966;1495;0;;
;89;838;1487;0;;
;90;838;1394;0;;
;91;838;1482;0;;
;92;838;1421;0;;
;93;712;1549;0;;
;94;712;1476;0;;
;95;712;1498;0;;
;96;712;1554;0;;
2006-03-07;1;1422;1634;0;;
;2;1422;1651;0;;
;3;1422;1554;0;;
;4;1422;1638;0;;
;5;1399;1592;0;;
;6;1399;1565;0;;
;7;1399;1532;0;;
;8;1399;1476;0;;
;9;1353;1346;0;;
;10;1353;1427;0;;
;11;1353;1379;0;;
;12;1353;1375;0;;
;13;1277;1370;0;;
;14;1277;1326;0;;
;15;1277;1304;0;;
;16;1277;1301;0;;
;17;1189;1168;0;;
;18;1189;1110;0;;
;19;1189;1031;0;;
;20;1189;984;0;;
;21;1086;986;0;;
;22;1086;945;0;;
;23;1086;869;0;;
;24;1086;861;0;;
;25;977;875;0;;
;26;977;816;0;;
;27;977;776;0;;
;28;977;714;0;;
;29;906;651;0;;
;30;906;634;0;;
;31;906;598;0;;
;32;906;547;0;;
;33;844;517;0;;
;34;844;465;0;;
;35;844;403;0;;
;36;844;382;0;;
;37;833;349;0;;
;38;833;340;0;;
;39;833;318;0;;
;40;833;253;0;;
;41;861;232;0;;
;42;861;190;0;;
;43;861;197;0;;
;44;861;176;0;;
;45;896;175;0;;
;46;896;147;0;;
;47;896;145;0;;
;48;896;143;0;;
;49;953;119;0;;
;50;953;111;0;;
;51;953;85;0;;
;52;953;66;0;;
;53;999;58;0;;
;54;999;63;0;;
;55;999;54;0;;
;56;999;58;0;;
;57;1005;52;0;;
;58;1005;49;0;;
;59;1005;53;0;;
;60;1005;49;0;;
;61;946;42;0;;
;62;946;51;0;;
;63;946;60;0;;
;64;946;68;0;;
;65;857;50;0;;
;66;857;46;0;;
;67;857;61;0;;
;68;857;66;0;;
;69;716;52;0;;
;70;716;37;0;;
;71;716;29;0;;
;72;716;27;0;;
;73;584;32;0;;
;74;584;37;0;;
;75;584;46;0;;
;76;584;76;0;;
;77;458;104;0;;
;78;458;134;0;;
;79;458;162;0;;
;80;458;204;0;;
;81;447;254;0;;
;82;447;310;0;;
;83;447;364;0;;
;84;447;401;0;;
;85;519;444;0;;
;86;519;499;0;;
;87;519;522;0;;
;88;519;554;0;;
;89;595;594;0;;
;90;595;655;0;;
;91;595;678;0;;
;92;595;726;0;;
;93;687;758;0;;
;94;687;803;0;;
;95;687;854;0;;
;96;687;870;0;;
2006-03-08;1;737;917;0;;
;2;737;922;0;;
;3;737;897;0;;
;4;737;951;0;;
;5;804;1010;0;;
;6;804;1032;0;;
;7;804;1047;0;;
;8;804;1044;0;;
;9;860;1040;0;;
;10;860;1068;0;;
;11;860;1093;0;;
;12;860;1126;0;;
;13;937;1177;0;;
;14;937;1197;0;;
;15;937;1237;0;;
;16;937;1233;0;;
;17;1006;1274;0;;
;18;1006;1322;0;;
;19;1006;1370;0;;
;20;1006;1386;0;;
;21;1142;1387;0;;
;22;1142;1437;0;;
;23;1142;1456;0;;
;24;1142;1495;0;;
;25;1286;1447;0;;
;26;1286;1458;0;;
;27;1286;1460;0;;
;28;1286;1478;0;;
;29;1530;1463;0;;
;30;1530;1439;0;;
;31;1530;1484;0;;
;32;1530;1503;0;;
;33;1773;1476;0;;
;34;1773;1525;0;;
;35;1773;1546;0;;
;36;1773;1572;0;;
;37;2120;1538;0;;
;38;2120;1489;0;;
;39;2120;1482;0;;
;40;2120;1477;0;;
;41;2459;1571;0;;
;42;2459;1706;0;;
;43;2459;1793;0;;
;44;2459;1878;0;;
;45;2908;1981;0;;
;46;2908;2074;0;;
;47;2908;2118;0;;
;48;2908;2134;0;;
;49;3194;2179;0;;
;50;3194;2235;0;;
;51;3194;2292;0;;
;52;3194;2298;0;;
;53;3472;2310;0;;
;54;3472;2380;0;;
;55;3472;2451;0;;
;56;3472;2445;0;;
;57;3489;2504;0;;
;58;3489;2605;0;;
;59;3489;2605;0;;
;60;3489;2652;0;;
;61;3522;2718;0;;
;62;3522;2717;0;;
;63;3522;2762;0;;
;64;3522;2689;0;;
;65;3381;2700;0;;
;66;3381;2823;0;;
;67;3381;2670;0;;
;68;3381;2607;0;;
;69;3217;2653;0;;
;70;3217;2607;0;;
;71;3217;2484;0;;
;72;3217;2455;0;;
;73;2928;2500;0;;
;74;2928;2531;0;;
;75;2928;2498;0;;
;76;2928;2631;0;;
;77;2822;2679;0;;
;78;2822;2707;0;;
;79;2822;2646;0;;
;80;2822;2645;0;;
;81;2647;2662;0;;
;82;2647;2641;0;;
;83;2647;2558;0;;
;84;2647;2474;0;;
;85;2562;2390;0;;
;86;2562;2368;0;;
;87;2562;2316;0;;
;88;2562;2181;0;;
;89;2377;2089;0;;
;90;2377;2051;0;;
;91;2377;2017;0;;
;92;2377;2026;0;;
;93;2193;2032;0;;
;94;2193;2042;0;;
;95;2193;2022;0;;
;96;2193;1962;0;;
2006-03-09;1;2649;1924;0;;
;2;2649;1774;0;;
;3;2649;1753;0;;
;4;2649;1722;0;;
;5;2773;1719;0;;
;6;2773;1688;0;;
;7;2773;1673;0;;
;8;2773;1691;0;;
;9;2805;1644;0;;
;10;2805;1625;0;;
;11;2805;1588;0;;
;12;2805;1537;0;;
;13;2800;1487;0;;
;14;2800;1464;0;;
;15;2800;1437;0;;
;16;2800;1380;0;;
;17;2824;1316;0;;
;18;2824;1284;0;;
;19;2824;1281;0;;
;20;2824;1243;0;;
;21;2773;1233;0;;
;22;2773;1249;0;;
;23;2773;1251;0;;
;24;2773;1253;0;;
;25;2815;1212;0;;
;26;2815;1158;0;;
;27;2815;1115;0;;
;28;2815;1055;0;;
;29;2814;975;0;;
;30;2814;971;0;;
;31;2814;980;0;;
;32;2814;985;0;;
;33;2883;986;0;;
;34;2883;990;0;;
;35;2883;1007;0;;
;36;2883;1052;0;;
;37;2989;1058;0;;
;38;2989;995;0;;
;39;2989;973;0;;
;40;2989;962;0;;
;41;3077;999;0;;
;42;3077;993;0;;
;43;3077;1029;0;;
;44;3077;941;0;;
;45;3190;918;0;;
;46;3190;946;0;;
;47;3190;1020;0;;
;48;3190;965;0;;
;49;3320;951;0;;
;50;3320;986;0;;
;51;3320;962;0;;
;52;3320;945;0;;
;53;3312;955;0;;
;54;3312;950;0;;
;55;3312;902;0;;
;56;3312;939;0;;
;57;3282;897;0;;
;58;3282;892;0;;
;59;3282;910;0;;
;60;3282;934;0;;
;61;3105;924;0;;
;62;3105;937;0;;
;63;3105;990;0;;
;64;3105;964;0;;
;65;2948;914;0;;
;66;2948;889;0;;
;67;2948;875;0;;
;68;2948;867;0;;
;69;2697;873;0;;
;70;2697;864;0;;
;71;2697;844;0;;
;72;2697;803;0;;
;73;2430;818;0;;
;74;2430;793;0;;
;75;2430;734;0;;
;76;2430;669;0;;
;77;2285;670;0;;
;78;2285;634;0;;
;79;2285;632;0;;
;80;2285;611;0;;
;81;2220;594;0;;
;82;2220;593;0;;
;83;2220;619;0;;
;84;2220;658;0;;
;85;2147;622;0;;
;86;2147;612;0;;
;87;2147;591;0;;
;88;2147;603;0;;
;89;2021;606;0;;
;90;2021;601;0;;
;91;2021;578;0;;
;92;2021;557;0;;
;93;1950;597;0;;
;94;1950;612;0;;
;95;1950;633;0;;
;96;1950;687;0;;
2006-03-10;1;1310;708;0;;
;2;1310;753;0;;
;3;1310;865;0;;
;4;1310;907;0;;
;5;1366;955;0;;
;6;1366;1009;0;;
;7;1366;992;0;;
;8;1366;980;0;;
;9;1435;1015;0;;
;10;1435;980;0;;
;11;1435;1014;0;;
;12;1435;1091;0;;
;13;1512;1168;0;;
;14;1512;1287;0;;
;15;1512;1388;0;;
;16;1512;1415;0;;
;17;1608;1473;0;;
;18;1608;1498;0;;
;19;1608;1460;0;;
;20;1608;1459;0;;
;21;1658;1466;0;;
;22;1658;1541;0;;
;23;1658;1558;0;;
;24;1658;1487;0;;
;25;1728;1478;0;;
;26;1728;1558;0;;
;27;1728;1538;0;;
;28;1728;1555;0;;
;29;1856;1559;0;;
;30;1856;1684;0;;
;31;1856;1770;0;;
;32;1856;1757;0;;
;33;2035;1884;0;;
;34;2035;1996;0;;
;35;2035;1909;0;;
;36;2035;1949;0;;
;37;2186;2069;0;;
;38;2186;2056;0;;
;39;2186;2062;0;;
;40;2186;2060;0;;
;41;2286;2007;0;;
;42;2286;1991;0;;
;43;2286;2068;0;;
;44;2286;2147;0;;
;45;2347;2164;0;;
;46;2347;2191;0;;
;47;2347;2210;0;;
;48;2347;2114;0;;
;49;2395;2203;0;;
;50;2395;2248;0;;
;51;2395;2255;0;;
;52;2395;2271;0;;
;53;2326;2279;0;;
;54;2326;2179;0;;
;55;2326;2094;0;;
;56;2326;2042;0;;
;57;2212;2121;0;;
;58;2212;2061;0;;
;59;2212;1953;0;;
;60;2212;1911;0;;
;61;2105;1766;0;;
;62;2105;1717;0;;
;63;2105;1690;0;;
;64;2105;1746;0;;
;65;2133;1773;0;;
;66;2133;1692;0;;
;67;2133;1806;0;;
;68;2133;1713;0;;
;69;2097;1635;0;;
;70;2097;1681;0;;
;71;2097;1753;0;;
;72;2097;1673;0;;
;73;1939;1742;0;;
;74;1939;1786;0;;
;75;1939;1807;0;;
;76;1939;1841;0;;
;77;1843;1855;0;;
;78;1843;1853;0;;
;79;1843;1871;0;;
;80;1843;1994;0;;
;81;1817;2069;0;;
;82;1817;2160;0;;
;83;1817;2163;0;;
;84;1817;2184;0;;
;85;1664;2202;0;;
;86;1664;2279;0;;
;87;1664;2303;0;;
;88;1664;2344;0;;
;89;1679;2328;0;;
;90;1679;2368;0;;
;91;1679;2360;0;;
;92;1679;2411;0;;
;93;1542;2469;0;;
;94;1542;2448;0;;
;95;1542;2435;0;;
;96;1542;2465;0;;
2006-03-11;1;1739;2556;0;;
;2;1739;2545;0;;
;3;1739;2571;0;;
;4;1739;2492;0;;
;5;1742;2603;0;;
;6;1742;2557;0;;
;7;1742;2612;0;;
;8;1742;2682;0;;
;9;1676;2697;0;;
;10;1676;2678;0;;
;11;1676;2697;0;;
;12;1676;2706;0;;
;13;1698;2746;0;;
;14;1698;2724;0;;
;15;1698;2732;0;;
;16;1698;2755;0;;
;17;1765;2744;0;;
;18;1765;2722;0;;
;19;1765;2758;0;;
;20;1765;2830;0;;
;21;1803;2790;0;;
;22;1803;2748;0;;
;23;1803;2777;0;;
;24;1803;2849;0;;
;25;1875;2831;0;;
;26;1875;2901;0;;
;27;1875;3023;0;;
;28;1875;3140;0;;
;29;1904;3025;0;;
;30;1904;3050;0;;
;31;1904;3105;0;;
;32;1904;3146;0;;
;33;2010;3146;0;;
;34;2010;3147;0;;
;35;2010;3253;0;;
;36;2010;3269;0;;
;37;2206;3280;0;;
;38;2206;3299;0;;
;39;2206;3325;0;;
;40;2206;3416;0;;
;41;2417;3387;0;;
;42;2417;3389;0;;
;43;2417;3445;0;;
;44;2417;3399;0;;
;45;2572;3306;0;;
;46;2572;3293;0;;
;47;2572;3251;0;;
;48;2572;3244;0;;
;49;2710;3221;0;;
;50;2710;3276;0;;
;51;2710;3244;0;;
;52;2710;3312;0;;
;53;2635;3293;0;;
;54;2635;3232;0;;
;55;2635;3282;0;;
;56;2635;3311;0;;
;57;2770;3319;0;;
;58;2770;3398;0;;
;59;2770;3380;0;;
;60;2770;3472;0;;
;61;2652;3446;0;;
;62;2652;3404;0;;
;63;2652;3456;0;;
;64;2652;3450;0;;
;65;2443;3405;0;;
;66;2443;3387;0;;
;67;2443;3320;0;;
;68;2443;3150;0;;
;69;2143;3200;0;;
;70;2143;3114;0;;
;71;2143;3185;0;;
;72;2143;3170;0;;
;73;1809;3066;0;;
;74;1809;3005;0;;
;75;1809;2798;0;;
;76;1809;2694;0;;
;77;1557;2562;0;;
;78;1557;2489;0;;
;79;1557;2387;0;;
;80;1557;2317;0;;
;81;1320;2240;0;;
