Windenergieeinspeisung;;;;
2006 November;;;;
;;;;
Datum;Position;prognostiziert [MW];tatsächlich [MW];Anteil Offshore [MW];
;4;2261;2979;0;;
;5;2403;3027;0;;
;6;2403;2997;0;;
;7;2403;3025;0;;
;8;2403;3022;0;;
;9;2581;2999;0;;
;10;2581;3067;0;;
;11;2581;3081;0;;
;12;2581;3021;0;;
;13;2655;3060;0;;
;14;2655;3141;0;;
;15;2655;3131;0;;
;16;2655;3031;0;;
;17;2738;2982;0;;
;18;2738;2953;0;;
;19;2738;2929;0;;
;20;2738;2850;0;;
;21;2775;2816;0;;
;22;2775;2803;0;;
;23;2775;2872;0;;
;24;2775;2848;0;;
;25;2788;2810;0;;
;26;2788;2775;0;;
;27;2788;2761;0;;
;28;2788;2715;0;;
;29;2861;2708;0;;
;30;2861;2652;0;;
;31;2861;2587;0;;
;32;2861;2502;0;;
;33;2798;2411;0;;
;34;2798;2373;0;;
;35;2798;2280;0;;
;36;2798;2221;0;;
;37;2775;2187;0;;
;38;2775;2079;0;;
;39;2775;1986;0;;
;40;2775;1955;0;;
;41;2585;1915;0;;
;42;2585;1891;0;;
;43;2585;1884;0;;
;44;2585;1876;0;;
;45;2532;1892;0;;
;46;2532;1789;0;;
;47;2532;1652;0;;
;48;2532;1642;0;;
;49;2481;1642;0;;
;50;2481;1657;0;;
;51;2481;1578;0;;
;52;2481;1586;0;;
;53;2505;1516;0;;
;54;2505;1473;0;;
;55;2505;1427;0;;
;56;2505;1466;0;;
;57;2436;1385;0;;
;58;2436;1460;0;;
;59;2436;1524;0;;
;60;2436;1467;0;;
;61;2233;1330;0;;
;62;2233;1289;0;;
;63;2233;1330;0;;
;64;2233;1210;0;;
;65;2063;1084;0;;
;66;2063;1103;0;;
;67;2063;1152;0;;
;68;2063;1166;0;;
;69;2101;1175;0;;
;70;2101;1198;0;;
;71;2101;1230;0;;
;72;2101;1260;0;;
;73;2193;1258;0;;
;74;2193;1301;0;;
;75;2193;1340;0;;
;76;2193;1402;0;;
;77;2305;1453;0;;
;78;2305;1541;0;;
;79;2305;1532;0;;
;80;2305;1594;0;;
;81;2366;1616;0;;
;82;2366;1606;0;;
;83;2366;1610;0;;
;84;2366;1640;0;;
;85;2311;1595;0;;
;86;2311;1595;0;;
;87;2311;1640;0;;
;88;2311;1710;0;;
;89;2216;1689;0;;
;90;2216;1652;0;;
;91;2216;1609;0;;
;92;2216;1562;0;;
;93;2054;1548;0;;
;94;2054;1545;0;;
;95;2054;1472;0;;
;96;2054;1479;0;;
2006-11-19;1;1385;1429;0;;
;2;1385;1421;0;;
;3;1385;1367;0;;
;4;1385;1303;0;;
;5;1432;1299;0;;
;6;1432;1325;0;;
;7;1432;1273;0;;
;8;1432;1256;0;;
;9;1422;1256;0;;
;10;1422;1177;0;;
;11;1422;1171;0;;
;12;1422;1207;0;;
;13;1451;1174;0;;
;14;1451;1152;0;;
;15;1451;1129;0;;
;16;1451;1096;0;;
;17;1439;1037;0;;
;18;1439;1041;0;;
;19;1439;1106;0;;
;20;1439;1038;0;;
;21;1345;1064;0;;
;22;1345;1029;0;;
;23;1345;982;0;;
;24;1345;975;0;;
;25;1234;1005;0;;
;26;1234;1012;0;;
;27;1234;1045;0;;
;28;1234;1067;0;;
;29;1061;1016;0;;
;30;1061;1046;0;;
;31;1061;1033;0;;
;32;1061;1004;0;;
;33;922;938;0;;
;34;922;852;0;;
;35;922;789;0;;
;36;922;728;0;;
;37;827;638;0;;
;38;827;567;0;;
;39;827;582;0;;
;40;827;614;0;;
;41;739;574;0;;
;42;739;587;0;;
;43;739;622;0;;
;44;739;611;0;;
;45;642;561;0;;
;46;642;563;0;;
;47;642;557;0;;
;48;642;515;0;;
;49;519;540;0;;
;50;519;564;0;;
;51;519;600;0;;
;52;519;635;0;;
;53;511;674;0;;
;54;511;661;0;;
;55;511;738;0;;
;56;511;725;0;;
;57;638;740;0;;
;58;638;745;0;;
;59;638;756;0;;
;60;638;747;0;;
;61;809;706;0;;
;62;809;727;0;;
;63;809;790;0;;
;64;809;745;0;;
;65;970;759;0;;
;66;970;822;0;;
;67;970;790;0;;
;68;970;771;0;;
;69;1150;730;0;;
;70;1150;758;0;;
;71;1150;833;0;;
;72;1150;875;0;;
;73;1235;934;0;;
;74;1235;935;0;;
;75;1235;945;0;;
;76;1235;1020;0;;
;77;1309;1090;0;;
;78;1309;1086;0;;
;79;1309;1085;0;;
;80;1309;1087;0;;
;81;1293;1051;0;;
;82;1293;940;0;;
;83;1293;1079;0;;
;84;1293;1218;0;;
;85;1325;1259;0;;
;86;1325;1269;0;;
;87;1325;1230;0;;
;88;1325;1137;0;;
;89;1195;1079;0;;
;90;1195;1042;0;;
;91;1195;1118;0;;
;92;1195;1260;0;;
;93;1097;1389;0;;
;94;1097;1345;0;;
;95;1097;1326;0;;
;96;1097;1340;0;;
2006-11-20;1;804;1362;0;;
;2;804;1470;0;;
;3;804;1542;0;;
;4;804;1576;0;;
;5;922;1614;0;;
;6;922;1641;0;;
;7;922;1756;0;;
;8;922;1841;0;;
;9;1131;1902;0;;
;10;1131;2000;0;;
;11;1131;2049;0;;
;12;1131;2151;0;;
;13;1367;2173;0;;
;14;1367;2307;0;;
;15;1367;2458;0;;
;16;1367;2630;0;;
;17;1727;2823;0;;
;18;1727;2969;0;;
;19;1727;3012;0;;
;20;1727;3076;0;;
;21;2084;3133;0;;
;22;2084;3101;0;;
;23;2084;3063;0;;
;24;2084;3195;0;;
;25;2393;3335;0;;
;26;2393;3504;0;;
;27;2393;3707;0;;
;28;2393;3815;0;;
;29;2717;3788;0;;
;30;2717;3828;0;;
;31;2717;3878;0;;
;32;2717;4040;0;;
;33;3133;4248;0;;
;34;3133;4368;0;;
;35;3133;4507;0;;
;36;3133;4581;0;;
;37;3586;4638;0;;
;38;3586;4726;0;;
;39;3586;4788;0;;
;40;3586;4822;0;;
;41;3973;4958;0;;
;42;3973;4952;0;;
;43;3973;4881;0;;
;44;3973;4928;0;;
;45;4350;4924;0;;
;46;4350;5033;0;;
;47;4350;5069;0;;
;48;4350;5096;0;;
;49;4668;5047;0;;
;50;4668;5119;0;;
;51;4668;5139;0;;
;52;4668;5131;0;;
;53;4962;5251;0;;
;54;4962;5212;0;;
;55;4962;5121;0;;
;56;4962;5148;0;;
;57;5171;5066;0;;
;58;5171;4918;0;;
;59;5171;4931;0;;
;60;5171;4907;0;;
;61;5207;4768;0;;
;62;5207;4747;0;;
;63;5207;4721;0;;
;64;5207;4662;0;;
;65;5159;4666;0;;
;66;5159;4592;0;;
;67;5159;4556;0;;
;68;5159;4555;0;;
;69;5091;4600;0;;
;70;5091;4587;0;;
;71;5091;4609;0;;
;72;5091;4607;0;;
;73;4948;4715;0;;
;74;4948;4768;0;;
;75;4948;4713;0;;
;76;4948;4637;0;;
;77;4868;4551;0;;
;78;4868;4567;0;;
;79;4868;4530;0;;
;80;4868;4481;0;;
;81;4686;4397;0;;
;82;4686;4335;0;;
;83;4686;4274;0;;
;84;4686;4305;0;;
;85;4419;4251;0;;
;86;4419;4295;0;;
;87;4419;4226;0;;
;88;4419;4150;0;;
;89;3919;4071;0;;
;90;3919;4042;0;;
;91;3919;3916;0;;
;92;3919;3802;0;;
;93;3402;3712;0;;
;94;3402;3651;0;;
;95;3402;3554;0;;
;96;3402;3519;0;;
2006-11-21;1;3413;3513;0;;
;2;3413;3417;0;;
;3;3413;3407;0;;
;4;3413;3375;0;;
;5;3134;3273;0;;
;6;3134;3238;0;;
;7;3134;3193;0;;
;8;3134;3164;0;;
;9;2904;3101;0;;
;10;2904;3062;0;;
;11;2904;3038;0;;
;12;2904;2923;0;;
;13;2700;2740;0;;
;14;2700;2624;0;;
;15;2700;2571;0;;
;16;2700;2623;0;;
;17;2580;2494;0;;
;18;2580;2361;0;;
;19;2580;2229;0;;
;20;2580;2140;0;;
;21;2374;1976;0;;
;22;2374;1868;0;;
;23;2374;1833;0;;
;24;2374;1728;0;;
;25;2199;1643;0;;
;26;2199;1586;0;;
;27;2199;1584;0;;
;28;2199;1520;0;;
;29;1988;1436;0;;
;30;1988;1424;0;;
;31;1988;1421;0;;
;32;1988;1326;0;;
;33;1808;1243;0;;
;34;1808;1211;0;;
;35;1808;1245;0;;
;36;1808;1258;0;;
;37;1745;1265;0;;
;38;1745;1387;0;;
;39;1745;1392;0;;
;40;1745;1466;0;;
;41;1625;1570;0;;
;42;1625;1656;0;;
;43;1625;1711;0;;
;44;1625;1666;0;;
;45;1596;1731;0;;
;46;1596;1714;0;;
;47;1596;1789;0;;
;48;1596;1856;0;;
;49;1518;1852;0;;
;50;1518;1803;0;;
;51;1518;1788;0;;
;52;1518;1745;0;;
;53;1493;1765;0;;
;54;1493;1745;0;;
;55;1493;1781;0;;
;56;1493;1850;0;;
;57;1429;1824;0;;
;58;1429;1831;0;;
;59;1429;1739;0;;
;60;1429;1532;0;;
;61;1234;1618;0;;
;62;1234;1474;0;;
;63;1234;1407;0;;
;64;1234;1318;0;;
;65;1108;1219;0;;
;66;1108;1149;0;;
;67;1108;1188;0;;
;68;1108;1421;0;;
;69;1001;1405;0;;
;70;1001;1322;0;;
;71;1001;1371;0;;
;72;1001;1429;0;;
;73;944;1349;0;;
;74;944;1349;0;;
;75;944;1483;0;;
;76;944;1371;0;;
;77;952;1312;0;;
;78;952;1304;0;;
;79;952;1310;0;;
;80;952;1340;0;;
;81;907;1410;0;;
;82;907;1445;0;;
;83;907;1445;0;;
;84;907;1486;0;;
;85;841;1508;0;;
;86;841;1550;0;;
;87;841;1580;0;;
;88;841;1556;0;;
;89;775;1568;0;;
;90;775;1638;0;;
;91;775;1698;0;;
;92;775;1637;0;;
;93;723;1599;0;;
;94;723;1549;0;;
;95;723;1513;0;;
;96;723;1467;0;;
2006-11-22;1;1208;1404;0;;
;2;1208;1490;0;;
;3;1208;1504;0;;
;4;1208;1522;0;;
;5;1343;1626;0;;
;6;1343;1657;0;;
;7;1343;1712;0;;
;8;1343;1765;0;;
;9;1532;1730;0;;
;10;1532;1721;0;;
;11;1532;1676;0;;
;12;1532;1697;0;;
;13;1722;1771;0;;
;14;1722;1871;0;;
;15;1722;1868;0;;
;16;1722;1942;0;;
;17;1943;1989;0;;
;18;1943;2000;0;;
;19;1943;1976;0;;
;20;1943;1963;0;;
;21;2092;1920;0;;
;22;2092;1961;0;;
;23;2092;1993;0;;
;24;2092;2038;0;;
;25;2237;2068;0;;
;26;2237;2071;0;;
;27;2237;2139;0;;
;28;2237;2175;0;;
;29;2316;2256;0;;
;30;2316;2294;0;;
;31;2316;2355;0;;
;32;2316;2335;0;;
;33;2342;2306;0;;
;34;2342;2354;0;;
;35;2342;2336;0;;
;36;2342;2392;0;;
;37;2378;2357;0;;
;38;2378;2370;0;;
;39;2378;2421;0;;
;40;2378;2376;0;;
;41;2511;2428;0;;
;42;2511;2487;0;;
;43;2511;2528;0;;
;44;2511;2462;0;;
;45;2720;2483;0;;
;46;2720;2553;0;;
;47;2720;2555;0;;
;48;2720;2622;0;;
;49;2907;2659;0;;
;50;2907;2744;0;;
;51;2907;2724;0;;
;52;2907;2734;0;;
;53;3010;2680;0;;
;54;3010;2651;0;;
;55;3010;2511;0;;
;56;3010;2394;0;;
;57;2956;2414;0;;
;58;2956;2483;0;;
;59;2956;2535;0;;
;60;2956;2508;0;;
;61;2928;2386;0;;
;62;2928;2193;0;;
;63;2928;2160;0;;
;64;2928;2156;0;;
;65;2637;2154;0;;
;66;2637;2131;0;;
;67;2637;2157;0;;
;68;2637;2148;0;;
;69;2409;2084;0;;
;70;2409;2090;0;;
;71;2409;2133;0;;
;72;2409;2118;0;;
;73;2237;2116;0;;
;74;2237;2043;0;;
;75;2237;2044;0;;
;76;2237;2256;0;;
;77;2129;2303;0;;
;78;2129;2279;0;;
;79;2129;2335;0;;
;80;2129;2386;0;;
;81;2100;2279;0;;
;82;2100;2313;0;;
;83;2100;2322;0;;
;84;2100;2372;0;;
;85;1966;2389;0;;
;86;1966;2392;0;;
;87;1966;2406;0;;
;88;1966;2367;0;;
;89;1944;2423;0;;
;90;1944;2354;0;;
;91;1944;2352;0;;
;92;1944;2265;0;;
;93;1860;2186;0;;
;94;1860;2084;0;;
;95;1860;2086;0;;
;96;1860;2156;0;;
2006-11-23;1;1665;2173;0;;
;2;1665;2131;0;;
;3;1665;2066;0;;
;4;1665;2074;0;;
;5;1661;2092;0;;
;6;1661;2150;0;;
;7;1661;2107;0;;
;8;1661;2138;0;;
;9;1660;2226;0;;
;10;1660;2300;0;;
;11;1660;2371;0;;
;12;1660;2456;0;;
;13;1705;2536;0;;
;14;1705;2771;0;;
;15;1705;2883;0;;
;16;1705;3032;0;;
;17;1866;3082;0;;
;18;1866;3078;0;;
;19;1866;3103;0;;
;20;1866;3051;0;;
;21;2056;3147;0;;
;22;2056;3234;0;;
;23;2056;3245;0;;
;24;2056;3286;0;;
;25;2332;3277;0;;
;26;2332;3282;0;;
;27;2332;3318;0;;
;28;2332;3297;0;;
;29;2611;3248;0;;
;30;2611;3173;0;;
;31;2611;3188;0;;
;32;2611;3229;0;;
;33;2741;3337;0;;
;34;2741;3429;0;;
;35;2741;3520;0;;
;36;2741;3676;0;;
;37;2964;3731;0;;
;38;2964;3861;0;;
;39;2964;3950;0;;
;40;2964;4024;0;;
;41;3217;4202;0;;
;42;3217;4290;0;;
;43;3217;4423;0;;
;44;3217;4554;0;;
;45;3365;4674;0;;
;46;3365;4744;0;;
;47;3365;4767;0;;
;48;3365;4894;0;;
;49;3457;4935;0;;
;50;3457;5054;0;;
;51;3457;5083;0;;
;52;3457;5090;0;;
;53;3458;5172;0;;
;54;3458;5155;0;;
;55;3458;5112;0;;
;56;3458;5081;0;;
;57;3740;5026;0;;
;58;3740;4937;0;;
;59;3740;4762;0;;
;60;3740;4507;0;;
;61;3804;4461;0;;
;62;3804;4400;0;;
;63;3804;4368;0;;
;64;3804;4144;0;;
;65;3991;3989;0;;
;66;3991;3921;0;;
;67;3991;3939;0;;
;68;3991;3780;0;;
;69;3993;3597;0;;
;70;3993;3424;0;;
;71;3993;3369;0;;
;72;3993;3336;0;;
;73;3925;3234;0;;
;74;3925;3148;0;;
;75;3925;3061;0;;
;76;3925;3018;0;;
;77;3776;2963;0;;
;78;3776;2892;0;;
;79;3776;2703;0;;
;80;3776;2612;0;;
;81;3414;2516;0;;
;82;3414;2476;0;;
;83;3414;2452;0;;
;84;3414;2377;0;;
;85;3120;2308;0;;
;86;3120;2230;0;;
;87;3120;2173;0;;
;88;3120;2186;0;;
;89;2855;2176;0;;
;90;2855;2265;0;;
;91;2855;2303;0;;
;92;2855;2406;0;;
;93;2555;2477;0;;
;94;2555;2488;0;;
;95;2555;2502;0;;
;96;2555;2577;0;;
2006-11-24;1;2477;2626;0;;
;2;2477;2582;0;;
;3;2477;2590;0;;
;4;2477;2597;0;;
;5;2430;2606;0;;
;6;2430;2677;0;;
;7;2430;2672;0;;
;8;2430;2663;0;;
;9;2487;2674;0;;
;10;2487;2740;0;;
;11;2487;2839;0;;
;12;2487;2892;0;;
;13;2487;2886;0;;
;14;2487;2893;0;;
;15;2487;2850;0;;
;16;2487;2827;0;;
;17;2500;2885;0;;
;18;2500;2920;0;;
;19;2500;2933;0;;
;20;2500;3026;0;;
;21;2564;3016;0;;
;22;2564;3068;0;;
;23;2564;3032;0;;
;24;2564;3037;0;;
;25;2527;3086;0;;
;26;2527;3170;0;;
;27;2527;3209;0;;
;28;2527;3319;0;;
;29;2498;3233;0;;
;30;2498;3248;0;;
;31;2498;3160;0;;
;32;2498;3136;0;;
;33;2431;3056;0;;
;34;2431;3033;0;;
;35;2431;3054;0;;
;36;2431;2913;0;;
;37;2401;2885;0;;
;38;2401;2784;0;;
;39;2401;2608;0;;
;40;2401;2461;0;;
;41;2261;2307;0;;
;42;2261;2329;0;;
;43;2261;2319;0;;
;44;2261;2273;0;;
;45;2123;2094;0;;
;46;2123;1985;0;;
;47;2123;1848;0;;
;48;2123;1766;0;;
;49;2062;1651;0;;
;50;2062;1665;0;;
;51;2062;1656;0;;
;52;2062;1770;0;;
;53;2124;1781;0;;
;54;2124;1678;0;;
;55;2124;1615;0;;
;56;2124;1528;0;;
;57;2072;1409;0;;
;58;2072;1309;0;;
;59;2072;1262;0;;
;60;2072;1236;0;;
;61;1981;1239;0;;
;62;1981;1184;0;;
;63;1981;1162;0;;
;64;1981;1261;0;;
;65;1812;1431;0;;
;66;1812;1528;0;;
;67;1812;1547;0;;
;68;1812;1590;0;;
;69;1707;1726;0;;
;70;1707;1821;0;;
;71;1707;1928;0;;
;72;1707;1974;0;;
;73;1648;2106;0;;
;74;1648;2198;0;;
;75;1648;2240;0;;
;76;1648;2237;0;;
;77;1645;2250;0;;
;78;1645;2314;0;;
;79;1645;2440;0;;
;80;1645;2420;0;;
;81;1542;2383;0;;
;82;1542;2527;0;;
;83;1542;2508;0;;
;84;1542;2388;0;;
;85;1518;2411;0;;
;86;1518;2339;0;;
;87;1518;2306;0;;
;88;1518;2319;0;;
;89;1502;2339;0;;
;90;1502;2400;0;;
;91;1502;2429;0;;
;92;1502;2262;0;;
;93;1587;2268;0;;
;94;1587;2233;0;;
;95;1587;2072;0;;
;96;1587;2122;0;;
2006-11-25;1;2970;2126;0;;
;2;2970;2239;0;;
;3;2970;2281;0;;
;4;2970;2414;0;;
;5;2955;2479;0;;
;6;2955;2364;0;;
;7;2955;2232;0;;
;8;2955;2264;0;;
;9;2929;2248;0;;
;10;2929;2189;0;;
;11;2929;2288;0;;
;12;2929;2339;0;;
;13;3086;2460;0;;
;14;3086;2690;0;;
;15;3086;2935;0;;
;16;3086;3103;0;;
;17;3464;3290;0;;
;18;3464;3471;0;;
;19;3464;3527;0;;
;20;3464;3520;0;;
;21;3669;3676;0;;
;22;3669;3768;0;;
;23;3669;3786;0;;
;24;3669;3739;0;;
;25;4073;3757;0;;
;26;4073;3816;0;;
;27;4073;3999;0;;
;28;4073;4179;0;;
;29;4269;4246;0;;
;30;4269;4210;0;;
;31;4269;4171;0;;
;32;4269;4299;0;;
;33;4513;4347;0;;
;34;4513;4304;0;;
;35;4513;4330;0;;
;36;4513;4376;0;;
;37;4882;4588;0;;
;38;4882;4760;0;;
;39;4882;4859;0;;
;40;4882;4834;0;;
;41;5084;4733;0;;
;42;5084;4795;0;;
;43;5084;4910;0;;
;44;5084;4887;0;;
;45;5186;4836;0;;
;46;5186;5009;0;;
;47;5186;5114;0;;
;48;5186;5138;0;;
;49;5201;5222;0;;
;50;5201;5339;0;;
;51;5201;5346;0;;
;52;5201;5286;0;;
;53;5066;5331;0;;
;54;5066;5321;0;;
;55;5066;5316;0;;
;56;5066;5342;0;;
;57;4853;5255;0;;
;58;4853;5222;0;;
;59;4853;5154;0;;
;60;4853;5065;0;;
;61;4362;4929;0;;
;62;4362;4768;0;;
;63;4362;4610;0;;
;64;4362;4532;0;;
;65;3895;4525;0;;
;66;3895;4403;0;;
;67;3895;4354;0;;
;68;3895;4335;0;;
;69;3422;4460;0;;
;70;3422;4353;0;;
;71;3422;4479;0;;
;72;3422;4528;0;;
;73;3095;4545;0;;
;74;3095;4556;0;;
;75;3095;4732;0;;
;76;3095;4902;0;;
;77;2939;5045;0;;
;78;2939;5206;0;;
;79;2939;5271;0;;
;80;2939;5187;0;;
;81;2790;5071;0;;
;82;2790;5133;0;;
;83;2790;5164;0;;
;84;2790;5275;0;;
;85;2688;5205;0;;
;86;2688;5190;0;;
;87;2688;5223;0;;
;88;2688;5140;0;;
;89;2592;5082;0;;
;90;2592;4990;0;;
;91;2592;4986;0;;
;92;2592;4839;0;;
;93;2489;4652;0;;
;94;2489;4422;0;;
;95;2489;4174;0;;
;96;2489;4065;0;;
2006-11-26;1;2522;3898;0;;
;2;2522;3701;0;;
;3;2522;3437;0;;
;4;2522;3299;0;;
;5;2489;3182;0;;
;6;2489;3083;0;;
;7;2489;2999;0;;
;8;2489;2875;0;;
;9;2474;2839;0;;
;10;2474;2697;0;;
;11;2474;2548;0;;
;12;2474;2432;0;;
;13;2411;2361;0;;
;14;2411;2303;0;;
;15;2411;2226;0;;
;16;2411;2140;0;;
;17;2364;2154;0;;
;18;2364;2173;0;;
;19;2364;2204;0;;
;20;2364;2171;0;;
;21;2279;2134;0;;
;22;2279;2063;0;;
;23;2279;2025;0;;
;24;2279;2049;0;;
;25;2169;1955;0;;
;26;2169;1861;0;;
;27;2169;1856;0;;
;28;2169;1895;0;;
;29;2003;1871;0;;
;30;2003;1818;0;;
;31;2003;1823;0;;
;32;2003;1746;0;;
;33;1805;1665;0;;
;34;1805;1627;0;;
;35;1805;1639;0;;
;36;1805;1553;0;;
;37;1690;1520;0;;
;38;1690;1593;0;;
;39;1690;1627;0;;
;40;1690;1604;0;;
;41;1545;1548;0;;
;42;1545;1471;0;;
;43;1545;1439;0;;
;44;1545;1450;0;;
;45;1428;1484;0;;
;46;1428;1482;0;;
;47;1428;1428;0;;
;48;1428;1376;0;;
;49;1223;1346;0;;
;50;1223;1330;0;;
;51;1223;1302;0;;
;52;1223;1272;0;;
;53;1042;1240;0;;
;54;1042;1232;0;;
;55;1042;1210;0;;
;56;1042;1185;0;;
;57;914;1171;0;;
;58;914;1133;0;;
;59;914;1110;0;;
;60;914;1088;0;;
;61;805;1101;0;;
;62;805;1117;0;;
;63;805;1103;0;;
;64;805;1110;0;;
;65;804;1186;0;;
;66;804;1291;0;;
;67;804;1390;0;;
;68;804;1515;0;;
;69;818;1615;0;;
;70;818;1654;0;;
;71;818;1744;0;;
;72;818;1823;0;;
;73;779;1894;0;;
;74;779;1985;0;;
;75;779;2075;0;;
;76;779;2091;0;;
;77;767;2128;0;;
;78;767;2207;0;;
;79;767;2239;0;;
;80;767;2250;0;;
;81;739;2262;0;;
;82;739;2293;0;;
;83;739;2356;0;;
;84;739;2344;0;;
;85;745;2356;0;;
;86;745;2313;0;;
;87;745;2247;0;;
;88;745;2193;0;;
;89;710;2020;0;;
;90;710;1934;0;;
;91;710;1867;0;;
;92;710;1817;0;;
;93;709;1744;0;;
;94;709;1730;0;;
;95;709;1744;0;;
;96;709;1729;0;;
2006-11-27;1;690;1675;0;;
;2;690;1608;0;;
;3;690;1478;0;;
;4;690;1416;0;;
;5;590;1401;0;;
;6;590;1413;0;;
;7;590;1347;0;;
;8;590;1303;0;;
;9;508;1298;0;;
;10;508;1263;0;;
;11;508;1200;0;;
;12;508;1088;0;;
;13;487;1039;0;;
;14;487;982;0;;
;15;487;922;0;;
;16;487;923;0;;
;17;507;889;0;;
;18;507;865;0;;
;19;507;871;0;;
;20;507;868;0;;
;21;582;853;0;;
;22;582;836;0;;
;23;582;870;0;;
;24;582;944;0;;
;25;703;961;0;;
;26;703;1023;0;;
;27;703;1075;0;;
;28;703;1112;0;;
;29;838;1169;0;;
;30;838;1155;0;;
;31;838;1166;0;;
;32;838;1253;0;;
;33;995;1309;0;;
;34;995;1370;0;;
;35;995;1429;0;;
;36;995;1480;0;;
;37;1185;1490;0;;
;38;1185;1566;0;;
;39;1185;1500;0;;
;40;1185;1403;0;;
;41;1282;1451;0;;
;42;1282;1341;0;;
;43;1282;1305;0;;
;44;1282;1368;0;;
;45;1363;1354;0;;
;46;1363;1266;0;;
;47;1363;1251;0;;
;48;1363;1250;0;;
;49;1316;1143;0;;
;50;1316;1094;0;;
;51;1316;1030;0;;
;52;1316;989;0;;
;53;1226;953;0;;
;54;1226;935;0;;
;55;1226;939;0;;
;56;1226;928;0;;
;57;1188;921;0;;
;58;1188;897;0;;
;59;1188;888;0;;
;60;1188;891;0;;
;61;1162;846;0;;
;62;1162;830;0;;
;63;1162;858;0;;
;64;1162;899;0;;
;65;1197;936;0;;
;66;1197;1080;0;;
;67;1197;1140;0;;
;68;1197;1183;0;;
;69;1267;1289;0;;
;70;1267;1437;0;;
;71;1267;1538;0;;
;72;1267;1596;0;;
;73;1353;1707;0;;
;74;1353;1788;0;;
;75;1353;1832;0;;
;76;1353;1867;0;;
;77;1443;1889;0;;
;78;1443;1912;0;;
;79;1443;1930;0;;
;80;1443;1891;0;;
;81;1487;1887;0;;
;82;1487;1910;0;;
;83;1487;1982;0;;
;84;1487;1927;0;;
;85;1517;1886;0;;
;86;1517;1843;0;;
;87;1517;1798;0;;
;88;1517;1740;0;;
;89;1492;1756;0;;
;90;1492;1682;0;;
;91;1492;1681;0;;
;92;1492;1714;0;;
;93;1461;1643;0;;
;94;1461;1589;0;;
;95;1461;1667;0;;
;96;1461;1675;0;;
2006-11-28;1;1277;1658;0;;
;2;1277;1632;0;;
;3;1277;1615;0;;
;4;1277;1568;0;;
;5;1239;1535;0;;
;6;1239;1541;0;;
;7;1239;1553;0;;
;8;1239;1557;0;;
;9;1194;1512;0;;
;10;1194;1439;0;;
;11;1194;1417;0;;
;12;1194;1380;0;;
;13;1185;1372;0;;
;14;1185;1391;0;;
;15;1185;1373;0;;
;16;1185;1346;0;;
;17;1097;1316;0;;
;18;1097;1292;0;;
;19;1097;1248;0;;
;20;1097;1202;0;;
;21;1022;1158;0;;
;22;1022;1233;0;;
;23;1022;1260;0;;
;24;1022;1309;0;;
;25;1034;1348;0;;
;26;1034;1369;0;;
;27;1034;1354;0;;
;28;1034;1364;0;;
;29;1080;1411;0;;
;30;1080;1405;0;;
;31;1080;1432;0;;
;32;1080;1494;0;;
;33;1132;1587;0;;
;34;1132;1570;0;;
;35;1132;1603;0;;
;36;1132;1645;0;;
;37;1277;1664;0;;
;38;1277;1648;0;;
;39;1277;1621;0;;
;40;1277;1639;0;;
;41;1403;1606;0;;
;42;1403;1490;0;;
;43;1403;1420;0;;
;44;1403;1390;0;;
;45;1570;1338;0;;
;46;1570;1298;0;;
;47;1570;1245;0;;
;48;1570;1231;0;;
;49;1617;1195;0;;
;50;1617;1168;0;;
;51;1617;1168;0;;
;52;1617;1146;0;;
;53;1639;1126;0;;
;54;1639;1086;0;;
;55;1639;1106;0;;
;56;1639;1092;0;;
;57;1657;1098;0;;
;58;1657;1101;0;;
;59;1657;1167;0;;
;60;1657;1241;0;;
;61;1613;1248;0;;
;62;1613;1230;0;;
;63;1613;1260;0;;
;64;1613;1355;0;;
;65;1620;1475;0;;
;66;1620;1601;0;;
;67;1620;1699;0;;
;68;1620;1779;0;;
;69;1607;1783;0;;
;70;1607;1751;0;;
;71;1607;1790;0;;
;72;1607;1818;0;;
;73;1557;1832;0;;
;74;1557;1858;0;;
;75;1557;1810;0;;
;76;1557;1863;0;;
;77;1608;1829;0;;
;78;1608;1781;0;;
;79;1608;1739;0;;
;80;1608;1764;0;;
;81;1649;1734;0;;
;82;1649;1686;0;;
;83;1649;1584;0;;
;84;1649;1559;0;;
;85;1661;1566;0;;
;86;1661;1577;0;;
;87;1661;1513;0;;
;88;1661;1520;0;;
;89;1613;1488;0;;
;90;1613;1447;0;;
;91;1613;1436;0;;
;92;1613;1379;0;;
;93;1533;1343;0;;
;94;1533;1336;0;;
;95;1533;1310;0;;
;96;1533;1272;0;;
2006-11-29;1;1498;1219;0;;
;2;1498;1148;0;;
;3;1498;1064;0;;
;4;1498;1019;0;;
;5;1462;961;0;;
;6;1462;920;0;;
;7;1462;967;0;;
;8;1462;913;0;;
;9;1398;901;0;;
;10;1398;940;0;;
;11;1398;882;0;;
;12;1398;898;0;;
;13;1302;938;0;;
;14;1302;906;0;;
;15;1302;985;0;;
;16;1302;1022;0;;
;17;1230;996;0;;
;18;1230;970;0;;
;19;1230;911;0;;
;20;1230;923;0;;
;21;1212;966;0;;
;22;1212;976;0;;
;23;1212;1045;0;;
;24;1212;1061;0;;
;25;1233;1037;0;;
;26;1233;1051;0;;
;27;1233;1044;0;;
;28;1233;1023;0;;
;29;1240;975;0;;
;30;1240;898;0;;
;31;1240;866;0;;
