Datum von;Uhrzeit von;Datum bis;Uhrzeit bis;Prognose (MW);Ist-Wert (MW);
01.02.2015;21:00:00;01.02.2015;21:15:00;132,00;121;
01.02.2015;21:15:00;01.02.2015;21:30:00;131,00;107;
01.02.2015;21:30:00;01.02.2015;21:45:00;131,00;113;
01.02.2015;21:45:00;01.02.2015;22:00:00;130,00;105;
01.02.2015;22:00:00;01.02.2015;22:15:00;129,00;108;
01.02.2015;22:15:00;01.02.2015;22:30:00;127,00;111;
01.02.2015;22:30:00;01.02.2015;22:45:00;125,00;113;
01.02.2015;22:45:00;01.02.2015;23:00:00;123,00;108;
01.02.2015;23:00:00;01.02.2015;23:15:00;122,00;105;
01.02.2015;23:15:00;01.02.2015;23:30:00;121,00;107;
01.02.2015;23:30:00;01.02.2015;23:45:00;121,00;123;
01.02.2015;23:45:00;02.02.2015;00:00:00;120,00;106;
02.02.2015;00:00:00;02.02.2015;00:15:00;141,00;132;
02.02.2015;00:15:00;02.02.2015;00:30:00;140,00;109;
02.02.2015;00:30:00;02.02.2015;00:45:00;139,00;133;
02.02.2015;00:45:00;02.02.2015;01:00:00;138,00;125;
02.02.2015;01:00:00;02.02.2015;01:15:00;136,00;108;
02.02.2015;01:15:00;02.02.2015;01:30:00;134,00;99;
02.02.2015;01:30:00;02.02.2015;01:45:00;131,00;92;
02.02.2015;01:45:00;02.02.2015;02:00:00;129,00;76;
02.02.2015;02:00:00;02.02.2015;02:15:00;126,00;76;
02.02.2015;02:15:00;02.02.2015;02:30:00;124,00;65;
02.02.2015;02:30:00;02.02.2015;02:45:00;122,00;80;
02.02.2015;02:45:00;02.02.2015;03:00:00;120,00;66;
02.02.2015;03:00:00;02.02.2015;03:15:00;118,00;93;
02.02.2015;03:15:00;02.02.2015;03:30:00;118,00;81;
02.02.2015;03:30:00;02.02.2015;03:45:00;118,00;90;
02.02.2015;03:45:00;02.02.2015;04:00:00;118,00;109;
02.02.2015;04:00:00;02.02.2015;04:15:00;117,00;122;
02.02.2015;04:15:00;02.02.2015;04:30:00;116,00;140;
02.02.2015;04:30:00;02.02.2015;04:45:00;115,00;145;
02.02.2015;04:45:00;02.02.2015;05:00:00;114,00;157;
02.02.2015;05:00:00;02.02.2015;05:15:00;114,00;162;
02.02.2015;05:15:00;02.02.2015;05:30:00;114,00;197;
02.02.2015;05:30:00;02.02.2015;05:45:00;115,00;199;
02.02.2015;05:45:00;02.02.2015;06:00:00;115,00;240;
02.02.2015;06:00:00;02.02.2015;06:15:00;117,00;255;
02.02.2015;06:15:00;02.02.2015;06:30:00;120,00;223;
02.02.2015;06:30:00;02.02.2015;06:45:00;123,00;200;
02.02.2015;06:45:00;02.02.2015;07:00:00;127,00;198;
02.02.2015;07:00:00;02.02.2015;07:15:00;129,00;202;
02.02.2015;07:15:00;02.02.2015;07:30:00;130,00;197;
02.02.2015;07:30:00;02.02.2015;07:45:00;131,00;157;
02.02.2015;07:45:00;02.02.2015;08:00:00;132,00;175;
02.02.2015;08:00:00;02.02.2015;08:15:00;132,00;172;
02.02.2015;08:15:00;02.02.2015;08:30:00;130,00;181;
02.02.2015;08:30:00;02.02.2015;08:45:00;129,00;150;
02.02.2015;08:45:00;02.02.2015;09:00:00;127,00;135;
02.02.2015;09:00:00;02.02.2015;09:15:00;126,00;132;
02.02.2015;09:15:00;02.02.2015;09:30:00;125,00;133;
02.02.2015;09:30:00;02.02.2015;09:45:00;125,00;115;
02.02.2015;09:45:00;02.02.2015;10:00:00;124,00;111;
02.02.2015;10:00:00;02.02.2015;10:15:00;123,00;116;
02.02.2015;10:15:00;02.02.2015;10:30:00;120,00;88;
02.02.2015;10:30:00;02.02.2015;10:45:00;118,00;94;
02.02.2015;10:45:00;02.02.2015;11:00:00;115,00;105;
02.02.2015;11:00:00;02.02.2015;11:15:00;113,00;95;
02.02.2015;11:15:00;02.02.2015;11:30:00;112,00;81;
02.02.2015;11:30:00;02.02.2015;11:45:00;111,00;74;
02.02.2015;11:45:00;02.02.2015;12:00:00;110,00;76;
02.02.2015;12:00:00;02.02.2015;12:15:00;109,00;84;
02.02.2015;12:15:00;02.02.2015;12:30:00;109,00;74;
02.02.2015;12:30:00;02.02.2015;12:45:00;108,00;76;
02.02.2015;12:45:00;02.02.2015;13:00:00;108,00;119;
02.02.2015;13:00:00;02.02.2015;13:15:00;108,00;121;
02.02.2015;13:15:00;02.02.2015;13:30:00;108,00;118;
02.02.2015;13:30:00;02.02.2015;13:45:00;108,00;122;
02.02.2015;13:45:00;02.02.2015;14:00:00;108,00;133;
02.02.2015;14:00:00;02.02.2015;14:15:00;108,00;134;
02.02.2015;14:15:00;02.02.2015;14:30:00;108,00;121;
02.02.2015;14:30:00;02.02.2015;14:45:00;108,00;151;
02.02.2015;14:45:00;02.02.2015;15:00:00;108,00;145;
02.02.2015;15:00:00;02.02.2015;15:15:00;109,00;144;
02.02.2015;15:15:00;02.02.2015;15:30:00;111,00;139;
02.02.2015;15:30:00;02.02.2015;15:45:00;113,00;154;
02.02.2015;15:45:00;02.02.2015;16:00:00;114,00;120;
02.02.2015;16:00:00;02.02.2015;16:15:00;116,00;121;
02.02.2015;16:15:00;02.02.2015;16:30:00;117,00;106;
02.02.2015;16:30:00;02.02.2015;16:45:00;118,00;127;
02.02.2015;16:45:00;02.02.2015;17:00:00;120,00;129;
02.02.2015;17:00:00;02.02.2015;17:15:00;122,00;134;
02.02.2015;17:15:00;02.02.2015;17:30:00;127,00;128;
02.02.2015;17:30:00;02.02.2015;17:45:00;131,00;138;
02.02.2015;17:45:00;02.02.2015;18:00:00;135,00;144;
02.02.2015;18:00:00;02.02.2015;18:15:00;138,00;143;
02.02.2015;18:15:00;02.02.2015;18:30:00;140,00;125;
02.02.2015;18:30:00;02.02.2015;18:45:00;142,00;126;
02.02.2015;18:45:00;02.02.2015;19:00:00;145,00;128;
02.02.2015;19:00:00;02.02.2015;19:15:00;146,00;137;
02.02.2015;19:15:00;02.02.2015;19:30:00;146,00;143;
02.02.2015;19:30:00;02.02.2015;19:45:00;147,00;120;
02.02.2015;19:45:00;02.02.2015;20:00:00;147,00;98;
02.02.2015;20:00:00;02.02.2015;20:15:00;147,00;136;
02.02.2015;20:15:00;02.02.2015;20:30:00;145,00;132;
02.02.2015;20:30:00;02.02.2015;20:45:00;143,00;141;
02.02.2015;20:45:00;02.02.2015;21:00:00;141,00;127;
02.02.2015;21:00:00;02.02.2015;21:15:00;139,00;136;
02.02.2015;21:15:00;02.02.2015;21:30:00;136,00;123;
02.02.2015;21:30:00;02.02.2015;21:45:00;133,00;127;
02.02.2015;21:45:00;02.02.2015;22:00:00;130,00;105;
02.02.2015;22:00:00;02.02.2015;22:15:00;128,00;132;
02.02.2015;22:15:00;02.02.2015;22:30:00;126,00;86;
02.02.2015;22:30:00;02.02.2015;22:45:00;124,00;123;
02.02.2015;22:45:00;02.02.2015;23:00:00;122,00;141;
02.02.2015;23:00:00;02.02.2015;23:15:00;120,00;112;
02.02.2015;23:15:00;02.02.2015;23:30:00;119,00;111;
02.02.2015;23:30:00;02.02.2015;23:45:00;117,00;88;
02.02.2015;23:45:00;03.02.2015;00:00:00;115,00;89;
03.02.2015;00:00:00;03.02.2015;00:15:00;73,00;96;
03.02.2015;00:15:00;03.02.2015;00:30:00;70,00;76;
03.02.2015;00:30:00;03.02.2015;00:45:00;66,00;71;
03.02.2015;00:45:00;03.02.2015;01:00:00;63,00;86;
03.02.2015;01:00:00;03.02.2015;01:15:00;59,00;68;
03.02.2015;01:15:00;03.02.2015;01:30:00;56,00;42;
03.02.2015;01:30:00;03.02.2015;01:45:00;53,00;48;
03.02.2015;01:45:00;03.02.2015;02:00:00;50,00;36;
03.02.2015;02:00:00;03.02.2015;02:15:00;46,00;23;
03.02.2015;02:15:00;03.02.2015;02:30:00;43,00;23;
03.02.2015;02:30:00;03.02.2015;02:45:00;40,00;21;
03.02.2015;02:45:00;03.02.2015;03:00:00;37,00;29;
03.02.2015;03:00:00;03.02.2015;03:15:00;34,00;26;
03.02.2015;03:15:00;03.02.2015;03:30:00;31,00;21;
03.02.2015;03:30:00;03.02.2015;03:45:00;29,00;22;
03.02.2015;03:45:00;03.02.2015;04:00:00;26,00;20;
03.02.2015;04:00:00;03.02.2015;04:15:00;23,00;18;
03.02.2015;04:15:00;03.02.2015;04:30:00;21,00;22;
03.02.2015;04:30:00;03.02.2015;04:45:00;19,00;19;
03.02.2015;04:45:00;03.02.2015;05:00:00;17,00;17;
03.02.2015;05:00:00;03.02.2015;05:15:00;15,00;16;
03.02.2015;05:15:00;03.02.2015;05:30:00;14,00;12;
03.02.2015;05:30:00;03.02.2015;05:45:00;13,00;10;
03.02.2015;05:45:00;03.02.2015;06:00:00;11,00;9;
03.02.2015;06:00:00;03.02.2015;06:15:00;10,00;9;
03.02.2015;06:15:00;03.02.2015;06:30:00;9,00;6;
03.02.2015;06:30:00;03.02.2015;06:45:00;8,00;8;
03.02.2015;06:45:00;03.02.2015;07:00:00;7,00;6;
03.02.2015;07:00:00;03.02.2015;07:15:00;7,00;4;
03.02.2015;07:15:00;03.02.2015;07:30:00;7,00;3;
03.02.2015;07:30:00;03.02.2015;07:45:00;6,00;4;
03.02.2015;07:45:00;03.02.2015;08:00:00;6,00;3;
03.02.2015;08:00:00;03.02.2015;08:15:00;6,00;3;
03.02.2015;08:15:00;03.02.2015;08:30:00;6,00;4;
03.02.2015;08:30:00;03.02.2015;08:45:00;6,00;2;
03.02.2015;08:45:00;03.02.2015;09:00:00;6,00;2;
03.02.2015;09:00:00;03.02.2015;09:15:00;6,00;2;
03.02.2015;09:15:00;03.02.2015;09:30:00;6,00;1;
03.02.2015;09:30:00;03.02.2015;09:45:00;6,00;1;
03.02.2015;09:45:00;03.02.2015;10:00:00;6,00;1;
03.02.2015;10:00:00;03.02.2015;10:15:00;6,00;1;
03.02.2015;10:15:00;03.02.2015;10:30:00;6,00;1;
03.02.2015;10:30:00;03.02.2015;10:45:00;5,00;1;
03.02.2015;10:45:00;03.02.2015;11:00:00;4,00;1;
03.02.2015;11:00:00;03.02.2015;11:15:00;4,00;1;
03.02.2015;11:15:00;03.02.2015;11:30:00;4,00;0;
03.02.2015;11:30:00;03.02.2015;11:45:00;3,00;0;
03.02.2015;11:45:00;03.02.2015;12:00:00;3,00;0;
03.02.2015;12:00:00;03.02.2015;12:15:00;3,00;0;
03.02.2015;12:15:00;03.02.2015;12:30:00;3,00;0;
03.02.2015;12:30:00;03.02.2015;12:45:00;3,00;0;
03.02.2015;12:45:00;03.02.2015;13:00:00;3,00;0;
03.02.2015;13:00:00;03.02.2015;13:15:00;3,00;0;
03.02.2015;13:15:00;03.02.2015;13:30:00;3,00;0;
03.02.2015;13:30:00;03.02.2015;13:45:00;3,00;0;
03.02.2015;13:45:00;03.02.2015;14:00:00;3,00;0;
03.02.2015;14:00:00;03.02.2015;14:15:00;3,00;0;
03.02.2015;14:15:00;03.02.2015;14:30:00;3,00;0;
03.02.2015;14:30:00;03.02.2015;14:45:00;3,00;0;
03.02.2015;14:45:00;03.02.2015;15:00:00;3,00;0;
03.02.2015;15:00:00;03.02.2015;15:15:00;4,00;1;
03.02.2015;15:15:00;03.02.2015;15:30:00;4,00;0;
03.02.2015;15:30:00;03.02.2015;15:45:00;5,00;1;
03.02.2015;15:45:00;03.02.2015;16:00:00;6,00;0;
03.02.2015;16:00:00;03.02.2015;16:15:00;6,00;2;
03.02.2015;16:15:00;03.02.2015;16:30:00;8,00;2;
03.02.2015;16:30:00;03.02.2015;16:45:00;9,00;1;
03.02.2015;16:45:00;03.02.2015;17:00:00;10,00;1;
03.02.2015;17:00:00;03.02.2015;17:15:00;13,00;2;
03.02.2015;17:15:00;03.02.2015;17:30:00;16,00;3;
03.02.2015;17:30:00;03.02.2015;17:45:00;19,00;2;
03.02.2015;17:45:00;03.02.2015;18:00:00;22,00;4;
03.02.2015;18:00:00;03.02.2015;18:15:00;25,00;5;
03.02.2015;18:15:00;03.02.2015;18:30:00;28,00;7;
03.02.2015;18:30:00;03.02.2015;18:45:00;31,00;9;
03.02.2015;18:45:00;03.02.2015;19:00:00;33,00;12;
03.02.2015;19:00:00;03.02.2015;19:15:00;37,00;11;
03.02.2015;19:15:00;03.02.2015;19:30:00;40,00;12;
03.02.2015;19:30:00;03.02.2015;19:45:00;44,00;16;
03.02.2015;19:45:00;03.02.2015;20:00:00;48,00;17;
03.02.2015;20:00:00;03.02.2015;20:15:00;50,00;24;
03.02.2015;20:15:00;03.02.2015;20:30:00;52,00;18;
03.02.2015;20:30:00;03.02.2015;20:45:00;54,00;22;
03.02.2015;20:45:00;03.02.2015;21:00:00;56,00;20;
03.02.2015;21:00:00;03.02.2015;21:15:00;58,00;22;
03.02.2015;21:15:00;03.02.2015;21:30:00;60,00;18;
03.02.2015;21:30:00;03.02.2015;21:45:00;62,00;21;
03.02.2015;21:45:00;03.02.2015;22:00:00;64,00;23;
03.02.2015;22:00:00;03.02.2015;22:15:00;66,00;20;
03.02.2015;22:15:00;03.02.2015;22:30:00;68,00;27;
03.02.2015;22:30:00;03.02.2015;22:45:00;71,00;24;
03.02.2015;22:45:00;03.02.2015;23:00:00;73,00;27;
03.02.2015;23:00:00;03.02.2015;23:15:00;75,00;24;
03.02.2015;23:15:00;03.02.2015;23:30:00;77,00;28;
03.02.2015;23:30:00;03.02.2015;23:45:00;79,00;35;
03.02.2015;23:45:00;04.02.2015;00:00:00;81,00;29;
04.02.2015;00:00:00;04.02.2015;00:15:00;53,00;36;
04.02.2015;00:15:00;04.02.2015;00:30:00;56,00;37;
04.02.2015;00:30:00;04.02.2015;00:45:00;59,00;31;
04.02.2015;00:45:00;04.02.2015;01:00:00;62,00;35;
04.02.2015;01:00:00;04.02.2015;01:15:00;63,00;35;
04.02.2015;01:15:00;04.02.2015;01:30:00;64,00;37;
04.02.2015;01:30:00;04.02.2015;01:45:00;65,00;41;
04.02.2015;01:45:00;04.02.2015;02:00:00;66,00;41;
04.02.2015;02:00:00;04.02.2015;02:15:00;66,00;41;
04.02.2015;02:15:00;04.02.2015;02:30:00;66,00;30;
04.02.2015;02:30:00;04.02.2015;02:45:00;66,00;40;
04.02.2015;02:45:00;04.02.2015;03:00:00;67,00;41;
04.02.2015;03:00:00;04.02.2015;03:15:00;67,00;39;
04.02.2015;03:15:00;04.02.2015;03:30:00;67,00;35;
04.02.2015;03:30:00;04.02.2015;03:45:00;66,00;28;
04.02.2015;03:45:00;04.02.2015;04:00:00;66,00;34;
04.02.2015;04:00:00;04.02.2015;04:15:00;66,00;25;
04.02.2015;04:15:00;04.02.2015;04:30:00;66,00;36;
04.02.2015;04:30:00;04.02.2015;04:45:00;66,00;30;
04.02.2015;04:45:00;04.02.2015;05:00:00;66,00;42;
04.02.2015;05:00:00;04.02.2015;05:15:00;66,00;42;
04.02.2015;05:15:00;04.02.2015;05:30:00;67,00;48;
04.02.2015;05:30:00;04.02.2015;05:45:00;68,00;45;
04.02.2015;05:45:00;04.02.2015;06:00:00;68,00;48;
04.02.2015;06:00:00;04.02.2015;06:15:00;69,00;49;
04.02.2015;06:15:00;04.02.2015;06:30:00;68,00;48;
04.02.2015;06:30:00;04.02.2015;06:45:00;68,00;47;
04.02.2015;06:45:00;04.02.2015;07:00:00;68,00;49;
04.02.2015;07:00:00;04.02.2015;07:15:00;68,00;51;
04.02.2015;07:15:00;04.02.2015;07:30:00;68,00;42;
04.02.2015;07:30:00;04.02.2015;07:45:00;68,00;55;
04.02.2015;07:45:00;04.02.2015;08:00:00;69,00;52;
04.02.2015;08:00:00;04.02.2015;08:15:00;69,00;52;
04.02.2015;08:15:00;04.02.2015;08:30:00;68,00;45;
04.02.2015;08:30:00;04.02.2015;08:45:00;67,00;41;
04.02.2015;08:45:00;04.02.2015;09:00:00;67,00;37;
04.02.2015;09:00:00;04.02.2015;09:15:00;66,00;29;
04.02.2015;09:15:00;04.02.2015;09:30:00;65,00;30;
04.02.2015;09:30:00;04.02.2015;09:45:00;64,00;30;
04.02.2015;09:45:00;04.02.2015;10:00:00;62,00;27;
04.02.2015;10:00:00;04.02.2015;10:15:00;61,00;23;
04.02.2015;10:15:00;04.02.2015;10:30:00;58,00;22;
04.02.2015;10:30:00;04.02.2015;10:45:00;55,00;26;
04.02.2015;10:45:00;04.02.2015;11:00:00;53,00;30;
04.02.2015;11:00:00;04.02.2015;11:15:00;51,00;30;
04.02.2015;11:15:00;04.02.2015;11:30:00;49,00;23;
04.02.2015;11:30:00;04.02.2015;11:45:00;47,00;26;
04.02.2015;11:45:00;04.02.2015;12:00:00;46,00;18;
04.02.2015;12:00:00;04.02.2015;12:15:00;45,00;26;
04.02.2015;12:15:00;04.02.2015;12:30:00;45,00;21;
04.02.2015;12:30:00;04.02.2015;12:45:00;45,00;23;
04.02.2015;12:45:00;04.02.2015;13:00:00;45,00;20;
04.02.2015;13:00:00;04.02.2015;13:15:00;46,00;23;
04.02.2015;13:15:00;04.02.2015;13:30:00;46,00;23;
04.02.2015;13:30:00;04.02.2015;13:45:00;46,00;22;
04.02.2015;13:45:00;04.02.2015;14:00:00;47,00;19;
04.02.2015;14:00:00;04.02.2015;14:15:00;47,00;16;
04.02.2015;14:15:00;04.02.2015;14:30:00;48,00;22;
04.02.2015;14:30:00;04.02.2015;14:45:00;49,00;15;
04.02.2015;14:45:00;04.02.2015;15:00:00;49,00;18;
04.02.2015;15:00:00;04.02.2015;15:15:00;50,00;14;
04.02.2015;15:15:00;04.02.2015;15:30:00;52,00;19;
04.02.2015;15:30:00;04.02.2015;15:45:00;53,00;25;
04.02.2015;15:45:00;04.02.2015;16:00:00;55,00;25;
04.02.2015;16:00:00;04.02.2015;16:15:00;56,00;25;
04.02.2015;16:15:00;04.02.2015;16:30:00;56,00;16;
04.02.2015;16:30:00;04.02.2015;16:45:00;57,00;21;
04.02.2015;16:45:00;04.02.2015;17:00:00;57,00;26;
04.02.2015;17:00:00;04.02.2015;17:15:00;58,00;27;
04.02.2015;17:15:00;04.02.2015;17:30:00;59,00;28;
04.02.2015;17:30:00;04.02.2015;17:45:00;60,00;31;
04.02.2015;17:45:00;04.02.2015;18:00:00;60,00;30;
04.02.2015;18:00:00;04.02.2015;18:15:00;61,00;23;
04.02.2015;18:15:00;04.02.2015;18:30:00;62,00;27;
04.02.2015;18:30:00;04.02.2015;18:45:00;63,00;26;
04.02.2015;18:45:00;04.02.2015;19:00:00;64,00;24;
04.02.2015;19:00:00;04.02.2015;19:15:00;65,00;20;
04.02.2015;19:15:00;04.02.2015;19:30:00;65,00;20;
04.02.2015;19:30:00;04.02.2015;19:45:00;66,00;27;
04.02.2015;19:45:00;04.02.2015;20:00:00;67,00;19;
04.02.2015;20:00:00;04.02.2015;20:15:00;68,00;28;
04.02.2015;20:15:00;04.02.2015;20:30:00;69,00;23;
04.02.2015;20:30:00;04.02.2015;20:45:00;70,00;28;
04.02.2015;20:45:00;04.02.2015;21:00:00;72,00;32;
04.02.2015;21:00:00;04.02.2015;21:15:00;73,00;30;
04.02.2015;21:15:00;04.02.2015;21:30:00;73,00;38;
04.02.2015;21:30:00;04.02.2015;21:45:00;74,00;30;
04.02.2015;21:45:00;04.02.2015;22:00:00;75,00;31;
04.02.2015;22:00:00;04.02.2015;22:15:00;75,00;30;
04.02.2015;22:15:00;04.02.2015;22:30:00;74,00;28;
04.02.2015;22:30:00;04.02.2015;22:45:00;73,00;27;
04.02.2015;22:45:00;04.02.2015;23:00:00;73,00;22;
04.02.2015;23:00:00;04.02.2015;23:15:00;72,00;22;
04.02.2015;23:15:00;04.02.2015;23:30:00;72,00;23;
04.02.2015;23:30:00;04.02.2015;23:45:00;72,00;29;
04.02.2015;23:45:00;05.02.2015;00:00:00;71,00;36;
05.02.2015;00:00:00;05.02.2015;00:15:00;92,00;41;
05.02.2015;00:15:00;05.02.2015;00:30:00;96,00;38;
05.02.2015;00:30:00;05.02.2015;00:45:00;101,00;37;
05.02.2015;00:45:00;05.02.2015;01:00:00;105,00;50;
05.02.2015;01:00:00;05.02.2015;01:15:00;108,00;61;
05.02.2015;01:15:00;05.02.2015;01:30:00;108,00;61;
05.02.2015;01:30:00;05.02.2015;01:45:00;108,00;64;
05.02.2015;01:45:00;05.02.2015;02:00:00;108,00;62;
05.02.2015;02:00:00;05.02.2015;02:15:00;108,00;59;
05.02.2015;02:15:00;05.02.2015;02:30:00;107,00;53;
05.02.2015;02:30:00;05.02.2015;02:45:00;107,00;56;
05.02.2015;02:45:00;05.02.2015;03:00:00;106,00;60;
05.02.2015;03:00:00;05.02.2015;03:15:00;105,00;61;
05.02.2015;03:15:00;05.02.2015;03:30:00;105,00;83;
05.02.2015;03:30:00;05.02.2015;03:45:00;105,00;85;
05.02.2015;03:45:00;05.02.2015;04:00:00;104,00;91;
05.02.2015;04:00:00;05.02.2015;04:15:00;105,00;96;
05.02.2015;04:15:00;05.02.2015;04:30:00;107,00;102;
05.02.2015;04:30:00;05.02.2015;04:45:00;109,00;102;
05.02.2015;04:45:00;05.02.2015;05:00:00;111,00;98;
05.02.2015;05:00:00;05.02.2015;05:15:00;113,00;88;
05.02.2015;05:15:00;05.02.2015;05:30:00;115,00;86;
05.02.2015;05:30:00;05.02.2015;05:45:00;117,00;83;
05.02.2015;05:45:00;05.02.2015;06:00:00;118,00;84;
05.02.2015;06:00:00;05.02.2015;06:15:00;121,00;81;
05.02.2015;06:15:00;05.02.2015;06:30:00;124,00;89;
05.02.2015;06:30:00;05.02.2015;06:45:00;126,00;93;
05.02.2015;06:45:00;05.02.2015;07:00:00;129,00;90;
05.02.2015;07:00:00;05.02.2015;07:15:00;131,00;82;
05.02.2015;07:15:00;05.02.2015;07:30:00;131,00;91;
05.02.2015;07:30:00;05.02.2015;07:45:00;132,00;85;
05.02.2015;07:45:00;05.02.2015;08:00:00;132,00;100;
05.02.2015;08:00:00;05.02.2015;08:15:00;133,00;99;
05.02.2015;08:15:00;05.02.2015;08:30:00;133,00;104;
05.02.2015;08:30:00;05.02.2015;08:45:00;132,00;112;
05.02.2015;08:45:00;05.02.2015;09:00:00;132,00;128;
05.02.2015;09:00:00;05.02.2015;09:15:00;133,00;144;
