Windenergieeinspeisung;;;;
2006 Februar;;;;
;;;;
Datum;Position;prognostiziert [MW];tatsächlich [MW];Anteil Offshore [MW];
;87;460;26;0;;
;88;460;25;0;;
;89;455;25;0;;
;90;455;28;0;;
;91;455;32;0;;
;92;455;31;0;;
;93;454;31;0;;
;94;454;31;0;;
;95;454;32;0;;
;96;454;33;0;;
2006-02-04;1;255;31;0;;
;2;255;30;0;;
;3;255;28;0;;
;4;255;28;0;;
;5;282;28;0;;
;6;282;32;0;;
;7;282;38;0;;
;8;282;47;0;;
;9;285;55;0;;
;10;285;70;0;;
;11;285;69;0;;
;12;285;77;0;;
;13;341;91;0;;
;14;341;104;0;;
;15;341;117;0;;
;16;341;107;0;;
;17;391;114;0;;
;18;391;138;0;;
;19;391;172;0;;
;20;391;199;0;;
;21;354;216;0;;
;22;354;235;0;;
;23;354;243;0;;
;24;354;266;0;;
;25;402;287;0;;
;26;402;311;0;;
;27;402;356;0;;
;28;402;395;0;;
;29;401;404;0;;
;30;401;440;0;;
;31;401;465;0;;
;32;401;488;0;;
;33;436;536;0;;
;34;436;557;0;;
;35;436;672;0;;
;36;436;736;0;;
;37;437;699;0;;
;38;437;656;0;;
;39;437;627;0;;
;40;437;696;0;;
;41;435;732;0;;
;42;435;768;0;;
;43;435;753;0;;
;44;435;773;0;;
;45;472;842;0;;
;46;472;835;0;;
;47;472;835;0;;
;48;472;876;0;;
;49;501;872;0;;
;50;501;815;0;;
;51;501;765;0;;
;52;501;705;0;;
;53;527;691;0;;
;54;527;671;0;;
;55;527;628;0;;
;56;527;626;0;;
;57;563;628;0;;
;58;563;647;0;;
;59;563;646;0;;
;60;563;680;0;;
;61;633;732;0;;
;62;633;759;0;;
;63;633;789;0;;
;64;633;724;0;;
;65;641;719;0;;
;66;641;670;0;;
;67;641;598;0;;
;68;641;557;0;;
;69;671;528;0;;
;70;671;523;0;;
;71;671;503;0;;
;72;671;474;0;;
;73;680;463;0;;
;74;680;488;0;;
;75;680;485;0;;
;76;680;480;0;;
;77;730;468;0;;
;78;730;456;0;;
;79;730;410;0;;
;80;730;405;0;;
;81;770;403;0;;
;82;770;358;0;;
;83;770;349;0;;
;84;770;362;0;;
;85;801;381;0;;
;86;801;388;0;;
;87;801;358;0;;
;88;801;360;0;;
;89;748;390;0;;
;90;748;409;0;;
;91;748;390;0;;
;92;748;429;0;;
;93;739;421;0;;
;94;739;426;0;;
;95;739;416;0;;
;96;739;403;0;;
2006-02-05;1;847;387;0;;
;2;847;397;0;;
