Datum von;Uhrzeit von;Datum bis;Uhrzeit bis;Prognose (MW);Ist-Wert (MW);
01.07.2015;17:30:00;01.07.2015;17:45:00;30,00;14;
01.07.2015;17:45:00;01.07.2015;18:00:00;30,00;16;
01.07.2015;18:00:00;01.07.2015;18:15:00;31,00;19;
01.07.2015;18:15:00;01.07.2015;18:30:00;32,00;17;
01.07.2015;18:30:00;01.07.2015;18:45:00;34,00;19;
01.07.2015;18:45:00;01.07.2015;19:00:00;35,00;24;
01.07.2015;19:00:00;01.07.2015;19:15:00;37,00;27;
01.07.2015;19:15:00;01.07.2015;19:30:00;40,00;26;
01.07.2015;19:30:00;01.07.2015;19:45:00;43,00;28;
01.07.2015;19:45:00;01.07.2015;20:00:00;46,00;29;
01.07.2015;20:00:00;01.07.2015;20:15:00;51,00;31;
01.07.2015;20:15:00;01.07.2015;20:30:00;58,00;31;
01.07.2015;20:30:00;01.07.2015;20:45:00;66,00;27;
01.07.2015;20:45:00;01.07.2015;21:00:00;74,00;31;
01.07.2015;21:00:00;01.07.2015;21:15:00;81,00;40;
01.07.2015;21:15:00;01.07.2015;21:30:00;88,00;59;
01.07.2015;21:30:00;01.07.2015;21:45:00;96,00;73;
01.07.2015;21:45:00;01.07.2015;22:00:00;103,00;93;
01.07.2015;22:00:00;01.07.2015;22:15:00;109,00;97;
01.07.2015;22:15:00;01.07.2015;22:30:00;116,00;88;
01.07.2015;22:30:00;01.07.2015;22:45:00;122,00;106;
01.07.2015;22:45:00;01.07.2015;23:00:00;128,00;105;
01.07.2015;23:00:00;01.07.2015;23:15:00;132,00;140;
01.07.2015;23:15:00;01.07.2015;23:30:00;135,00;139;
01.07.2015;23:30:00;01.07.2015;23:45:00;137,00;126;
01.07.2015;23:45:00;02.07.2015;00:00:00;139,00;142;
02.07.2015;00:00:00;02.07.2015;00:15:00;123,00;139;
02.07.2015;00:15:00;02.07.2015;00:30:00;121,00;127;
02.07.2015;00:30:00;02.07.2015;00:45:00;119,00;123;
02.07.2015;00:45:00;02.07.2015;01:00:00;117,00;129;
02.07.2015;01:00:00;02.07.2015;01:15:00;115,00;156;
02.07.2015;01:15:00;02.07.2015;01:30:00;113,00;131;
02.07.2015;01:30:00;02.07.2015;01:45:00;110,00;131;
02.07.2015;01:45:00;02.07.2015;02:00:00;107,00;133;
02.07.2015;02:00:00;02.07.2015;02:15:00;105,00;111;
02.07.2015;02:15:00;02.07.2015;02:30:00;103,00;99;
02.07.2015;02:30:00;02.07.2015;02:45:00;101,00;111;
02.07.2015;02:45:00;02.07.2015;03:00:00;99,00;115;
02.07.2015;03:00:00;02.07.2015;03:15:00;98,00;100;
02.07.2015;03:15:00;02.07.2015;03:30:00;97,00;113;
02.07.2015;03:30:00;02.07.2015;03:45:00;96,00;108;
02.07.2015;03:45:00;02.07.2015;04:00:00;96,00;88;
02.07.2015;04:00:00;02.07.2015;04:15:00;94,00;98;
02.07.2015;04:15:00;02.07.2015;04:30:00;91,00;65;
02.07.2015;04:30:00;02.07.2015;04:45:00;88,00;82;
02.07.2015;04:45:00;02.07.2015;05:00:00;84,00;88;
02.07.2015;05:00:00;02.07.2015;05:15:00;82,00;67;
02.07.2015;05:15:00;02.07.2015;05:30:00;79,00;62;
02.07.2015;05:30:00;02.07.2015;05:45:00;77,00;67;
02.07.2015;05:45:00;02.07.2015;06:00:00;74,00;72;
02.07.2015;06:00:00;02.07.2015;06:15:00;71,00;67;
02.07.2015;06:15:00;02.07.2015;06:30:00;69,00;58;
02.07.2015;06:30:00;02.07.2015;06:45:00;66,00;67;
02.07.2015;06:45:00;02.07.2015;07:00:00;63,00;61;
02.07.2015;07:00:00;02.07.2015;07:15:00;60,00;69;
02.07.2015;07:15:00;02.07.2015;07:30:00;57,00;54;
02.07.2015;07:30:00;02.07.2015;07:45:00;54,00;61;
02.07.2015;07:45:00;02.07.2015;08:00:00;51,00;48;
02.07.2015;08:00:00;02.07.2015;08:15:00;48,00;49;
02.07.2015;08:15:00;02.07.2015;08:30:00;47,00;41;
02.07.2015;08:30:00;02.07.2015;08:45:00;46,00;33;
02.07.2015;08:45:00;02.07.2015;09:00:00;45,00;35;
02.07.2015;09:00:00;02.07.2015;09:15:00;44,00;28;
02.07.2015;09:15:00;02.07.2015;09:30:00;44,00;20;
02.07.2015;09:30:00;02.07.2015;09:45:00;43,00;24;
02.07.2015;09:45:00;02.07.2015;10:00:00;43,00;21;
02.07.2015;10:00:00;02.07.2015;10:15:00;43,00;27;
02.07.2015;10:15:00;02.07.2015;10:30:00;43,00;28;
02.07.2015;10:30:00;02.07.2015;10:45:00;42,00;31;
02.07.2015;10:45:00;02.07.2015;11:00:00;42,00;33;
02.07.2015;11:00:00;02.07.2015;11:15:00;41,00;48;
02.07.2015;11:15:00;02.07.2015;11:30:00;40,00;44;
02.07.2015;11:30:00;02.07.2015;11:45:00;39,00;46;
02.07.2015;11:45:00;02.07.2015;12:00:00;38,00;51;
02.07.2015;12:00:00;02.07.2015;12:15:00;37,00;44;
02.07.2015;12:15:00;02.07.2015;12:30:00;36,00;38;
02.07.2015;12:30:00;02.07.2015;12:45:00;35,00;38;
02.07.2015;12:45:00;02.07.2015;13:00:00;34,00;28;
02.07.2015;13:00:00;02.07.2015;13:15:00;32,00;26;
02.07.2015;13:15:00;02.07.2015;13:30:00;30,00;17;
02.07.2015;13:30:00;02.07.2015;13:45:00;28,00;22;
02.07.2015;13:45:00;02.07.2015;14:00:00;26,00;22;
02.07.2015;14:00:00;02.07.2015;14:15:00;24,00;13;
02.07.2015;14:15:00;02.07.2015;14:30:00;22,00;13;
02.07.2015;14:30:00;02.07.2015;14:45:00;20,00;11;
02.07.2015;14:45:00;02.07.2015;15:00:00;18,00;9;
02.07.2015;15:00:00;02.07.2015;15:15:00;17,00;11;
02.07.2015;15:15:00;02.07.2015;15:30:00;16,00;6;
02.07.2015;15:30:00;02.07.2015;15:45:00;14,00;4;
02.07.2015;15:45:00;02.07.2015;16:00:00;13,00;5;
02.07.2015;16:00:00;02.07.2015;16:15:00;12,00;5;
02.07.2015;16:15:00;02.07.2015;16:30:00;12,00;6;
02.07.2015;16:30:00;02.07.2015;16:45:00;12,00;4;
02.07.2015;16:45:00;02.07.2015;17:00:00;12,00;3;
02.07.2015;17:00:00;02.07.2015;17:15:00;12,00;4;
02.07.2015;17:15:00;02.07.2015;17:30:00;12,00;3;
02.07.2015;17:30:00;02.07.2015;17:45:00;13,00;4;
02.07.2015;17:45:00;02.07.2015;18:00:00;14,00;3;
02.07.2015;18:00:00;02.07.2015;18:15:00;15,00;3;
02.07.2015;18:15:00;02.07.2015;18:30:00;19,00;3;
02.07.2015;18:30:00;02.07.2015;18:45:00;22,00;6;
02.07.2015;18:45:00;02.07.2015;19:00:00;25,00;6;
02.07.2015;19:00:00;02.07.2015;19:15:00;28,00;10;
02.07.2015;19:15:00;02.07.2015;19:30:00;31,00;12;
02.07.2015;19:30:00;02.07.2015;19:45:00;34,00;11;
02.07.2015;19:45:00;02.07.2015;20:00:00;37,00;13;
02.07.2015;20:00:00;02.07.2015;20:15:00;43,00;18;
02.07.2015;20:15:00;02.07.2015;20:30:00;52,00;24;
02.07.2015;20:30:00;02.07.2015;20:45:00;61,00;32;
02.07.2015;20:45:00;02.07.2015;21:00:00;70,00;43;
02.07.2015;21:00:00;02.07.2015;21:15:00;77,00;59;
02.07.2015;21:15:00;02.07.2015;21:30:00;82,00;74;
02.07.2015;21:30:00;02.07.2015;21:45:00;87,00;74;
02.07.2015;21:45:00;02.07.2015;22:00:00;92,00;87;
02.07.2015;22:00:00;02.07.2015;22:15:00;97,00;111;
02.07.2015;22:15:00;02.07.2015;22:30:00;104,00;139;
02.07.2015;22:30:00;02.07.2015;22:45:00;110,00;142;
02.07.2015;22:45:00;02.07.2015;23:00:00;116,00;143;
02.07.2015;23:00:00;02.07.2015;23:15:00;119,00;137;
02.07.2015;23:15:00;02.07.2015;23:30:00;119,00;133;
02.07.2015;23:30:00;02.07.2015;23:45:00;119,00;126;
02.07.2015;23:45:00;03.07.2015;00:00:00;118,00;145;
03.07.2015;00:00:00;03.07.2015;00:15:00;121,00;144;
03.07.2015;00:15:00;03.07.2015;00:30:00;118,00;135;
03.07.2015;00:30:00;03.07.2015;00:45:00;115,00;130;
03.07.2015;00:45:00;03.07.2015;01:00:00;112,00;146;
03.07.2015;01:00:00;03.07.2015;01:15:00;108,00;147;
03.07.2015;01:15:00;03.07.2015;01:30:00;102,00;157;
03.07.2015;01:30:00;03.07.2015;01:45:00;96,00;127;
03.07.2015;01:45:00;03.07.2015;02:00:00;90,00;123;
03.07.2015;02:00:00;03.07.2015;02:15:00;85,00;121;
03.07.2015;02:15:00;03.07.2015;02:30:00;81,00;119;
03.07.2015;02:30:00;03.07.2015;02:45:00;77,00;116;
03.07.2015;02:45:00;03.07.2015;03:00:00;73,00;100;
03.07.2015;03:00:00;03.07.2015;03:15:00;69,00;85;
03.07.2015;03:15:00;03.07.2015;03:30:00;65,00;77;
03.07.2015;03:30:00;03.07.2015;03:45:00;60,00;67;
03.07.2015;03:45:00;03.07.2015;04:00:00;56,00;56;
03.07.2015;04:00:00;03.07.2015;04:15:00;52,00;50;
03.07.2015;04:15:00;03.07.2015;04:30:00;48,00;42;
03.07.2015;04:30:00;03.07.2015;04:45:00;44,00;34;
03.07.2015;04:45:00;03.07.2015;05:00:00;40,00;32;
03.07.2015;05:00:00;03.07.2015;05:15:00;38,00;28;
03.07.2015;05:15:00;03.07.2015;05:30:00;37,00;25;
03.07.2015;05:30:00;03.07.2015;05:45:00;37,00;26;
03.07.2015;05:45:00;03.07.2015;06:00:00;36,00;24;
03.07.2015;06:00:00;03.07.2015;06:15:00;36,00;21;
03.07.2015;06:15:00;03.07.2015;06:30:00;35,00;23;
03.07.2015;06:30:00;03.07.2015;06:45:00;34,00;27;
03.07.2015;06:45:00;03.07.2015;07:00:00;34,00;25;
03.07.2015;07:00:00;03.07.2015;07:15:00;33,00;23;
03.07.2015;07:15:00;03.07.2015;07:30:00;32,00;14;
03.07.2015;07:30:00;03.07.2015;07:45:00;30,00;15;
03.07.2015;07:45:00;03.07.2015;08:00:00;29,00;12;
03.07.2015;08:00:00;03.07.2015;08:15:00;27,00;10;
03.07.2015;08:15:00;03.07.2015;08:30:00;24,00;9;
03.07.2015;08:30:00;03.07.2015;08:45:00;21,00;6;
03.07.2015;08:45:00;03.07.2015;09:00:00;19,00;9;
03.07.2015;09:00:00;03.07.2015;09:15:00;16,00;3;
03.07.2015;09:15:00;03.07.2015;09:30:00;14,00;2;
03.07.2015;09:30:00;03.07.2015;09:45:00;11,00;1;
03.07.2015;09:45:00;03.07.2015;10:00:00;9,00;0;
03.07.2015;10:00:00;03.07.2015;10:15:00;7,00;0;
03.07.2015;10:15:00;03.07.2015;10:30:00;7,00;0;
03.07.2015;10:30:00;03.07.2015;10:45:00;6,00;0;
03.07.2015;10:45:00;03.07.2015;11:00:00;5,00;0;
03.07.2015;11:00:00;03.07.2015;11:15:00;5,00;0;
03.07.2015;11:15:00;03.07.2015;11:30:00;5,00;0;
03.07.2015;11:30:00;03.07.2015;11:45:00;5,00;1;
03.07.2015;11:45:00;03.07.2015;12:00:00;5,00;0;
03.07.2015;12:00:00;03.07.2015;12:15:00;5,00;0;
03.07.2015;12:15:00;03.07.2015;12:30:00;5,00;0;
03.07.2015;12:30:00;03.07.2015;12:45:00;5,00;0;
03.07.2015;12:45:00;03.07.2015;13:00:00;5,00;1;
03.07.2015;13:00:00;03.07.2015;13:15:00;5,00;1;
03.07.2015;13:15:00;03.07.2015;13:30:00;5,00;1;
03.07.2015;13:30:00;03.07.2015;13:45:00;6,00;3;
03.07.2015;13:45:00;03.07.2015;14:00:00;6,00;4;
03.07.2015;14:00:00;03.07.2015;14:15:00;7,00;6;
03.07.2015;14:15:00;03.07.2015;14:30:00;7,00;7;
03.07.2015;14:30:00;03.07.2015;14:45:00;8,00;12;
03.07.2015;14:45:00;03.07.2015;15:00:00;9,00;12;
03.07.2015;15:00:00;03.07.2015;15:15:00;9,00;11;
03.07.2015;15:15:00;03.07.2015;15:30:00;9,00;9;
03.07.2015;15:30:00;03.07.2015;15:45:00;9,00;4;
03.07.2015;15:45:00;03.07.2015;16:00:00;9,00;2;
03.07.2015;16:00:00;03.07.2015;16:15:00;9,00;4;
03.07.2015;16:15:00;03.07.2015;16:30:00;9,00;4;
03.07.2015;16:30:00;03.07.2015;16:45:00;10,00;7;
03.07.2015;16:45:00;03.07.2015;17:00:00;10,00;4;
03.07.2015;17:00:00;03.07.2015;17:15:00;10,00;7;
03.07.2015;17:15:00;03.07.2015;17:30:00;10,00;3;
03.07.2015;17:30:00;03.07.2015;17:45:00;9,00;5;
03.07.2015;17:45:00;03.07.2015;18:00:00;9,00;6;
03.07.2015;18:00:00;03.07.2015;18:15:00;11,00;4;
03.07.2015;18:15:00;03.07.2015;18:30:00;14,00;5;
03.07.2015;18:30:00;03.07.2015;18:45:00;18,00;5;
03.07.2015;18:45:00;03.07.2015;19:00:00;22,00;6;
03.07.2015;19:00:00;03.07.2015;19:15:00;25,00;10;
03.07.2015;19:15:00;03.07.2015;19:30:00;28,00;13;
03.07.2015;19:30:00;03.07.2015;19:45:00;31,00;16;
03.07.2015;19:45:00;03.07.2015;20:00:00;34,00;18;
03.07.2015;20:00:00;03.07.2015;20:15:00;35,00;18;
03.07.2015;20:15:00;03.07.2015;20:30:00;34,00;16;
03.07.2015;20:30:00;03.07.2015;20:45:00;32,00;17;
03.07.2015;20:45:00;03.07.2015;21:00:00;31,00;25;
03.07.2015;21:00:00;03.07.2015;21:15:00;31,00;22;
03.07.2015;21:15:00;03.07.2015;21:30:00;32,00;28;
03.07.2015;21:30:00;03.07.2015;21:45:00;33,00;33;
03.07.2015;21:45:00;03.07.2015;22:00:00;34,00;33;
03.07.2015;22:00:00;03.07.2015;22:15:00;37,00;42;
03.07.2015;22:15:00;03.07.2015;22:30:00;44,00;53;
03.07.2015;22:30:00;03.07.2015;22:45:00;51,00;50;
03.07.2015;22:45:00;03.07.2015;23:00:00;58,00;54;
03.07.2015;23:00:00;03.07.2015;23:15:00;63,00;66;
03.07.2015;23:15:00;03.07.2015;23:30:00;66,00;72;
03.07.2015;23:30:00;03.07.2015;23:45:00;69,00;64;
03.07.2015;23:45:00;04.07.2015;00:00:00;73,00;80;
04.07.2015;00:00:00;04.07.2015;00:15:00;63,00;98;
04.07.2015;00:15:00;04.07.2015;00:30:00;68,00;97;
04.07.2015;00:30:00;04.07.2015;00:45:00;74,00;88;
04.07.2015;00:45:00;04.07.2015;01:00:00;79,00;92;
04.07.2015;01:00:00;04.07.2015;01:15:00;84,00;106;
04.07.2015;01:15:00;04.07.2015;01:30:00;89,00;109;
04.07.2015;01:30:00;04.07.2015;01:45:00;93,00;118;
04.07.2015;01:45:00;04.07.2015;02:00:00;98,00;98;
04.07.2015;02:00:00;04.07.2015;02:15:00;100,00;101;
04.07.2015;02:15:00;04.07.2015;02:30:00;100,00;95;
04.07.2015;02:30:00;04.07.2015;02:45:00;100,00;91;
04.07.2015;02:45:00;04.07.2015;03:00:00;100,00;101;
04.07.2015;03:00:00;04.07.2015;03:15:00;99,00;122;
04.07.2015;03:15:00;04.07.2015;03:30:00;98,00;131;
04.07.2015;03:30:00;04.07.2015;03:45:00;96,00;132;
04.07.2015;03:45:00;04.07.2015;04:00:00;94,00;119;
04.07.2015;04:00:00;04.07.2015;04:15:00;91,00;122;
04.07.2015;04:15:00;04.07.2015;04:30:00;87,00;112;
04.07.2015;04:30:00;04.07.2015;04:45:00;84,00;109;
04.07.2015;04:45:00;04.07.2015;05:00:00;80,00;118;
04.07.2015;05:00:00;04.07.2015;05:15:00;77,00;116;
04.07.2015;05:15:00;04.07.2015;05:30:00;75,00;138;
04.07.2015;05:30:00;04.07.2015;05:45:00;73,00;163;
04.07.2015;05:45:00;04.07.2015;06:00:00;70,00;149;
04.07.2015;06:00:00;04.07.2015;06:15:00;68,00;114;
04.07.2015;06:15:00;04.07.2015;06:30:00;65,00;106;
04.07.2015;06:30:00;04.07.2015;06:45:00;63,00;99;
04.07.2015;06:45:00;04.07.2015;07:00:00;60,00;91;
04.07.2015;07:00:00;04.07.2015;07:15:00;57,00;94;
04.07.2015;07:15:00;04.07.2015;07:30:00;55,00;100;
04.07.2015;07:30:00;04.07.2015;07:45:00;52,00;94;
04.07.2015;07:45:00;04.07.2015;08:00:00;49,00;96;
04.07.2015;08:00:00;04.07.2015;08:15:00;46,00;102;
04.07.2015;08:15:00;04.07.2015;08:30:00;44,00;87;
04.07.2015;08:30:00;04.07.2015;08:45:00;41,00;65;
04.07.2015;08:45:00;04.07.2015;09:00:00;39,00;51;
04.07.2015;09:00:00;04.07.2015;09:15:00;36,00;32;
04.07.2015;09:15:00;04.07.2015;09:30:00;33,00;19;
04.07.2015;09:30:00;04.07.2015;09:45:00;30,00;26;
04.07.2015;09:45:00;04.07.2015;10:00:00;28,00;24;
04.07.2015;10:00:00;04.07.2015;10:15:00;25,00;22;
04.07.2015;10:15:00;04.07.2015;10:30:00;24,00;20;
04.07.2015;10:30:00;04.07.2015;10:45:00;22,00;21;
04.07.2015;10:45:00;04.07.2015;11:00:00;20,00;21;
04.07.2015;11:00:00;04.07.2015;11:15:00;19,00;16;
04.07.2015;11:15:00;04.07.2015;11:30:00;18,00;14;
04.07.2015;11:30:00;04.07.2015;11:45:00;17,00;11;
04.07.2015;11:45:00;04.07.2015;12:00:00;16,00;12;
04.07.2015;12:00:00;04.07.2015;12:15:00;15,00;9;
04.07.2015;12:15:00;04.07.2015;12:30:00;15,00;7;
04.07.2015;12:30:00;04.07.2015;12:45:00;15,00;6;
04.07.2015;12:45:00;04.07.2015;13:00:00;16,00;5;
04.07.2015;13:00:00;04.07.2015;13:15:00;15,00;6;
04.07.2015;13:15:00;04.07.2015;13:30:00;15,00;4;
04.07.2015;13:30:00;04.07.2015;13:45:00;15,00;4;
04.07.2015;13:45:00;04.07.2015;14:00:00;14,00;4;
04.07.2015;14:00:00;04.07.2015;14:15:00;15,00;5;
04.07.2015;14:15:00;04.07.2015;14:30:00;16,00;6;
04.07.2015;14:30:00;04.07.2015;14:45:00;17,00;4;
04.07.2015;14:45:00;04.07.2015;15:00:00;18,00;6;
04.07.2015;15:00:00;04.07.2015;15:15:00;19,00;7;
04.07.2015;15:15:00;04.07.2015;15:30:00;20,00;13;
04.07.2015;15:30:00;04.07.2015;15:45:00;20,00;5;
04.07.2015;15:45:00;04.07.2015;16:00:00;21,00;5;
04.07.2015;16:00:00;04.07.2015;16:15:00;21,00;5;
04.07.2015;16:15:00;04.07.2015;16:30:00;20,00;7;
04.07.2015;16:30:00;04.07.2015;16:45:00;20,00;6;
04.07.2015;16:45:00;04.07.2015;17:00:00;19,00;9;
04.07.2015;17:00:00;04.07.2015;17:15:00;18,00;6;
04.07.2015;17:15:00;04.07.2015;17:30:00;17,00;16;
04.07.2015;17:30:00;04.07.2015;17:45:00;16,00;12;
04.07.2015;17:45:00;04.07.2015;18:00:00;14,00;13;
04.07.2015;18:00:00;04.07.2015;18:15:00;13,00;5;
04.07.2015;18:15:00;04.07.2015;18:30:00;13,00;7;
04.07.2015;18:30:00;04.07.2015;18:45:00;12,00;8;
04.07.2015;18:45:00;04.07.2015;19:00:00;11,00;10;
04.07.2015;19:00:00;04.07.2015;19:15:00;13,00;9;
04.07.2015;19:15:00;04.07.2015;19:30:00;15,00;7;
04.07.2015;19:30:00;04.07.2015;19:45:00;18,00;11;
04.07.2015;19:45:00;04.07.2015;20:00:00;21,00;19;
04.07.2015;20:00:00;04.07.2015;20:15:00;23,00;23;
04.07.2015;20:15:00;04.07.2015;20:30:00;23,00;22;
04.07.2015;20:30:00;04.07.2015;20:45:00;24,00;23;
04.07.2015;20:45:00;04.07.2015;21:00:00;25,00;37;
04.07.2015;21:00:00;04.07.2015;21:15:00;27,00;38;
04.07.2015;21:15:00;04.07.2015;21:30:00;28,00;42;
04.07.2015;21:30:00;04.07.2015;21:45:00;29,00;51;
04.07.2015;21:45:00;04.07.2015;22:00:00;30,00;50;
04.07.2015;22:00:00;04.07.2015;22:15:00;32,00;47;
04.07.2015;22:15:00;04.07.2015;22:30:00;33,00;44;
04.07.2015;22:30:00;04.07.2015;22:45:00;35,00;36;
04.07.2015;22:45:00;04.07.2015;23:00:00;37,00;25;
04.07.2015;23:00:00;04.07.2015;23:15:00;38,00;23;
04.07.2015;23:15:00;04.07.2015;23:30:00;38,00;18;
04.07.2015;23:30:00;04.07.2015;23:45:00;39,00;15;
04.07.2015;23:45:00;05.07.2015;00:00:00;39,00;12;
05.07.2015;00:00:00;05.07.2015;00:15:00;17,00;10;
05.07.2015;00:15:00;05.07.2015;00:30:00;17,00;8;
05.07.2015;00:30:00;05.07.2015;00:45:00;18,00;10;
05.07.2015;00:45:00;05.07.2015;01:00:00;18,00;11;
05.07.2015;01:00:00;05.07.2015;01:15:00;18,00;12;
05.07.2015;01:15:00;05.07.2015;01:30:00;18,00;12;
05.07.2015;01:30:00;05.07.2015;01:45:00;18,00;8;
05.07.2015;01:45:00;05.07.2015;02:00:00;18,00;8;
05.07.2015;02:00:00;05.07.2015;02:15:00;17,00;6;
05.07.2015;02:15:00;05.07.2015;02:30:00;16,00;4;
05.07.2015;02:30:00;05.07.2015;02:45:00;15,00;4;
05.07.2015;02:45:00;05.07.2015;03:00:00;14,00;2;
05.07.2015;03:00:00;05.07.2015;03:15:00;12,00;3;
05.07.2015;03:15:00;05.07.2015;03:30:00;11,00;3;
05.07.2015;03:30:00;05.07.2015;03:45:00;10,00;4;
05.07.2015;03:45:00;05.07.2015;04:00:00;8,00;2;
05.07.2015;04:00:00;05.07.2015;04:15:00;7,00;2;
05.07.2015;04:15:00;05.07.2015;04:30:00;7,00;3;
05.07.2015;04:30:00;05.07.2015;04:45:00;8,00;3;
05.07.2015;04:45:00;05.07.2015;05:00:00;8,00;4;
05.07.2015;05:00:00;05.07.2015;05:15:00;8,00;5;
05.07.2015;05:15:00;05.07.2015;05:30:00;8,00;4;
05.07.2015;05:30:00;05.07.2015;05:45:00;8,00;4;
05.07.2015;05:45:00;05.07.2015;06:00:00;9,00;4;
05.07.2015;06:00:00;05.07.2015;06:15:00;9,00;3;
05.07.2015;06:15:00;05.07.2015;06:30:00;9,00;5;
05.07.2015;06:30:00;05.07.2015;06:45:00;9,00;4;
05.07.2015;06:45:00;05.07.2015;07:00:00;9,00;2;
05.07.2015;07:00:00;05.07.2015;07:15:00;9,00;2;
05.07.2015;07:15:00;05.07.2015;07:30:00;9,00;3;
05.07.2015;07:30:00;05.07.2015;07:45:00;9,00;3;
05.07.2015;07:45:00;05.07.2015;08:00:00;10,00;3;
05.07.2015;08:00:00;05.07.2015;08:15:00;10,00;3;
05.07.2015;08:15:00;05.07.2015;08:30:00;11,00;3;
05.07.2015;08:30:00;05.07.2015;08:45:00;13,00;2;
05.07.2015;08:45:00;05.07.2015;09:00:00;14,00;2;
05.07.2015;09:00:00;05.07.2015;09:15:00;15,00;1;
