Datum von;Uhrzeit von;Datum bis;Uhrzeit bis;Prognose (MW);Ist-Wert (MW);
01.08.2015;13:45:00;01.08.2015;14:00:00;20,00;1;
01.08.2015;14:00:00;01.08.2015;14:15:00;20,00;2;
01.08.2015;14:15:00;01.08.2015;14:30:00;20,00;3;
01.08.2015;14:30:00;01.08.2015;14:45:00;20,00;5;
01.08.2015;14:45:00;01.08.2015;15:00:00;20,00;5;
01.08.2015;15:00:00;01.08.2015;15:15:00;20,00;6;
01.08.2015;15:15:00;01.08.2015;15:30:00;20,00;5;
01.08.2015;15:30:00;01.08.2015;15:45:00;20,00;4;
01.08.2015;15:45:00;01.08.2015;16:00:00;21,00;3;
01.08.2015;16:00:00;01.08.2015;16:15:00;22,00;3;
01.08.2015;16:15:00;01.08.2015;16:30:00;23,00;4;
01.08.2015;16:30:00;01.08.2015;16:45:00;25,00;4;
01.08.2015;16:45:00;01.08.2015;17:00:00;27,00;5;
01.08.2015;17:00:00;01.08.2015;17:15:00;28,00;4;
01.08.2015;17:15:00;01.08.2015;17:30:00;29,00;4;
01.08.2015;17:30:00;01.08.2015;17:45:00;30,00;5;
01.08.2015;17:45:00;01.08.2015;18:00:00;31,00;5;
01.08.2015;18:00:00;01.08.2015;18:15:00;32,00;7;
01.08.2015;18:15:00;01.08.2015;18:30:00;32,00;9;
01.08.2015;18:30:00;01.08.2015;18:45:00;33,00;11;
01.08.2015;18:45:00;01.08.2015;19:00:00;34,00;13;
01.08.2015;19:00:00;01.08.2015;19:15:00;35,00;12;
01.08.2015;19:15:00;01.08.2015;19:30:00;37,00;13;
01.08.2015;19:30:00;01.08.2015;19:45:00;38,00;12;
01.08.2015;19:45:00;01.08.2015;20:00:00;40,00;13;
01.08.2015;20:00:00;01.08.2015;20:15:00;41,00;15;
01.08.2015;20:15:00;01.08.2015;20:30:00;41,00;17;
01.08.2015;20:30:00;01.08.2015;20:45:00;41,00;17;
01.08.2015;20:45:00;01.08.2015;21:00:00;41,00;14;
01.08.2015;21:00:00;01.08.2015;21:15:00;41,00;14;
01.08.2015;21:15:00;01.08.2015;21:30:00;43,00;14;
01.08.2015;21:30:00;01.08.2015;21:45:00;44,00;13;
01.08.2015;21:45:00;01.08.2015;22:00:00;45,00;14;
01.08.2015;22:00:00;01.08.2015;22:15:00;47,00;14;
01.08.2015;22:15:00;01.08.2015;22:30:00;49,00;15;
01.08.2015;22:30:00;01.08.2015;22:45:00;51,00;18;
01.08.2015;22:45:00;01.08.2015;23:00:00;54,00;21;
01.08.2015;23:00:00;01.08.2015;23:15:00;54,00;23;
01.08.2015;23:15:00;01.08.2015;23:30:00;52,00;23;
01.08.2015;23:30:00;01.08.2015;23:45:00;51,00;24;
01.08.2015;23:45:00;02.08.2015;00:00:00;49,00;27;
02.08.2015;00:00:00;02.08.2015;00:15:00;24,00;35;
02.08.2015;00:15:00;02.08.2015;00:30:00;24,00;39;
02.08.2015;00:30:00;02.08.2015;00:45:00;25,00;37;
02.08.2015;00:45:00;02.08.2015;01:00:00;25,00;40;
02.08.2015;01:00:00;02.08.2015;01:15:00;26,00;45;
02.08.2015;01:15:00;02.08.2015;01:30:00;28,00;44;
02.08.2015;01:30:00;02.08.2015;01:45:00;30,00;45;
02.08.2015;01:45:00;02.08.2015;02:00:00;32,00;48;
02.08.2015;02:00:00;02.08.2015;02:15:00;34,00;50;
02.08.2015;02:15:00;02.08.2015;02:30:00;34,00;51;
02.08.2015;02:30:00;02.08.2015;02:45:00;35,00;50;
02.08.2015;02:45:00;02.08.2015;03:00:00;35,00;47;
02.08.2015;03:00:00;02.08.2015;03:15:00;36,00;41;
02.08.2015;03:15:00;02.08.2015;03:30:00;38,00;45;
02.08.2015;03:30:00;02.08.2015;03:45:00;39,00;48;
02.08.2015;03:45:00;02.08.2015;04:00:00;40,00;48;
02.08.2015;04:00:00;02.08.2015;04:15:00;40,00;50;
02.08.2015;04:15:00;02.08.2015;04:30:00;38,00;52;
02.08.2015;04:30:00;02.08.2015;04:45:00;37,00;54;
02.08.2015;04:45:00;02.08.2015;05:00:00;35,00;61;
02.08.2015;05:00:00;02.08.2015;05:15:00;33,00;58;
02.08.2015;05:15:00;02.08.2015;05:30:00;30,00;55;
02.08.2015;05:30:00;02.08.2015;05:45:00;27,00;54;
02.08.2015;05:45:00;02.08.2015;06:00:00;24,00;51;
02.08.2015;06:00:00;02.08.2015;06:15:00;21,00;46;
02.08.2015;06:15:00;02.08.2015;06:30:00;18,00;45;
02.08.2015;06:30:00;02.08.2015;06:45:00;16,00;37;
02.08.2015;06:45:00;02.08.2015;07:00:00;13,00;33;
02.08.2015;07:00:00;02.08.2015;07:15:00;11,00;33;
02.08.2015;07:15:00;02.08.2015;07:30:00;9,00;29;
02.08.2015;07:30:00;02.08.2015;07:45:00;7,00;27;
02.08.2015;07:45:00;02.08.2015;08:00:00;5,00;24;
02.08.2015;08:00:00;02.08.2015;08:15:00;4,00;18;
02.08.2015;08:15:00;02.08.2015;08:30:00;3,00;16;
02.08.2015;08:30:00;02.08.2015;08:45:00;2,00;10;
02.08.2015;08:45:00;02.08.2015;09:00:00;1,00;7;
02.08.2015;09:00:00;02.08.2015;09:15:00;0,00;6;
02.08.2015;09:15:00;02.08.2015;09:30:00;0,00;7;
02.08.2015;09:30:00;02.08.2015;09:45:00;0,00;6;
02.08.2015;09:45:00;02.08.2015;10:00:00;0,00;4;
02.08.2015;10:00:00;02.08.2015;10:15:00;0,00;2;
02.08.2015;10:15:00;02.08.2015;10:30:00;0,00;2;
02.08.2015;10:30:00;02.08.2015;10:45:00;0,00;2;
02.08.2015;10:45:00;02.08.2015;11:00:00;0,00;2;
02.08.2015;11:00:00;02.08.2015;11:15:00;0,00;2;
02.08.2015;11:15:00;02.08.2015;11:30:00;1,00;3;
02.08.2015;11:30:00;02.08.2015;11:45:00;1,00;4;
02.08.2015;11:45:00;02.08.2015;12:00:00;2,00;6;
02.08.2015;12:00:00;02.08.2015;12:15:00;2,00;8;
02.08.2015;12:15:00;02.08.2015;12:30:00;3,00;14;
02.08.2015;12:30:00;02.08.2015;12:45:00;3,00;18;
02.08.2015;12:45:00;02.08.2015;13:00:00;3,00;11;
02.08.2015;13:00:00;02.08.2015;13:15:00;4,00;13;
02.08.2015;13:15:00;02.08.2015;13:30:00;4,00;13;
02.08.2015;13:30:00;02.08.2015;13:45:00;5,00;12;
02.08.2015;13:45:00;02.08.2015;14:00:00;5,00;11;
02.08.2015;14:00:00;02.08.2015;14:15:00;6,00;10;
02.08.2015;14:15:00;02.08.2015;14:30:00;7,00;13;
02.08.2015;14:30:00;02.08.2015;14:45:00;8,00;13;
02.08.2015;14:45:00;02.08.2015;15:00:00;9,00;14;
02.08.2015;15:00:00;02.08.2015;15:15:00;9,00;13;
02.08.2015;15:15:00;02.08.2015;15:30:00;9,00;8;
02.08.2015;15:30:00;02.08.2015;15:45:00;9,00;10;
02.08.2015;15:45:00;02.08.2015;16:00:00;9,00;13;
02.08.2015;16:00:00;02.08.2015;16:15:00;9,00;8;
02.08.2015;16:15:00;02.08.2015;16:30:00;10,00;7;
02.08.2015;16:30:00;02.08.2015;16:45:00;11,00;7;
02.08.2015;16:45:00;02.08.2015;17:00:00;11,00;6;
02.08.2015;17:00:00;02.08.2015;17:15:00;12,00;5;
02.08.2015;17:15:00;02.08.2015;17:30:00;12,00;6;
02.08.2015;17:30:00;02.08.2015;17:45:00;12,00;7;
02.08.2015;17:45:00;02.08.2015;18:00:00;12,00;5;
02.08.2015;18:00:00;02.08.2015;18:15:00;13,00;6;
02.08.2015;18:15:00;02.08.2015;18:30:00;14,00;10;
02.08.2015;18:30:00;02.08.2015;18:45:00;15,00;8;
02.08.2015;18:45:00;02.08.2015;19:00:00;17,00;9;
02.08.2015;19:00:00;02.08.2015;19:15:00;19,00;13;
02.08.2015;19:15:00;02.08.2015;19:30:00;23,00;13;
02.08.2015;19:30:00;02.08.2015;19:45:00;27,00;7;
02.08.2015;19:45:00;02.08.2015;20:00:00;31,00;9;
02.08.2015;20:00:00;02.08.2015;20:15:00;35,00;17;
02.08.2015;20:15:00;02.08.2015;20:30:00;39,00;21;
02.08.2015;20:30:00;02.08.2015;20:45:00;43,00;24;
02.08.2015;20:45:00;02.08.2015;21:00:00;47,00;33;
02.08.2015;21:00:00;02.08.2015;21:15:00;51,00;41;
02.08.2015;21:15:00;02.08.2015;21:30:00;56,00;54;
02.08.2015;21:30:00;02.08.2015;21:45:00;60,00;55;
02.08.2015;21:45:00;02.08.2015;22:00:00;65,00;59;
02.08.2015;22:00:00;02.08.2015;22:15:00;69,00;59;
02.08.2015;22:15:00;02.08.2015;22:30:00;73,00;63;
02.08.2015;22:30:00;02.08.2015;22:45:00;76,00;71;
02.08.2015;22:45:00;02.08.2015;23:00:00;80,00;84;
02.08.2015;23:00:00;02.08.2015;23:15:00;81,00;92;
02.08.2015;23:15:00;02.08.2015;23:30:00;81,00;107;
02.08.2015;23:30:00;02.08.2015;23:45:00;81,00;108;
02.08.2015;23:45:00;03.08.2015;00:00:00;81,00;102;
03.08.2015;00:00:00;03.08.2015;00:15:00;86,00;96;
03.08.2015;00:15:00;03.08.2015;00:30:00;81,00;103;
03.08.2015;00:30:00;03.08.2015;00:45:00;77,00;109;
03.08.2015;00:45:00;03.08.2015;01:00:00;73,00;120;
03.08.2015;01:00:00;03.08.2015;01:15:00;69,00;111;
03.08.2015;01:15:00;03.08.2015;01:30:00;67,00;115;
03.08.2015;01:30:00;03.08.2015;01:45:00;65,00;110;
03.08.2015;01:45:00;03.08.2015;02:00:00;63,00;114;
03.08.2015;02:00:00;03.08.2015;02:15:00;61,00;109;
03.08.2015;02:15:00;03.08.2015;02:30:00;59,00;96;
03.08.2015;02:30:00;03.08.2015;02:45:00;57,00;91;
03.08.2015;02:45:00;03.08.2015;03:00:00;55,00;79;
03.08.2015;03:00:00;03.08.2015;03:15:00;53,00;72;
03.08.2015;03:15:00;03.08.2015;03:30:00;52,00;56;
03.08.2015;03:30:00;03.08.2015;03:45:00;50,00;47;
03.08.2015;03:45:00;03.08.2015;04:00:00;49,00;52;
03.08.2015;04:00:00;03.08.2015;04:15:00;49,00;60;
03.08.2015;04:15:00;03.08.2015;04:30:00;49,00;58;
03.08.2015;04:30:00;03.08.2015;04:45:00;49,00;66;
03.08.2015;04:45:00;03.08.2015;05:00:00;49,00;85;
03.08.2015;05:00:00;03.08.2015;05:15:00;51,00;96;
03.08.2015;05:15:00;03.08.2015;05:30:00;55,00;100;
03.08.2015;05:30:00;03.08.2015;05:45:00;58,00;96;
03.08.2015;05:45:00;03.08.2015;06:00:00;62,00;97;
03.08.2015;06:00:00;03.08.2015;06:15:00;64,00;95;
03.08.2015;06:15:00;03.08.2015;06:30:00;64,00;91;
03.08.2015;06:30:00;03.08.2015;06:45:00;65,00;89;
03.08.2015;06:45:00;03.08.2015;07:00:00;66,00;85;
03.08.2015;07:00:00;03.08.2015;07:15:00;67,00;77;
03.08.2015;07:15:00;03.08.2015;07:30:00;67,00;76;
03.08.2015;07:30:00;03.08.2015;07:45:00;67,00;74;
03.08.2015;07:45:00;03.08.2015;08:00:00;68,00;75;
03.08.2015;08:00:00;03.08.2015;08:15:00;67,00;64;
03.08.2015;08:15:00;03.08.2015;08:30:00;64,00;57;
03.08.2015;08:30:00;03.08.2015;08:45:00;62,00;47;
03.08.2015;08:45:00;03.08.2015;09:00:00;60,00;39;
03.08.2015;09:00:00;03.08.2015;09:15:00;58,00;34;
03.08.2015;09:15:00;03.08.2015;09:30:00;56,00;31;
03.08.2015;09:30:00;03.08.2015;09:45:00;55,00;30;
03.08.2015;09:45:00;03.08.2015;10:00:00;53,00;26;
03.08.2015;10:00:00;03.08.2015;10:15:00;51,00;27;
03.08.2015;10:15:00;03.08.2015;10:30:00;48,00;34;
03.08.2015;10:30:00;03.08.2015;10:45:00;45,00;42;
03.08.2015;10:45:00;03.08.2015;11:00:00;42,00;45;
03.08.2015;11:00:00;03.08.2015;11:15:00;39,00;49;
03.08.2015;11:15:00;03.08.2015;11:30:00;37,00;51;
03.08.2015;11:30:00;03.08.2015;11:45:00;35,00;47;
03.08.2015;11:45:00;03.08.2015;12:00:00;33,00;43;
03.08.2015;12:00:00;03.08.2015;12:15:00;30,00;42;
03.08.2015;12:15:00;03.08.2015;12:30:00;28,00;30;
03.08.2015;12:30:00;03.08.2015;12:45:00;25,00;31;
03.08.2015;12:45:00;03.08.2015;13:00:00;22,00;25;
03.08.2015;13:00:00;03.08.2015;13:15:00;20,00;22;
03.08.2015;13:15:00;03.08.2015;13:30:00;19,00;20;
03.08.2015;13:30:00;03.08.2015;13:45:00;17,00;17;
03.08.2015;13:45:00;03.08.2015;14:00:00;16,00;18;
03.08.2015;14:00:00;03.08.2015;14:15:00;15,00;15;
03.08.2015;14:15:00;03.08.2015;14:30:00;15,00;14;
03.08.2015;14:30:00;03.08.2015;14:45:00;14,00;13;
03.08.2015;14:45:00;03.08.2015;15:00:00;14,00;17;
03.08.2015;15:00:00;03.08.2015;15:15:00;13,00;14;
03.08.2015;15:15:00;03.08.2015;15:30:00;13,00;11;
03.08.2015;15:30:00;03.08.2015;15:45:00;12,00;10;
03.08.2015;15:45:00;03.08.2015;16:00:00;11,00;10;
03.08.2015;16:00:00;03.08.2015;16:15:00;11,00;11;
03.08.2015;16:15:00;03.08.2015;16:30:00;11,00;8;
03.08.2015;16:30:00;03.08.2015;16:45:00;10,00;8;
03.08.2015;16:45:00;03.08.2015;17:00:00;10,00;6;
03.08.2015;17:00:00;03.08.2015;17:15:00;10,00;8;
03.08.2015;17:15:00;03.08.2015;17:30:00;9,00;5;
03.08.2015;17:30:00;03.08.2015;17:45:00;8,00;3;
03.08.2015;17:45:00;03.08.2015;18:00:00;8,00;3;
03.08.2015;18:00:00;03.08.2015;18:15:00;8,00;2;
03.08.2015;18:15:00;03.08.2015;18:30:00;9,00;3;
03.08.2015;18:30:00;03.08.2015;18:45:00;10,00;3;
03.08.2015;18:45:00;03.08.2015;19:00:00;11,00;2;
03.08.2015;19:00:00;03.08.2015;19:15:00;12,00;2;
03.08.2015;19:15:00;03.08.2015;19:30:00;14,00;3;
03.08.2015;19:30:00;03.08.2015;19:45:00;15,00;3;
03.08.2015;19:45:00;03.08.2015;20:00:00;17,00;3;
03.08.2015;20:00:00;03.08.2015;20:15:00;20,00;8;
03.08.2015;20:15:00;03.08.2015;20:30:00;24,00;15;
03.08.2015;20:30:00;03.08.2015;20:45:00;29,00;19;
03.08.2015;20:45:00;03.08.2015;21:00:00;33,00;29;
03.08.2015;21:00:00;03.08.2015;21:15:00;40,00;45;
03.08.2015;21:15:00;03.08.2015;21:30:00;48,00;60;
03.08.2015;21:30:00;03.08.2015;21:45:00;56,00;69;
03.08.2015;21:45:00;03.08.2015;22:00:00;65,00;89;
03.08.2015;22:00:00;03.08.2015;22:15:00;74,00;109;
03.08.2015;22:15:00;03.08.2015;22:30:00;86,00;123;
03.08.2015;22:30:00;03.08.2015;22:45:00;97,00;132;
03.08.2015;22:45:00;03.08.2015;23:00:00;108,00;137;
03.08.2015;23:00:00;03.08.2015;23:15:00;116,00;134;
03.08.2015;23:15:00;03.08.2015;23:30:00;121,00;131;
03.08.2015;23:30:00;03.08.2015;23:45:00;125,00;128;
03.08.2015;23:45:00;04.08.2015;00:00:00;130,00;134;
04.08.2015;00:00:00;04.08.2015;00:15:00;149,00;131;
04.08.2015;00:15:00;04.08.2015;00:30:00;148,00;135;
04.08.2015;00:30:00;04.08.2015;00:45:00;146,00;145;
04.08.2015;00:45:00;04.08.2015;01:00:00;144,00;152;
04.08.2015;01:00:00;04.08.2015;01:15:00;142,00;159;
04.08.2015;01:15:00;04.08.2015;01:30:00;140,00;146;
04.08.2015;01:30:00;04.08.2015;01:45:00;137,00;140;
04.08.2015;01:45:00;04.08.2015;02:00:00;134,00;138;
04.08.2015;02:00:00;04.08.2015;02:15:00;131,00;136;
04.08.2015;02:15:00;04.08.2015;02:30:00;126,00;130;
04.08.2015;02:30:00;04.08.2015;02:45:00;121,00;129;
04.08.2015;02:45:00;04.08.2015;03:00:00;116,00;128;
04.08.2015;03:00:00;04.08.2015;03:15:00;112,00;121;
04.08.2015;03:15:00;04.08.2015;03:30:00;109,00;117;
04.08.2015;03:30:00;04.08.2015;03:45:00;106,00;101;
04.08.2015;03:45:00;04.08.2015;04:00:00;103,00;98;
04.08.2015;04:00:00;04.08.2015;04:15:00;100,00;99;
04.08.2015;04:15:00;04.08.2015;04:30:00;97,00;91;
04.08.2015;04:30:00;04.08.2015;04:45:00;94,00;90;
04.08.2015;04:45:00;04.08.2015;05:00:00;92,00;91;
04.08.2015;05:00:00;04.08.2015;05:15:00;90,00;89;
04.08.2015;05:15:00;04.08.2015;05:30:00;90,00;90;
04.08.2015;05:30:00;04.08.2015;05:45:00;89,00;95;
04.08.2015;05:45:00;04.08.2015;06:00:00;89,00;102;
04.08.2015;06:00:00;04.08.2015;06:15:00;89,00;98;
04.08.2015;06:15:00;04.08.2015;06:30:00;89,00;96;
04.08.2015;06:30:00;04.08.2015;06:45:00;90,00;88;
04.08.2015;06:45:00;04.08.2015;07:00:00;91,00;87;
04.08.2015;07:00:00;04.08.2015;07:15:00;91,00;86;
04.08.2015;07:15:00;04.08.2015;07:30:00;92,00;81;
04.08.2015;07:30:00;04.08.2015;07:45:00;93,00;82;
04.08.2015;07:45:00;04.08.2015;08:00:00;93,00;72;
04.08.2015;08:00:00;04.08.2015;08:15:00;92,00;66;
04.08.2015;08:15:00;04.08.2015;08:30:00;88,00;62;
04.08.2015;08:30:00;04.08.2015;08:45:00;84,00;53;
04.08.2015;08:45:00;04.08.2015;09:00:00;80,00;41;
04.08.2015;09:00:00;04.08.2015;09:15:00;75,00;54;
04.08.2015;09:15:00;04.08.2015;09:30:00;70,00;51;
04.08.2015;09:30:00;04.08.2015;09:45:00;65,00;61;
04.08.2015;09:45:00;04.08.2015;10:00:00;60,00;72;
04.08.2015;10:00:00;04.08.2015;10:15:00;56,00;93;
04.08.2015;10:15:00;04.08.2015;10:30:00;53,00;98;
04.08.2015;10:30:00;04.08.2015;10:45:00;50,00;118;
04.08.2015;10:45:00;04.08.2015;11:00:00;47,00;112;
04.08.2015;11:00:00;04.08.2015;11:15:00;45,00;134;
04.08.2015;11:15:00;04.08.2015;11:30:00;44,00;166;
04.08.2015;11:30:00;04.08.2015;11:45:00;44,00;180;
04.08.2015;11:45:00;04.08.2015;12:00:00;43,00;197;
04.08.2015;12:00:00;04.08.2015;12:15:00;47,00;242;
04.08.2015;12:15:00;04.08.2015;12:30:00;56,00;269;
04.08.2015;12:30:00;04.08.2015;12:45:00;64,00;239;
04.08.2015;12:45:00;04.08.2015;13:00:00;73,00;228;
04.08.2015;13:00:00;04.08.2015;13:15:00;84,00;232;
04.08.2015;13:15:00;04.08.2015;13:30:00;98,00;246;
04.08.2015;13:30:00;04.08.2015;13:45:00;111,00;252;
04.08.2015;13:45:00;04.08.2015;14:00:00;125,00;246;
04.08.2015;14:00:00;04.08.2015;14:15:00;138,00;305;
04.08.2015;14:15:00;04.08.2015;14:30:00;150,00;303;
04.08.2015;14:30:00;04.08.2015;14:45:00;162,00;335;
04.08.2015;14:45:00;04.08.2015;15:00:00;175,00;344;
04.08.2015;15:00:00;04.08.2015;15:15:00;188,00;335;
04.08.2015;15:15:00;04.08.2015;15:30:00;203,00;298;
04.08.2015;15:30:00;04.08.2015;15:45:00;218,00;253;
04.08.2015;15:45:00;04.08.2015;16:00:00;234,00;168;
04.08.2015;16:00:00;04.08.2015;16:15:00;243,00;137;
04.08.2015;16:15:00;04.08.2015;16:30:00;247,00;127;
04.08.2015;16:30:00;04.08.2015;16:45:00;251,00;114;
04.08.2015;16:45:00;04.08.2015;17:00:00;255,00;97;
04.08.2015;17:00:00;04.08.2015;17:15:00;253,00;82;
04.08.2015;17:15:00;04.08.2015;17:30:00;244,00;72;
04.08.2015;17:30:00;04.08.2015;17:45:00;236,00;76;
04.08.2015;17:45:00;04.08.2015;18:00:00;228,00;90;
04.08.2015;18:00:00;04.08.2015;18:15:00;217,00;82;
04.08.2015;18:15:00;04.08.2015;18:30:00;203,00;71;
04.08.2015;18:30:00;04.08.2015;18:45:00;190,00;71;
04.08.2015;18:45:00;04.08.2015;19:00:00;176,00;62;
04.08.2015;19:00:00;04.08.2015;19:15:00;162,00;65;
04.08.2015;19:15:00;04.08.2015;19:30:00;148,00;82;
04.08.2015;19:30:00;04.08.2015;19:45:00;134,00;101;
04.08.2015;19:45:00;04.08.2015;20:00:00;120,00;100;
04.08.2015;20:00:00;04.08.2015;20:15:00;109,00;99;
04.08.2015;20:15:00;04.08.2015;20:30:00;100,00;90;
04.08.2015;20:30:00;04.08.2015;20:45:00;91,00;73;
04.08.2015;20:45:00;04.08.2015;21:00:00;82,00;75;
04.08.2015;21:00:00;04.08.2015;21:15:00;75,00;75;
04.08.2015;21:15:00;04.08.2015;21:30:00;72,00;89;
04.08.2015;21:30:00;04.08.2015;21:45:00;68,00;78;
04.08.2015;21:45:00;04.08.2015;22:00:00;64,00;67;
04.08.2015;22:00:00;04.08.2015;22:15:00;61,00;80;
04.08.2015;22:15:00;04.08.2015;22:30:00;57,00;79;
04.08.2015;22:30:00;04.08.2015;22:45:00;53,00;70;
04.08.2015;22:45:00;04.08.2015;23:00:00;49,00;59;
04.08.2015;23:00:00;04.08.2015;23:15:00;45,00;44;
04.08.2015;23:15:00;04.08.2015;23:30:00;40,00;38;
04.08.2015;23:30:00;04.08.2015;23:45:00;36,00;30;
04.08.2015;23:45:00;05.08.2015;00:00:00;31,00;33;
05.08.2015;00:00:00;05.08.2015;00:15:00;31,00;38;
05.08.2015;00:15:00;05.08.2015;00:30:00;26,00;32;
05.08.2015;00:30:00;05.08.2015;00:45:00;21,00;26;
05.08.2015;00:45:00;05.08.2015;01:00:00;16,00;22;
05.08.2015;01:00:00;05.08.2015;01:15:00;13,00;17;
05.08.2015;01:15:00;05.08.2015;01:30:00;12,00;13;
05.08.2015;01:30:00;05.08.2015;01:45:00;10,00;11;
05.08.2015;01:45:00;05.08.2015;02:00:00;9,00;14;
05.08.2015;02:00:00;05.08.2015;02:15:00;8,00;15;
05.08.2015;02:15:00;05.08.2015;02:30:00;7,00;10;
05.08.2015;02:30:00;05.08.2015;02:45:00;7,00;7;
05.08.2015;02:45:00;05.08.2015;03:00:00;6,00;5;
05.08.2015;03:00:00;05.08.2015;03:15:00;6,00;3;
05.08.2015;03:15:00;05.08.2015;03:30:00;6,00;5;
05.08.2015;03:30:00;05.08.2015;03:45:00;7,00;6;
05.08.2015;03:45:00;05.08.2015;04:00:00;7,00;6;
05.08.2015;04:00:00;05.08.2015;04:15:00;7,00;10;
05.08.2015;04:15:00;05.08.2015;04:30:00;7,00;12;
05.08.2015;04:30:00;05.08.2015;04:45:00;6,00;13;
05.08.2015;04:45:00;05.08.2015;05:00:00;6,00;15;
05.08.2015;05:00:00;05.08.2015;05:15:00;6,00;19;
05.08.2015;05:15:00;05.08.2015;05:30:00;6,00;28;
05.08.2015;05:30:00;05.08.2015;05:45:00;6,00;24;
05.08.2015;05:45:00;05.08.2015;06:00:00;6,00;32;
05.08.2015;06:00:00;05.08.2015;06:15:00;6,00;31;
05.08.2015;06:15:00;05.08.2015;06:30:00;7,00;32;
05.08.2015;06:30:00;05.08.2015;06:45:00;7,00;39;
05.08.2015;06:45:00;05.08.2015;07:00:00;8,00;36;
05.08.2015;07:00:00;05.08.2015;07:15:00;8,00;27;
05.08.2015;07:15:00;05.08.2015;07:30:00;8,00;41;
05.08.2015;07:30:00;05.08.2015;07:45:00;8,00;42;
05.08.2015;07:45:00;05.08.2015;08:00:00;8,00;37;
05.08.2015;08:00:00;05.08.2015;08:15:00;8,00;33;
05.08.2015;08:15:00;05.08.2015;08:30:00;8,00;33;
05.08.2015;08:30:00;05.08.2015;08:45:00;8,00;23;
05.08.2015;08:45:00;05.08.2015;09:00:00;8,00;16;
05.08.2015;09:00:00;05.08.2015;09:15:00;8,00;17;
