Datum von;Uhrzeit von;Datum bis;Uhrzeit bis;Prognose (MW);Ist-Wert (MW);
01.04.2015;08:30:00;01.04.2015;08:45:00;470,00;383;
01.04.2015;08:45:00;01.04.2015;09:00:00;469,00;381;
01.04.2015;09:00:00;01.04.2015;09:15:00;466,00;392;
01.04.2015;09:15:00;01.04.2015;09:30:00;462,00;396;
01.04.2015;09:30:00;01.04.2015;09:45:00;459,00;389;
01.04.2015;09:45:00;01.04.2015;10:00:00;455,00;392;
01.04.2015;10:00:00;01.04.2015;10:15:00;451,00;386;
01.04.2015;10:15:00;01.04.2015;10:30:00;447,00;345;
01.04.2015;10:30:00;01.04.2015;10:45:00;444,00;346;
01.04.2015;10:45:00;01.04.2015;11:00:00;440,00;298;
01.04.2015;11:00:00;01.04.2015;11:15:00;438,00;349;
01.04.2015;11:15:00;01.04.2015;11:30:00;437,00;404;
01.04.2015;11:30:00;01.04.2015;11:45:00;437,00;409;
01.04.2015;11:45:00;01.04.2015;12:00:00;436,00;401;
01.04.2015;12:00:00;01.04.2015;12:15:00;437,00;401;
01.04.2015;12:15:00;01.04.2015;12:30:00;439,00;391;
01.04.2015;12:30:00;01.04.2015;12:45:00;440,00;415;
01.04.2015;12:45:00;01.04.2015;13:00:00;442,00;408;
01.04.2015;13:00:00;01.04.2015;13:15:00;445,00;388;
01.04.2015;13:15:00;01.04.2015;13:30:00;450,00;384;
01.04.2015;13:30:00;01.04.2015;13:45:00;455,00;375;
01.04.2015;13:45:00;01.04.2015;14:00:00;459,00;391;
01.04.2015;14:00:00;01.04.2015;14:15:00;463,00;402;
01.04.2015;14:15:00;01.04.2015;14:30:00;466,00;390;
01.04.2015;14:30:00;01.04.2015;14:45:00;469,00;394;
01.04.2015;14:45:00;01.04.2015;15:00:00;471,00;454;
01.04.2015;15:00:00;01.04.2015;15:15:00;473,00;419;
01.04.2015;15:15:00;01.04.2015;15:30:00;475,00;423;
01.04.2015;15:30:00;01.04.2015;15:45:00;476,00;443;
01.04.2015;15:45:00;01.04.2015;16:00:00;478,00;391;
01.04.2015;16:00:00;01.04.2015;16:15:00;479,00;454;
01.04.2015;16:15:00;01.04.2015;16:30:00;480,00;547;
01.04.2015;16:30:00;01.04.2015;16:45:00;481,00;488;
01.04.2015;16:45:00;01.04.2015;17:00:00;482,00;433;
01.04.2015;17:00:00;01.04.2015;17:15:00;481,00;492;
01.04.2015;17:15:00;01.04.2015;17:30:00;480,00;429;
01.04.2015;17:30:00;01.04.2015;17:45:00;478,00;482;
01.04.2015;17:45:00;01.04.2015;18:00:00;476,00;440;
01.04.2015;18:00:00;01.04.2015;18:15:00;472,00;442;
01.04.2015;18:15:00;01.04.2015;18:30:00;466,00;448;
01.04.2015;18:30:00;01.04.2015;18:45:00;460,00;456;
01.04.2015;18:45:00;01.04.2015;19:00:00;454,00;446;
01.04.2015;19:00:00;01.04.2015;19:15:00;446,00;354;
01.04.2015;19:15:00;01.04.2015;19:30:00;438,00;299;
01.04.2015;19:30:00;01.04.2015;19:45:00;429,00;338;
01.04.2015;19:45:00;01.04.2015;20:00:00;420,00;343;
01.04.2015;20:00:00;01.04.2015;20:15:00;412,00;363;
01.04.2015;20:15:00;01.04.2015;20:30:00;404,00;361;
01.04.2015;20:30:00;01.04.2015;20:45:00;396,00;347;
01.04.2015;20:45:00;01.04.2015;21:00:00;388,00;416;
01.04.2015;21:00:00;01.04.2015;21:15:00;381,00;430;
01.04.2015;21:15:00;01.04.2015;21:30:00;375,00;366;
01.04.2015;21:30:00;01.04.2015;21:45:00;369,00;403;
01.04.2015;21:45:00;01.04.2015;22:00:00;362,00;383;
01.04.2015;22:00:00;01.04.2015;22:15:00;358,00;348;
01.04.2015;22:15:00;01.04.2015;22:30:00;357,00;335;
01.04.2015;22:30:00;01.04.2015;22:45:00;356,00;385;
01.04.2015;22:45:00;01.04.2015;23:00:00;354,00;404;
01.04.2015;23:00:00;01.04.2015;23:15:00;356,00;407;
01.04.2015;23:15:00;01.04.2015;23:30:00;362,00;373;
01.04.2015;23:30:00;01.04.2015;23:45:00;368,00;349;
01.04.2015;23:45:00;02.04.2015;00:00:00;374,00;397;
02.04.2015;00:00:00;02.04.2015;00:15:00;375,00;418;
02.04.2015;00:15:00;02.04.2015;00:30:00;378,00;389;
02.04.2015;00:30:00;02.04.2015;00:45:00;381,00;394;
02.04.2015;00:45:00;02.04.2015;01:00:00;383,00;415;
02.04.2015;01:00:00;02.04.2015;01:15:00;387,00;414;
02.04.2015;01:15:00;02.04.2015;01:30:00;391,00;415;
02.04.2015;01:30:00;02.04.2015;01:45:00;396,00;432;
02.04.2015;01:45:00;02.04.2015;02:00:00;400,00;420;
02.04.2015;02:00:00;02.04.2015;02:15:00;404,00;434;
02.04.2015;02:15:00;02.04.2015;02:30:00;407,00;391;
02.04.2015;02:30:00;02.04.2015;02:45:00;410,00;398;
02.04.2015;02:45:00;02.04.2015;03:00:00;414,00;436;
02.04.2015;03:00:00;02.04.2015;03:15:00;417,00;410;
02.04.2015;03:15:00;02.04.2015;03:30:00;422,00;353;
02.04.2015;03:30:00;02.04.2015;03:45:00;426,00;383;
02.04.2015;03:45:00;02.04.2015;04:00:00;431,00;372;
02.04.2015;04:00:00;02.04.2015;04:15:00;435,00;370;
02.04.2015;04:15:00;02.04.2015;04:30:00;438,00;399;
02.04.2015;04:30:00;02.04.2015;04:45:00;441,00;436;
02.04.2015;04:45:00;02.04.2015;05:00:00;444,00;431;
02.04.2015;05:00:00;02.04.2015;05:15:00;446,00;410;
02.04.2015;05:15:00;02.04.2015;05:30:00;447,00;389;
02.04.2015;05:30:00;02.04.2015;05:45:00;448,00;381;
02.04.2015;05:45:00;02.04.2015;06:00:00;449,00;382;
02.04.2015;06:00:00;02.04.2015;06:15:00;450,00;359;
02.04.2015;06:15:00;02.04.2015;06:30:00;452,00;386;
02.04.2015;06:30:00;02.04.2015;06:45:00;453,00;372;
02.04.2015;06:45:00;02.04.2015;07:00:00;455,00;357;
02.04.2015;07:00:00;02.04.2015;07:15:00;456,00;362;
02.04.2015;07:15:00;02.04.2015;07:30:00;457,00;387;
02.04.2015;07:30:00;02.04.2015;07:45:00;458,00;338;
02.04.2015;07:45:00;02.04.2015;08:00:00;459,00;340;
02.04.2015;08:00:00;02.04.2015;08:15:00;461,00;341;
02.04.2015;08:15:00;02.04.2015;08:30:00;466,00;384;
02.04.2015;08:30:00;02.04.2015;08:45:00;470,00;374;
02.04.2015;08:45:00;02.04.2015;09:00:00;475,00;446;
02.04.2015;09:00:00;02.04.2015;09:15:00;478,00;444;
02.04.2015;09:15:00;02.04.2015;09:30:00;480,00;445;
02.04.2015;09:30:00;02.04.2015;09:45:00;482,00;449;
02.04.2015;09:45:00;02.04.2015;10:00:00;484,00;458;
02.04.2015;10:00:00;02.04.2015;10:15:00;484,00;460;
02.04.2015;10:15:00;02.04.2015;10:30:00;484,00;398;
02.04.2015;10:30:00;02.04.2015;10:45:00;483,00;461;
02.04.2015;10:45:00;02.04.2015;11:00:00;482,00;480;
02.04.2015;11:00:00;02.04.2015;11:15:00;481,00;460;
02.04.2015;11:15:00;02.04.2015;11:30:00;478,00;449;
02.04.2015;11:30:00;02.04.2015;11:45:00;476,00;481;
02.04.2015;11:45:00;02.04.2015;12:00:00;473,00;487;
02.04.2015;12:00:00;02.04.2015;12:15:00;469,00;498;
02.04.2015;12:15:00;02.04.2015;12:30:00;463,00;487;
02.04.2015;12:30:00;02.04.2015;12:45:00;458,00;501;
02.04.2015;12:45:00;02.04.2015;13:00:00;452,00;521;
02.04.2015;13:00:00;02.04.2015;13:15:00;447,00;483;
02.04.2015;13:15:00;02.04.2015;13:30:00;444,00;491;
02.04.2015;13:30:00;02.04.2015;13:45:00;440,00;517;
02.04.2015;13:45:00;02.04.2015;14:00:00;436,00;459;
02.04.2015;14:00:00;02.04.2015;14:15:00;436,00;550;
02.04.2015;14:15:00;02.04.2015;14:30:00;439,00;522;
02.04.2015;14:30:00;02.04.2015;14:45:00;442,00;500;
02.04.2015;14:45:00;02.04.2015;15:00:00;445,00;396;
02.04.2015;15:00:00;02.04.2015;15:15:00;445,00;395;
02.04.2015;15:15:00;02.04.2015;15:30:00;441,00;404;
02.04.2015;15:30:00;02.04.2015;15:45:00;437,00;451;
02.04.2015;15:45:00;02.04.2015;16:00:00;434,00;426;
02.04.2015;16:00:00;02.04.2015;16:15:00;427,00;464;
02.04.2015;16:15:00;02.04.2015;16:30:00;417,00;471;
02.04.2015;16:30:00;02.04.2015;16:45:00;407,00;473;
02.04.2015;16:45:00;02.04.2015;17:00:00;397,00;492;
02.04.2015;17:00:00;02.04.2015;17:15:00;385,00;406;
02.04.2015;17:15:00;02.04.2015;17:30:00;369,00;496;
02.04.2015;17:30:00;02.04.2015;17:45:00;354,00;438;
02.04.2015;17:45:00;02.04.2015;18:00:00;339,00;398;
02.04.2015;18:00:00;02.04.2015;18:15:00;323,00;375;
02.04.2015;18:15:00;02.04.2015;18:30:00;306,00;359;
02.04.2015;18:30:00;02.04.2015;18:45:00;290,00;386;
02.04.2015;18:45:00;02.04.2015;19:00:00;273,00;343;
02.04.2015;19:00:00;02.04.2015;19:15:00;258,00;369;
02.04.2015;19:15:00;02.04.2015;19:30:00;243,00;342;
02.04.2015;19:30:00;02.04.2015;19:45:00;228,00;276;
02.04.2015;19:45:00;02.04.2015;20:00:00;213,00;330;
02.04.2015;20:00:00;02.04.2015;20:15:00;202,00;267;
02.04.2015;20:15:00;02.04.2015;20:30:00;193,00;253;
02.04.2015;20:30:00;02.04.2015;20:45:00;185,00;228;
02.04.2015;20:45:00;02.04.2015;21:00:00;177,00;216;
02.04.2015;21:00:00;02.04.2015;21:15:00;170,00;210;
02.04.2015;21:15:00;02.04.2015;21:30:00;165,00;202;
02.04.2015;21:30:00;02.04.2015;21:45:00;160,00;186;
02.04.2015;21:45:00;02.04.2015;22:00:00;154,00;173;
02.04.2015;22:00:00;02.04.2015;22:15:00;150,00;149;
02.04.2015;22:15:00;02.04.2015;22:30:00;146,00;119;
02.04.2015;22:30:00;02.04.2015;22:45:00;143,00;121;
02.04.2015;22:45:00;02.04.2015;23:00:00;139,00;124;
02.04.2015;23:00:00;02.04.2015;23:15:00;135,00;128;
02.04.2015;23:15:00;02.04.2015;23:30:00;131,00;99;
02.04.2015;23:30:00;02.04.2015;23:45:00;127,00;111;
02.04.2015;23:45:00;03.04.2015;00:00:00;122,00;111;
03.04.2015;00:00:00;03.04.2015;00:15:00;124,00;110;
03.04.2015;00:15:00;03.04.2015;00:30:00;121,00;94;
03.04.2015;00:30:00;03.04.2015;00:45:00;119,00;107;
03.04.2015;00:45:00;03.04.2015;01:00:00;117,00;87;
03.04.2015;01:00:00;03.04.2015;01:15:00;115,00;88;
03.04.2015;01:15:00;03.04.2015;01:30:00;112,00;104;
03.04.2015;01:30:00;03.04.2015;01:45:00;109,00;80;
03.04.2015;01:45:00;03.04.2015;02:00:00;106,00;86;
03.04.2015;02:00:00;03.04.2015;02:15:00;104,00;92;
03.04.2015;02:15:00;03.04.2015;02:30:00;103,00;73;
03.04.2015;02:30:00;03.04.2015;02:45:00;101,00;81;
03.04.2015;02:45:00;03.04.2015;03:00:00;100,00;76;
03.04.2015;03:00:00;03.04.2015;03:15:00;97,00;73;
03.04.2015;03:15:00;03.04.2015;03:30:00;94,00;55;
03.04.2015;03:30:00;03.04.2015;03:45:00;91,00;55;
03.04.2015;03:45:00;03.04.2015;04:00:00;87,00;65;
03.04.2015;04:00:00;03.04.2015;04:15:00;83,00;62;
03.04.2015;04:15:00;03.04.2015;04:30:00;79,00;53;
03.04.2015;04:30:00;03.04.2015;04:45:00;74,00;48;
03.04.2015;04:45:00;03.04.2015;05:00:00;69,00;54;
03.04.2015;05:00:00;03.04.2015;05:15:00;66,00;48;
03.04.2015;05:15:00;03.04.2015;05:30:00;63,00;48;
03.04.2015;05:30:00;03.04.2015;05:45:00;60,00;43;
03.04.2015;05:45:00;03.04.2015;06:00:00;57,00;47;
03.04.2015;06:00:00;03.04.2015;06:15:00;53,00;52;
03.04.2015;06:15:00;03.04.2015;06:30:00;49,00;40;
03.04.2015;06:30:00;03.04.2015;06:45:00;45,00;44;
03.04.2015;06:45:00;03.04.2015;07:00:00;41,00;33;
03.04.2015;07:00:00;03.04.2015;07:15:00;38,00;27;
03.04.2015;07:15:00;03.04.2015;07:30:00;35,00;23;
03.04.2015;07:30:00;03.04.2015;07:45:00;32,00;20;
03.04.2015;07:45:00;03.04.2015;08:00:00;29,00;9;
03.04.2015;08:00:00;03.04.2015;08:15:00;26,00;9;
03.04.2015;08:15:00;03.04.2015;08:30:00;24,00;7;
03.04.2015;08:30:00;03.04.2015;08:45:00;22,00;7;
03.04.2015;08:45:00;03.04.2015;09:00:00;20,00;5;
03.04.2015;09:00:00;03.04.2015;09:15:00;19,00;3;
03.04.2015;09:15:00;03.04.2015;09:30:00;17,00;1;
03.04.2015;09:30:00;03.04.2015;09:45:00;16,00;1;
03.04.2015;09:45:00;03.04.2015;10:00:00;14,00;1;
03.04.2015;10:00:00;03.04.2015;10:15:00;13,00;1;
03.04.2015;10:15:00;03.04.2015;10:30:00;12,00;3;
03.04.2015;10:30:00;03.04.2015;10:45:00;12,00;4;
03.04.2015;10:45:00;03.04.2015;11:00:00;11,00;6;
03.04.2015;11:00:00;03.04.2015;11:15:00;10,00;7;
03.04.2015;11:15:00;03.04.2015;11:30:00;9,00;9;
03.04.2015;11:30:00;03.04.2015;11:45:00;9,00;10;
03.04.2015;11:45:00;03.04.2015;12:00:00;8,00;10;
03.04.2015;12:00:00;03.04.2015;12:15:00;7,00;7;
03.04.2015;12:15:00;03.04.2015;12:30:00;6,00;7;
03.04.2015;12:30:00;03.04.2015;12:45:00;5,00;5;
03.04.2015;12:45:00;03.04.2015;13:00:00;4,00;5;
03.04.2015;13:00:00;03.04.2015;13:15:00;3,00;5;
03.04.2015;13:15:00;03.04.2015;13:30:00;3,00;4;
03.04.2015;13:30:00;03.04.2015;13:45:00;3,00;2;
03.04.2015;13:45:00;03.04.2015;14:00:00;2,00;1;
03.04.2015;14:00:00;03.04.2015;14:15:00;2,00;2;
03.04.2015;14:15:00;03.04.2015;14:30:00;2,00;3;
03.04.2015;14:30:00;03.04.2015;14:45:00;2,00;2;
03.04.2015;14:45:00;03.04.2015;15:00:00;3,00;4;
03.04.2015;15:00:00;03.04.2015;15:15:00;3,00;5;
03.04.2015;15:15:00;03.04.2015;15:30:00;3,00;7;
03.04.2015;15:30:00;03.04.2015;15:45:00;3,00;6;
03.04.2015;15:45:00;03.04.2015;16:00:00;3,00;7;
03.04.2015;16:00:00;03.04.2015;16:15:00;3,00;13;
03.04.2015;16:15:00;03.04.2015;16:30:00;3,00;11;
03.04.2015;16:30:00;03.04.2015;16:45:00;3,00;8;
03.04.2015;16:45:00;03.04.2015;17:00:00;3,00;11;
03.04.2015;17:00:00;03.04.2015;17:15:00;3,00;10;
03.04.2015;17:15:00;03.04.2015;17:30:00;4,00;9;
03.04.2015;17:30:00;03.04.2015;17:45:00;4,00;8;
03.04.2015;17:45:00;03.04.2015;18:00:00;4,00;7;
03.04.2015;18:00:00;03.04.2015;18:15:00;5,00;9;
03.04.2015;18:15:00;03.04.2015;18:30:00;6,00;7;
03.04.2015;18:30:00;03.04.2015;18:45:00;7,00;8;
03.04.2015;18:45:00;03.04.2015;19:00:00;8,00;5;
03.04.2015;19:00:00;03.04.2015;19:15:00;10,00;6;
03.04.2015;19:15:00;03.04.2015;19:30:00;13,00;3;
03.04.2015;19:30:00;03.04.2015;19:45:00;15,00;4;
03.04.2015;19:45:00;03.04.2015;20:00:00;18,00;3;
03.04.2015;20:00:00;03.04.2015;20:15:00;20,00;5;
03.04.2015;20:15:00;03.04.2015;20:30:00;23,00;8;
03.04.2015;20:30:00;03.04.2015;20:45:00;25,00;9;
03.04.2015;20:45:00;03.04.2015;21:00:00;27,00;11;
03.04.2015;21:00:00;03.04.2015;21:15:00;30,00;17;
03.04.2015;21:15:00;03.04.2015;21:30:00;33,00;16;
03.04.2015;21:30:00;03.04.2015;21:45:00;35,00;8;
03.04.2015;21:45:00;03.04.2015;22:00:00;38,00;9;
03.04.2015;22:00:00;03.04.2015;22:15:00;41,00;7;
03.04.2015;22:15:00;03.04.2015;22:30:00;43,00;6;
03.04.2015;22:30:00;03.04.2015;22:45:00;45,00;12;
03.04.2015;22:45:00;03.04.2015;23:00:00;47,00;13;
03.04.2015;23:00:00;03.04.2015;23:15:00;49,00;14;
03.04.2015;23:15:00;03.04.2015;23:30:00;49,00;16;
03.04.2015;23:30:00;03.04.2015;23:45:00;50,00;13;
03.04.2015;23:45:00;04.04.2015;00:00:00;51,00;15;
04.04.2015;00:00:00;04.04.2015;00:15:00;15,00;14;
04.04.2015;00:15:00;04.04.2015;00:30:00;14,00;8;
04.04.2015;00:30:00;04.04.2015;00:45:00;14,00;12;
04.04.2015;00:45:00;04.04.2015;01:00:00;14,00;16;
04.04.2015;01:00:00;04.04.2015;01:15:00;13,00;16;
04.04.2015;01:15:00;04.04.2015;01:30:00;13,00;15;
04.04.2015;01:30:00;04.04.2015;01:45:00;12,00;18;
04.04.2015;01:45:00;04.04.2015;02:00:00;12,00;15;
04.04.2015;02:00:00;04.04.2015;02:15:00;11,00;12;
04.04.2015;02:15:00;04.04.2015;02:30:00;11,00;14;
04.04.2015;02:30:00;04.04.2015;02:45:00;10,00;9;
04.04.2015;02:45:00;04.04.2015;03:00:00;9,00;7;
04.04.2015;03:00:00;04.04.2015;03:15:00;9,00;6;
04.04.2015;03:15:00;04.04.2015;03:30:00;8,00;6;
04.04.2015;03:30:00;04.04.2015;03:45:00;8,00;4;
04.04.2015;03:45:00;04.04.2015;04:00:00;8,00;4;
04.04.2015;04:00:00;04.04.2015;04:15:00;7,00;4;
04.04.2015;04:15:00;04.04.2015;04:30:00;7,00;6;
04.04.2015;04:30:00;04.04.2015;04:45:00;7,00;6;
04.04.2015;04:45:00;04.04.2015;05:00:00;7,00;8;
04.04.2015;05:00:00;04.04.2015;05:15:00;7,00;7;
04.04.2015;05:15:00;04.04.2015;05:30:00;7,00;7;
04.04.2015;05:30:00;04.04.2015;05:45:00;7,00;3;
04.04.2015;05:45:00;04.04.2015;06:00:00;6,00;5;
04.04.2015;06:00:00;04.04.2015;06:15:00;7,00;6;
04.04.2015;06:15:00;04.04.2015;06:30:00;7,00;9;
04.04.2015;06:30:00;04.04.2015;06:45:00;7,00;5;
04.04.2015;06:45:00;04.04.2015;07:00:00;7,00;7;
04.04.2015;07:00:00;04.04.2015;07:15:00;7,00;8;
04.04.2015;07:15:00;04.04.2015;07:30:00;7,00;6;
04.04.2015;07:30:00;04.04.2015;07:45:00;7,00;8;
04.04.2015;07:45:00;04.04.2015;08:00:00;8,00;11;
04.04.2015;08:00:00;04.04.2015;08:15:00;8,00;11;
04.04.2015;08:15:00;04.04.2015;08:30:00;8,00;11;
04.04.2015;08:30:00;04.04.2015;08:45:00;8,00;9;
04.04.2015;08:45:00;04.04.2015;09:00:00;7,00;11;
04.04.2015;09:00:00;04.04.2015;09:15:00;7,00;14;
04.04.2015;09:15:00;04.04.2015;09:30:00;7,00;11;
04.04.2015;09:30:00;04.04.2015;09:45:00;8,00;12;
04.04.2015;09:45:00;04.04.2015;10:00:00;8,00;13;
04.04.2015;10:00:00;04.04.2015;10:15:00;8,00;14;
04.04.2015;10:15:00;04.04.2015;10:30:00;8,00;15;
04.04.2015;10:30:00;04.04.2015;10:45:00;9,00;15;
04.04.2015;10:45:00;04.04.2015;11:00:00;9,00;12;
04.04.2015;11:00:00;04.04.2015;11:15:00;10,00;13;
04.04.2015;11:15:00;04.04.2015;11:30:00;11,00;14;
04.04.2015;11:30:00;04.04.2015;11:45:00;12,00;13;
04.04.2015;11:45:00;04.04.2015;12:00:00;13,00;13;
04.04.2015;12:00:00;04.04.2015;12:15:00;14,00;13;
04.04.2015;12:15:00;04.04.2015;12:30:00;16,00;12;
04.04.2015;12:30:00;04.04.2015;12:45:00;17,00;13;
04.04.2015;12:45:00;04.04.2015;13:00:00;19,00;14;
04.04.2015;13:00:00;04.04.2015;13:15:00;21,00;13;
04.04.2015;13:15:00;04.04.2015;13:30:00;23,00;13;
04.04.2015;13:30:00;04.04.2015;13:45:00;25,00;20;
04.04.2015;13:45:00;04.04.2015;14:00:00;27,00;17;
04.04.2015;14:00:00;04.04.2015;14:15:00;28,00;16;
04.04.2015;14:15:00;04.04.2015;14:30:00;30,00;21;
04.04.2015;14:30:00;04.04.2015;14:45:00;31,00;27;
04.04.2015;14:45:00;04.04.2015;15:00:00;32,00;24;
04.04.2015;15:00:00;04.04.2015;15:15:00;33,00;20;
04.04.2015;15:15:00;04.04.2015;15:30:00;34,00;19;
04.04.2015;15:30:00;04.04.2015;15:45:00;34,00;32;
04.04.2015;15:45:00;04.04.2015;16:00:00;35,00;38;
04.04.2015;16:00:00;04.04.2015;16:15:00;37,00;26;
04.04.2015;16:15:00;04.04.2015;16:30:00;40,00;33;
04.04.2015;16:30:00;04.04.2015;16:45:00;42,00;33;
04.04.2015;16:45:00;04.04.2015;17:00:00;45,00;36;
04.04.2015;17:00:00;04.04.2015;17:15:00;47,00;37;
04.04.2015;17:15:00;04.04.2015;17:30:00;48,00;43;
04.04.2015;17:30:00;04.04.2015;17:45:00;48,00;39;
04.04.2015;17:45:00;04.04.2015;18:00:00;49,00;36;
04.04.2015;18:00:00;04.04.2015;18:15:00;51,00;45;
04.04.2015;18:15:00;04.04.2015;18:30:00;52,00;65;
04.04.2015;18:30:00;04.04.2015;18:45:00;54,00;54;
04.04.2015;18:45:00;04.04.2015;19:00:00;56,00;62;
04.04.2015;19:00:00;04.04.2015;19:15:00;58,00;42;
04.04.2015;19:15:00;04.04.2015;19:30:00;61,00;41;
04.04.2015;19:30:00;04.04.2015;19:45:00;63,00;30;
04.04.2015;19:45:00;04.04.2015;20:00:00;66,00;24;
04.04.2015;20:00:00;04.04.2015;20:15:00;69,00;28;
04.04.2015;20:15:00;04.04.2015;20:30:00;72,00;45;
04.04.2015;20:30:00;04.04.2015;20:45:00;75,00;57;
04.04.2015;20:45:00;04.04.2015;21:00:00;79,00;76;
04.04.2015;21:00:00;04.04.2015;21:15:00;83,00;70;
04.04.2015;21:15:00;04.04.2015;21:30:00;87,00;82;
04.04.2015;21:30:00;04.04.2015;21:45:00;91,00;98;
04.04.2015;21:45:00;04.04.2015;22:00:00;96,00;89;
04.04.2015;22:00:00;04.04.2015;22:15:00;100,00;91;
04.04.2015;22:15:00;04.04.2015;22:30:00;103,00;106;
04.04.2015;22:30:00;04.04.2015;22:45:00;107,00;122;
04.04.2015;22:45:00;04.04.2015;23:00:00;111,00;129;
04.04.2015;23:00:00;04.04.2015;23:15:00;113,00;112;
04.04.2015;23:15:00;04.04.2015;23:30:00;114,00;128;
04.04.2015;23:30:00;04.04.2015;23:45:00;114,00;135;
04.04.2015;23:45:00;05.04.2015;00:00:00;115,00;91;
05.04.2015;00:00:00;05.04.2015;00:15:00;120,00;127;
05.04.2015;00:15:00;05.04.2015;00:30:00;120,00;106;
05.04.2015;00:30:00;05.04.2015;00:45:00;119,00;101;
05.04.2015;00:45:00;05.04.2015;01:00:00;118,00;137;
05.04.2015;01:00:00;05.04.2015;01:15:00;118,00;122;
05.04.2015;01:15:00;05.04.2015;01:30:00;117,00;141;
05.04.2015;01:30:00;05.04.2015;01:45:00;116,00;124;
05.04.2015;01:45:00;05.04.2015;02:00:00;115,00;128;
05.04.2015;02:00:00;05.04.2015;02:15:00;114,00;87;
05.04.2015;02:15:00;05.04.2015;02:30:00;113,00;87;
05.04.2015;02:30:00;05.04.2015;02:45:00;112,00;99;
05.04.2015;02:45:00;05.04.2015;03:00:00;111,00;92;
05.04.2015;03:00:00;05.04.2015;03:15:00;110,00;106;
05.04.2015;03:15:00;05.04.2015;03:30:00;108,00;105;
05.04.2015;03:30:00;05.04.2015;03:45:00;107,00;94;
05.04.2015;03:45:00;05.04.2015;04:00:00;105,00;123;
05.04.2015;04:00:00;05.04.2015;04:15:00;103,00;91;
05.04.2015;04:15:00;05.04.2015;04:30:00;101,00;91;
05.04.2015;04:30:00;05.04.2015;04:45:00;100,00;104;
05.04.2015;04:45:00;05.04.2015;05:00:00;98,00;94;
05.04.2015;05:00:00;05.04.2015;05:15:00;97,00;89;
05.04.2015;05:15:00;05.04.2015;05:30:00;96,00;97;
05.04.2015;05:30:00;05.04.2015;05:45:00;95,00;83;
05.04.2015;05:45:00;05.04.2015;06:00:00;94,00;84;
05.04.2015;06:00:00;05.04.2015;06:15:00;94,00;91;
05.04.2015;06:15:00;05.04.2015;06:30:00;93,00;71;
05.04.2015;06:30:00;05.04.2015;06:45:00;92,00;69;
05.04.2015;06:45:00;05.04.2015;07:00:00;92,00;66;
05.04.2015;07:00:00;05.04.2015;07:15:00;91,00;74;
05.04.2015;07:15:00;05.04.2015;07:30:00;89,00;86;
05.04.2015;07:30:00;05.04.2015;07:45:00;87,00;90;
05.04.2015;07:45:00;05.04.2015;08:00:00;86,00;87;
05.04.2015;08:00:00;05.04.2015;08:15:00;85,00;79;
05.04.2015;08:15:00;05.04.2015;08:30:00;85,00;72;
05.04.2015;08:30:00;05.04.2015;08:45:00;84,00;71;
05.04.2015;08:45:00;05.04.2015;09:00:00;84,00;58;
05.04.2015;09:00:00;05.04.2015;09:15:00;84,00;53;
