Datum von;Uhrzeit von;Datum bis;Uhrzeit bis;Prognose (MW);Ist-Wert (MW);
09.09.2015;08:00:00;09.09.2015;08:15:00;53,00;75;
09.09.2015;08:15:00;09.09.2015;08:30:00;52,00;82;
09.09.2015;08:30:00;09.09.2015;08:45:00;51,00;77;
09.09.2015;08:45:00;09.09.2015;09:00:00;50,00;70;
09.09.2015;09:00:00;09.09.2015;09:15:00;50,00;58;
09.09.2015;09:15:00;09.09.2015;09:30:00;51,00;38;
09.09.2015;09:30:00;09.09.2015;09:45:00;51,00;35;
09.09.2015;09:45:00;09.09.2015;10:00:00;52,00;33;
09.09.2015;10:00:00;09.09.2015;10:15:00;52,00;31;
09.09.2015;10:15:00;09.09.2015;10:30:00;54,00;37;
09.09.2015;10:30:00;09.09.2015;10:45:00;55,00;37;
09.09.2015;10:45:00;09.09.2015;11:00:00;56,00;45;
09.09.2015;11:00:00;09.09.2015;11:15:00;57,00;51;
09.09.2015;11:15:00;09.09.2015;11:30:00;58,00;59;
09.09.2015;11:30:00;09.09.2015;11:45:00;59,00;59;
09.09.2015;11:45:00;09.09.2015;12:00:00;60,00;65;
09.09.2015;12:00:00;09.09.2015;12:15:00;61,00;63;
09.09.2015;12:15:00;09.09.2015;12:30:00;63,00;64;
09.09.2015;12:30:00;09.09.2015;12:45:00;66,00;66;
09.09.2015;12:45:00;09.09.2015;13:00:00;68,00;63;
09.09.2015;13:00:00;09.09.2015;13:15:00;70,00;61;
09.09.2015;13:15:00;09.09.2015;13:30:00;72,00;70;
09.09.2015;13:30:00;09.09.2015;13:45:00;74,00;77;
09.09.2015;13:45:00;09.09.2015;14:00:00;76,00;76;
09.09.2015;14:00:00;09.09.2015;14:15:00;78,00;70;
09.09.2015;14:15:00;09.09.2015;14:30:00;80,00;78;
09.09.2015;14:30:00;09.09.2015;14:45:00;82,00;87;
09.09.2015;14:45:00;09.09.2015;15:00:00;84,00;80;
09.09.2015;15:00:00;09.09.2015;15:15:00;88,00;66;
09.09.2015;15:15:00;09.09.2015;15:30:00;92,00;90;
09.09.2015;15:30:00;09.09.2015;15:45:00;97,00;88;
09.09.2015;15:45:00;09.09.2015;16:00:00;101,00;91;
09.09.2015;16:00:00;09.09.2015;16:15:00;105,00;93;
09.09.2015;16:15:00;09.09.2015;16:30:00;108,00;87;
09.09.2015;16:30:00;09.09.2015;16:45:00;111,00;98;
09.09.2015;16:45:00;09.09.2015;17:00:00;113,00;95;
09.09.2015;17:00:00;09.09.2015;17:15:00;116,00;96;
09.09.2015;17:15:00;09.09.2015;17:30:00;118,00;113;
09.09.2015;17:30:00;09.09.2015;17:45:00;120,00;119;
09.09.2015;17:45:00;09.09.2015;18:00:00;121,00;121;
09.09.2015;18:00:00;09.09.2015;18:15:00;124,00;125;
09.09.2015;18:15:00;09.09.2015;18:30:00;126,00;134;
09.09.2015;18:30:00;09.09.2015;18:45:00;129,00;125;
09.09.2015;18:45:00;09.09.2015;19:00:00;132,00;135;
09.09.2015;19:00:00;09.09.2015;19:15:00;135,00;140;
09.09.2015;19:15:00;09.09.2015;19:30:00;138,00;149;
09.09.2015;19:30:00;09.09.2015;19:45:00;141,00;177;
09.09.2015;19:45:00;09.09.2015;20:00:00;144,00;180;
09.09.2015;20:00:00;09.09.2015;20:15:00;149,00;201;
09.09.2015;20:15:00;09.09.2015;20:30:00;157,00;208;
09.09.2015;20:30:00;09.09.2015;20:45:00;165,00;208;
09.09.2015;20:45:00;09.09.2015;21:00:00;172,00;222;
09.09.2015;21:00:00;09.09.2015;21:15:00;178,00;223;
09.09.2015;21:15:00;09.09.2015;21:30:00;183,00;215;
09.09.2015;21:30:00;09.09.2015;21:45:00;188,00;221;
09.09.2015;21:45:00;09.09.2015;22:00:00;192,00;219;
09.09.2015;22:00:00;09.09.2015;22:15:00;198,00;232;
09.09.2015;22:15:00;09.09.2015;22:30:00;204,00;246;
09.09.2015;22:30:00;09.09.2015;22:45:00;210,00;255;
09.09.2015;22:45:00;09.09.2015;23:00:00;217,00;271;
09.09.2015;23:00:00;09.09.2015;23:15:00;221,00;254;
09.09.2015;23:15:00;09.09.2015;23:30:00;223,00;247;
09.09.2015;23:30:00;09.09.2015;23:45:00;225,00;258;
09.09.2015;23:45:00;10.09.2015;00:00:00;227,00;273;
10.09.2015;00:00:00;10.09.2015;00:15:00;264,00;270;
10.09.2015;00:15:00;10.09.2015;00:30:00;261,00;264;
10.09.2015;00:30:00;10.09.2015;00:45:00;259,00;259;
10.09.2015;00:45:00;10.09.2015;01:00:00;256,00;252;
10.09.2015;01:00:00;10.09.2015;01:15:00;254,00;241;
10.09.2015;01:15:00;10.09.2015;01:30:00;250,00;236;
10.09.2015;01:30:00;10.09.2015;01:45:00;246,00;240;
10.09.2015;01:45:00;10.09.2015;02:00:00;243,00;232;
10.09.2015;02:00:00;10.09.2015;02:15:00;240,00;224;
10.09.2015;02:15:00;10.09.2015;02:30:00;237,00;221;
10.09.2015;02:30:00;10.09.2015;02:45:00;234,00;227;
10.09.2015;02:45:00;10.09.2015;03:00:00;231,00;219;
10.09.2015;03:00:00;10.09.2015;03:15:00;228,00;228;
10.09.2015;03:15:00;10.09.2015;03:30:00;225,00;216;
10.09.2015;03:30:00;10.09.2015;03:45:00;222,00;218;
10.09.2015;03:45:00;10.09.2015;04:00:00;218,00;210;
10.09.2015;04:00:00;10.09.2015;04:15:00;216,00;210;
10.09.2015;04:15:00;10.09.2015;04:30:00;214,00;212;
10.09.2015;04:30:00;10.09.2015;04:45:00;212,00;219;
10.09.2015;04:45:00;10.09.2015;05:00:00;210,00;212;
10.09.2015;05:00:00;10.09.2015;05:15:00;208,00;217;
10.09.2015;05:15:00;10.09.2015;05:30:00;208,00;227;
10.09.2015;05:30:00;10.09.2015;05:45:00;207,00;223;
10.09.2015;05:45:00;10.09.2015;06:00:00;207,00;231;
10.09.2015;06:00:00;10.09.2015;06:15:00;207,00;241;
10.09.2015;06:15:00;10.09.2015;06:30:00;207,00;230;
10.09.2015;06:30:00;10.09.2015;06:45:00;207,00;236;
10.09.2015;06:45:00;10.09.2015;07:00:00;207,00;239;
10.09.2015;07:00:00;10.09.2015;07:15:00;207,00;223;
10.09.2015;07:15:00;10.09.2015;07:30:00;206,00;237;
10.09.2015;07:30:00;10.09.2015;07:45:00;205,00;234;
10.09.2015;07:45:00;10.09.2015;08:00:00;204,00;222;
10.09.2015;08:00:00;10.09.2015;08:15:00;202,00;222;
10.09.2015;08:15:00;10.09.2015;08:30:00;199,00;206;
10.09.2015;08:30:00;10.09.2015;08:45:00;197,00;184;
10.09.2015;08:45:00;10.09.2015;09:00:00;194,00;174;
10.09.2015;09:00:00;10.09.2015;09:15:00;192,00;157;
10.09.2015;09:15:00;10.09.2015;09:30:00;191,00;143;
10.09.2015;09:30:00;10.09.2015;09:45:00;190,00;149;
10.09.2015;09:45:00;10.09.2015;10:00:00;189,00;164;
10.09.2015;10:00:00;10.09.2015;10:15:00;189,00;158;
10.09.2015;10:15:00;10.09.2015;10:30:00;189,00;173;
10.09.2015;10:30:00;10.09.2015;10:45:00;189,00;169;
10.09.2015;10:45:00;10.09.2015;11:00:00;190,00;182;
10.09.2015;11:00:00;10.09.2015;11:15:00;191,00;186;
10.09.2015;11:15:00;10.09.2015;11:30:00;193,00;176;
10.09.2015;11:30:00;10.09.2015;11:45:00;196,00;175;
10.09.2015;11:45:00;10.09.2015;12:00:00;198,00;174;
10.09.2015;12:00:00;10.09.2015;12:15:00;199,00;177;
10.09.2015;12:15:00;10.09.2015;12:30:00;198,00;189;
10.09.2015;12:30:00;10.09.2015;12:45:00;197,00;206;
10.09.2015;12:45:00;10.09.2015;13:00:00;196,00;210;
10.09.2015;13:00:00;10.09.2015;13:15:00;195,00;195;
10.09.2015;13:15:00;10.09.2015;13:30:00;195,00;201;
10.09.2015;13:30:00;10.09.2015;13:45:00;194,00;199;
10.09.2015;13:45:00;10.09.2015;14:00:00;193,00;185;
10.09.2015;14:00:00;10.09.2015;14:15:00;191,00;179;
10.09.2015;14:15:00;10.09.2015;14:30:00;188,00;184;
10.09.2015;14:30:00;10.09.2015;14:45:00;184,00;167;
10.09.2015;14:45:00;10.09.2015;15:00:00;181,00;155;
10.09.2015;15:00:00;10.09.2015;15:15:00;177,00;155;
10.09.2015;15:15:00;10.09.2015;15:30:00;172,00;131;
10.09.2015;15:30:00;10.09.2015;15:45:00;167,00;131;
10.09.2015;15:45:00;10.09.2015;16:00:00;162,00;132;
10.09.2015;16:00:00;10.09.2015;16:15:00;158,00;125;
10.09.2015;16:15:00;10.09.2015;16:30:00;154,00;151;
10.09.2015;16:30:00;10.09.2015;16:45:00;151,00;138;
10.09.2015;16:45:00;10.09.2015;17:00:00;147,00;125;
10.09.2015;17:00:00;10.09.2015;17:15:00;144,00;135;
10.09.2015;17:15:00;10.09.2015;17:30:00;142,00;140;
10.09.2015;17:30:00;10.09.2015;17:45:00;139,00;145;
10.09.2015;17:45:00;10.09.2015;18:00:00;137,00;127;
10.09.2015;18:00:00;10.09.2015;18:15:00;137,00;108;
10.09.2015;18:15:00;10.09.2015;18:30:00;138,00;108;
10.09.2015;18:30:00;10.09.2015;18:45:00;140,00;115;
10.09.2015;18:45:00;10.09.2015;19:00:00;142,00;105;
10.09.2015;19:00:00;10.09.2015;19:15:00;145,00;104;
10.09.2015;19:15:00;10.09.2015;19:30:00;149,00;108;
10.09.2015;19:30:00;10.09.2015;19:45:00;153,00;103;
10.09.2015;19:45:00;10.09.2015;20:00:00;157,00;101;
10.09.2015;20:00:00;10.09.2015;20:15:00;161,00;113;
10.09.2015;20:15:00;10.09.2015;20:30:00;164,00;125;
10.09.2015;20:30:00;10.09.2015;20:45:00;168,00;142;
10.09.2015;20:45:00;10.09.2015;21:00:00;171,00;159;
10.09.2015;21:00:00;10.09.2015;21:15:00;174,00;166;
10.09.2015;21:15:00;10.09.2015;21:30:00;177,00;175;
10.09.2015;21:30:00;10.09.2015;21:45:00;180,00;169;
10.09.2015;21:45:00;10.09.2015;22:00:00;183,00;180;
10.09.2015;22:00:00;10.09.2015;22:15:00;185,00;176;
10.09.2015;22:15:00;10.09.2015;22:30:00;186,00;158;
10.09.2015;22:30:00;10.09.2015;22:45:00;187,00;153;
10.09.2015;22:45:00;10.09.2015;23:00:00;188,00;143;
10.09.2015;23:00:00;10.09.2015;23:15:00;186,00;135;
10.09.2015;23:15:00;10.09.2015;23:30:00;181,00;127;
10.09.2015;23:30:00;10.09.2015;23:45:00;175,00;129;
10.09.2015;23:45:00;11.09.2015;00:00:00;170,00;147;
11.09.2015;00:00:00;11.09.2015;00:15:00;155,00;147;
11.09.2015;00:15:00;11.09.2015;00:30:00;153,00;145;
11.09.2015;00:30:00;11.09.2015;00:45:00;150,00;149;
11.09.2015;00:45:00;11.09.2015;01:00:00;148,00;152;
11.09.2015;01:00:00;11.09.2015;01:15:00;144,00;156;
11.09.2015;01:15:00;11.09.2015;01:30:00;140,00;158;
11.09.2015;01:30:00;11.09.2015;01:45:00;135,00;163;
11.09.2015;01:45:00;11.09.2015;02:00:00;131,00;176;
11.09.2015;02:00:00;11.09.2015;02:15:00;126,00;174;
11.09.2015;02:15:00;11.09.2015;02:30:00;122,00;164;
11.09.2015;02:30:00;11.09.2015;02:45:00;119,00;164;
11.09.2015;02:45:00;11.09.2015;03:00:00;115,00;151;
11.09.2015;03:00:00;11.09.2015;03:15:00;110,00;141;
11.09.2015;03:15:00;11.09.2015;03:30:00;103,00;138;
11.09.2015;03:30:00;11.09.2015;03:45:00;97,00;139;
11.09.2015;03:45:00;11.09.2015;04:00:00;91,00;135;
11.09.2015;04:00:00;11.09.2015;04:15:00;86,00;125;
11.09.2015;04:15:00;11.09.2015;04:30:00;83,00;126;
11.09.2015;04:30:00;11.09.2015;04:45:00;80,00;121;
11.09.2015;04:45:00;11.09.2015;05:00:00;77,00;113;
11.09.2015;05:00:00;11.09.2015;05:15:00;75,00;110;
11.09.2015;05:15:00;11.09.2015;05:30:00;74,00;109;
11.09.2015;05:30:00;11.09.2015;05:45:00;72,00;104;
11.09.2015;05:45:00;11.09.2015;06:00:00;71,00;97;
11.09.2015;06:00:00;11.09.2015;06:15:00;69,00;92;
11.09.2015;06:15:00;11.09.2015;06:30:00;67,00;83;
11.09.2015;06:30:00;11.09.2015;06:45:00;64,00;78;
11.09.2015;06:45:00;11.09.2015;07:00:00;62,00;76;
11.09.2015;07:00:00;11.09.2015;07:15:00;59,00;70;
11.09.2015;07:15:00;11.09.2015;07:30:00;55,00;64;
11.09.2015;07:30:00;11.09.2015;07:45:00;52,00;67;
11.09.2015;07:45:00;11.09.2015;08:00:00;48,00;65;
11.09.2015;08:00:00;11.09.2015;08:15:00;45,00;60;
11.09.2015;08:15:00;11.09.2015;08:30:00;41,00;50;
11.09.2015;08:30:00;11.09.2015;08:45:00;37,00;45;
11.09.2015;08:45:00;11.09.2015;09:00:00;33,00;29;
11.09.2015;09:00:00;11.09.2015;09:15:00;30,00;16;
11.09.2015;09:15:00;11.09.2015;09:30:00;26,00;9;
11.09.2015;09:30:00;11.09.2015;09:45:00;23,00;5;
11.09.2015;09:45:00;11.09.2015;10:00:00;20,00;5;
11.09.2015;10:00:00;11.09.2015;10:15:00;18,00;3;
11.09.2015;10:15:00;11.09.2015;10:30:00;16,00;3;
11.09.2015;10:30:00;11.09.2015;10:45:00;15,00;2;
11.09.2015;10:45:00;11.09.2015;11:00:00;13,00;2;
11.09.2015;11:00:00;11.09.2015;11:15:00;13,00;2;
11.09.2015;11:15:00;11.09.2015;11:30:00;12,00;1;
11.09.2015;11:30:00;11.09.2015;11:45:00;12,00;3;
11.09.2015;11:45:00;11.09.2015;12:00:00;12,00;3;
11.09.2015;12:00:00;11.09.2015;12:15:00;12,00;7;
11.09.2015;12:15:00;11.09.2015;12:30:00;12,00;7;
11.09.2015;12:30:00;11.09.2015;12:45:00;12,00;9;
11.09.2015;12:45:00;11.09.2015;13:00:00;12,00;12;
11.09.2015;13:00:00;11.09.2015;13:15:00;12,00;13;
11.09.2015;13:15:00;11.09.2015;13:30:00;13,00;15;
11.09.2015;13:30:00;11.09.2015;13:45:00;13,00;13;
11.09.2015;13:45:00;11.09.2015;14:00:00;14,00;15;
11.09.2015;14:00:00;11.09.2015;14:15:00;14,00;13;
11.09.2015;14:15:00;11.09.2015;14:30:00;15,00;18;
11.09.2015;14:30:00;11.09.2015;14:45:00;16,00;21;
11.09.2015;14:45:00;11.09.2015;15:00:00;17,00;17;
11.09.2015;15:00:00;11.09.2015;15:15:00;17,00;14;
11.09.2015;15:15:00;11.09.2015;15:30:00;17,00;24;
11.09.2015;15:30:00;11.09.2015;15:45:00;17,00;22;
11.09.2015;15:45:00;11.09.2015;16:00:00;17,00;20;
11.09.2015;16:00:00;11.09.2015;16:15:00;17,00;16;
11.09.2015;16:15:00;11.09.2015;16:30:00;16,00;20;
11.09.2015;16:30:00;11.09.2015;16:45:00;15,00;27;
11.09.2015;16:45:00;11.09.2015;17:00:00;14,00;19;
11.09.2015;17:00:00;11.09.2015;17:15:00;13,00;32;
11.09.2015;17:15:00;11.09.2015;17:30:00;11,00;26;
11.09.2015;17:30:00;11.09.2015;17:45:00;10,00;21;
11.09.2015;17:45:00;11.09.2015;18:00:00;9,00;15;
11.09.2015;18:00:00;11.09.2015;18:15:00;9,00;13;
11.09.2015;18:15:00;11.09.2015;18:30:00;10,00;11;
11.09.2015;18:30:00;11.09.2015;18:45:00;11,00;8;
11.09.2015;18:45:00;11.09.2015;19:00:00;12,00;5;
11.09.2015;19:00:00;11.09.2015;19:15:00;14,00;4;
11.09.2015;19:15:00;11.09.2015;19:30:00;18,00;7;
11.09.2015;19:30:00;11.09.2015;19:45:00;21,00;11;
11.09.2015;19:45:00;11.09.2015;20:00:00;24,00;20;
11.09.2015;20:00:00;11.09.2015;20:15:00;27,00;25;
11.09.2015;20:15:00;11.09.2015;20:30:00;30,00;29;
11.09.2015;20:30:00;11.09.2015;20:45:00;33,00;30;
11.09.2015;20:45:00;11.09.2015;21:00:00;37,00;31;
11.09.2015;21:00:00;11.09.2015;21:15:00;40,00;29;
11.09.2015;21:15:00;11.09.2015;21:30:00;44,00;43;
11.09.2015;21:30:00;11.09.2015;21:45:00;48,00;46;
11.09.2015;21:45:00;11.09.2015;22:00:00;52,00;59;
11.09.2015;22:00:00;11.09.2015;22:15:00;56,00;81;
11.09.2015;22:15:00;11.09.2015;22:30:00;61,00;88;
11.09.2015;22:30:00;11.09.2015;22:45:00;65,00;94;
11.09.2015;22:45:00;11.09.2015;23:00:00;70,00;95;
11.09.2015;23:00:00;11.09.2015;23:15:00;73,00;105;
11.09.2015;23:15:00;11.09.2015;23:30:00;76,00;110;
11.09.2015;23:30:00;11.09.2015;23:45:00;78,00;126;
11.09.2015;23:45:00;12.09.2015;00:00:00;80,00;131;
12.09.2015;00:00:00;12.09.2015;00:15:00;119,00;122;
12.09.2015;00:15:00;12.09.2015;00:30:00;119,00;120;
12.09.2015;00:30:00;12.09.2015;00:45:00;119,00;113;
12.09.2015;00:45:00;12.09.2015;01:00:00;120,00;111;
12.09.2015;01:00:00;12.09.2015;01:15:00;120,00;111;
12.09.2015;01:15:00;12.09.2015;01:30:00;120,00;110;
12.09.2015;01:30:00;12.09.2015;01:45:00;121,00;104;
12.09.2015;01:45:00;12.09.2015;02:00:00;121,00;99;
12.09.2015;02:00:00;12.09.2015;02:15:00;121,00;98;
12.09.2015;02:15:00;12.09.2015;02:30:00;119,00;85;
12.09.2015;02:30:00;12.09.2015;02:45:00;118,00;77;
12.09.2015;02:45:00;12.09.2015;03:00:00;116,00;77;
12.09.2015;03:00:00;12.09.2015;03:15:00;114,00;88;
12.09.2015;03:15:00;12.09.2015;03:30:00;111,00;112;
12.09.2015;03:30:00;12.09.2015;03:45:00;108,00;108;
12.09.2015;03:45:00;12.09.2015;04:00:00;104,00;92;
12.09.2015;04:00:00;12.09.2015;04:15:00;102,00;84;
12.09.2015;04:15:00;12.09.2015;04:30:00;99,00;75;
12.09.2015;04:30:00;12.09.2015;04:45:00;97,00;84;
12.09.2015;04:45:00;12.09.2015;05:00:00;94,00;94;
12.09.2015;05:00:00;12.09.2015;05:15:00;92,00;96;
12.09.2015;05:15:00;12.09.2015;05:30:00;92,00;90;
12.09.2015;05:30:00;12.09.2015;05:45:00;91,00;83;
12.09.2015;05:45:00;12.09.2015;06:00:00;90,00;76;
12.09.2015;06:00:00;12.09.2015;06:15:00;90,00;80;
12.09.2015;06:15:00;12.09.2015;06:30:00;91,00;82;
12.09.2015;06:30:00;12.09.2015;06:45:00;93,00;77;
12.09.2015;06:45:00;12.09.2015;07:00:00;94,00;65;
12.09.2015;07:00:00;12.09.2015;07:15:00;93,00;68;
12.09.2015;07:15:00;12.09.2015;07:30:00;91,00;77;
12.09.2015;07:30:00;12.09.2015;07:45:00;89,00;87;
12.09.2015;07:45:00;12.09.2015;08:00:00;87,00;93;
12.09.2015;08:00:00;12.09.2015;08:15:00;82,00;83;
12.09.2015;08:15:00;12.09.2015;08:30:00;75,00;80;
12.09.2015;08:30:00;12.09.2015;08:45:00;69,00;71;
12.09.2015;08:45:00;12.09.2015;09:00:00;62,00;60;
12.09.2015;09:00:00;12.09.2015;09:15:00;56,00;46;
12.09.2015;09:15:00;12.09.2015;09:30:00;51,00;42;
12.09.2015;09:30:00;12.09.2015;09:45:00;45,00;35;
12.09.2015;09:45:00;12.09.2015;10:00:00;40,00;39;
12.09.2015;10:00:00;12.09.2015;10:15:00;36,00;34;
12.09.2015;10:15:00;12.09.2015;10:30:00;35,00;34;
12.09.2015;10:30:00;12.09.2015;10:45:00;33,00;41;
12.09.2015;10:45:00;12.09.2015;11:00:00;32,00;47;
12.09.2015;11:00:00;12.09.2015;11:15:00;32,00;48;
12.09.2015;11:15:00;12.09.2015;11:30:00;35,00;40;
12.09.2015;11:30:00;12.09.2015;11:45:00;38,00;49;
12.09.2015;11:45:00;12.09.2015;12:00:00;41,00;53;
12.09.2015;12:00:00;12.09.2015;12:15:00;44,00;59;
12.09.2015;12:15:00;12.09.2015;12:30:00;49,00;61;
12.09.2015;12:30:00;12.09.2015;12:45:00;53,00;69;
12.09.2015;12:45:00;12.09.2015;13:00:00;57,00;68;
12.09.2015;13:00:00;12.09.2015;13:15:00;61,00;59;
12.09.2015;13:15:00;12.09.2015;13:30:00;64,00;57;
12.09.2015;13:30:00;12.09.2015;13:45:00;68,00;63;
12.09.2015;13:45:00;12.09.2015;14:00:00;71,00;60;
12.09.2015;14:00:00;12.09.2015;14:15:00;72,00;71;
12.09.2015;14:15:00;12.09.2015;14:30:00;72,00;63;
12.09.2015;14:30:00;12.09.2015;14:45:00;72,00;66;
12.09.2015;14:45:00;12.09.2015;15:00:00;71,00;68;
12.09.2015;15:00:00;12.09.2015;15:15:00;70,00;71;
12.09.2015;15:15:00;12.09.2015;15:30:00;68,00;56;
12.09.2015;15:30:00;12.09.2015;15:45:00;66,00;56;
12.09.2015;15:45:00;12.09.2015;16:00:00;64,00;56;
12.09.2015;16:00:00;12.09.2015;16:15:00;61,00;51;
12.09.2015;16:15:00;12.09.2015;16:30:00;57,00;43;
12.09.2015;16:30:00;12.09.2015;16:45:00;54,00;38;
12.09.2015;16:45:00;12.09.2015;17:00:00;50,00;41;
12.09.2015;17:00:00;12.09.2015;17:15:00;49,00;34;
12.09.2015;17:15:00;12.09.2015;17:30:00;50,00;30;
12.09.2015;17:30:00;12.09.2015;17:45:00;51,00;27;
12.09.2015;17:45:00;12.09.2015;18:00:00;53,00;29;
12.09.2015;18:00:00;12.09.2015;18:15:00;57,00;28;
12.09.2015;18:15:00;12.09.2015;18:30:00;66,00;30;
12.09.2015;18:30:00;12.09.2015;18:45:00;75,00;35;
12.09.2015;18:45:00;12.09.2015;19:00:00;83,00;41;
12.09.2015;19:00:00;12.09.2015;19:15:00;93,00;59;
12.09.2015;19:15:00;12.09.2015;19:30:00;105,00;83;
12.09.2015;19:30:00;12.09.2015;19:45:00;116,00;128;
12.09.2015;19:45:00;12.09.2015;20:00:00;128,00;145;
12.09.2015;20:00:00;12.09.2015;20:15:00;138,00;145;
12.09.2015;20:15:00;12.09.2015;20:30:00;147,00;142;
12.09.2015;20:30:00;12.09.2015;20:45:00;155,00;151;
12.09.2015;20:45:00;12.09.2015;21:00:00;164,00;162;
12.09.2015;21:00:00;12.09.2015;21:15:00;172,00;183;
12.09.2015;21:15:00;12.09.2015;21:30:00;178,00;214;
12.09.2015;21:30:00;12.09.2015;21:45:00;184,00;231;
12.09.2015;21:45:00;12.09.2015;22:00:00;190,00;215;
12.09.2015;22:00:00;12.09.2015;22:15:00;194,00;221;
12.09.2015;22:15:00;12.09.2015;22:30:00;196,00;232;
12.09.2015;22:30:00;12.09.2015;22:45:00;198,00;207;
12.09.2015;22:45:00;12.09.2015;23:00:00;199,00;174;
12.09.2015;23:00:00;12.09.2015;23:15:00;196,00;128;
12.09.2015;23:15:00;12.09.2015;23:30:00;187,00;103;
12.09.2015;23:30:00;12.09.2015;23:45:00;178,00;90;
12.09.2015;23:45:00;13.09.2015;00:00:00;169,00;84;
13.09.2015;00:00:00;13.09.2015;00:15:00;196,00;78;
13.09.2015;00:15:00;13.09.2015;00:30:00;178,00;97;
13.09.2015;00:30:00;13.09.2015;00:45:00;159,00;106;
13.09.2015;00:45:00;13.09.2015;01:00:00;141,00;94;
13.09.2015;01:00:00;13.09.2015;01:15:00;127,00;99;
13.09.2015;01:15:00;13.09.2015;01:30:00;117,00;100;
13.09.2015;01:30:00;13.09.2015;01:45:00;108,00;93;
13.09.2015;01:45:00;13.09.2015;02:00:00;98,00;65;
13.09.2015;02:00:00;13.09.2015;02:15:00;92,00;52;
13.09.2015;02:15:00;13.09.2015;02:30:00;90,00;54;
13.09.2015;02:30:00;13.09.2015;02:45:00;87,00;60;
13.09.2015;02:45:00;13.09.2015;03:00:00;85,00;48;
13.09.2015;03:00:00;13.09.2015;03:15:00;80,00;40;
13.09.2015;03:15:00;13.09.2015;03:30:00;74,00;32;
13.09.2015;03:30:00;13.09.2015;03:45:00;67,00;31;
13.09.2015;03:45:00;13.09.2015;04:00:00;61,00;28;
13.09.2015;04:00:00;13.09.2015;04:15:00;57,00;17;
13.09.2015;04:15:00;13.09.2015;04:30:00;54,00;13;
13.09.2015;04:30:00;13.09.2015;04:45:00;52,00;10;
13.09.2015;04:45:00;13.09.2015;05:00:00;50,00;12;
13.09.2015;05:00:00;13.09.2015;05:15:00;48,00;10;
13.09.2015;05:15:00;13.09.2015;05:30:00;47,00;15;
13.09.2015;05:30:00;13.09.2015;05:45:00;47,00;15;
13.09.2015;05:45:00;13.09.2015;06:00:00;46,00;19;
13.09.2015;06:00:00;13.09.2015;06:15:00;47,00;21;
13.09.2015;06:15:00;13.09.2015;06:30:00;51,00;22;
13.09.2015;06:30:00;13.09.2015;06:45:00;56,00;21;
13.09.2015;06:45:00;13.09.2015;07:00:00;60,00;24;
13.09.2015;07:00:00;13.09.2015;07:15:00;65,00;29;
13.09.2015;07:15:00;13.09.2015;07:30:00;71,00;41;
13.09.2015;07:30:00;13.09.2015;07:45:00;77,00;53;
13.09.2015;07:45:00;13.09.2015;08:00:00;83,00;62;
13.09.2015;08:00:00;13.09.2015;08:15:00;86,00;62;
13.09.2015;08:15:00;13.09.2015;08:30:00;85,00;61;
13.09.2015;08:30:00;13.09.2015;08:45:00;85,00;63;
13.09.2015;08:45:00;13.09.2015;09:00:00;85,00;56;
13.09.2015;09:00:00;13.09.2015;09:15:00;83,00;52;
13.09.2015;09:15:00;13.09.2015;09:30:00;80,00;41;
13.09.2015;09:30:00;13.09.2015;09:45:00;77,00;31;
13.09.2015;09:45:00;13.09.2015;10:00:00;74,00;29;
13.09.2015;10:00:00;13.09.2015;10:15:00;72,00;29;
13.09.2015;10:15:00;13.09.2015;10:30:00;72,00;27;
13.09.2015;10:30:00;13.09.2015;10:45:00;71,00;29;
13.09.2015;10:45:00;13.09.2015;11:00:00;71,00;33;
13.09.2015;11:00:00;13.09.2015;11:15:00;71,00;44;
13.09.2015;11:15:00;13.09.2015;11:30:00;71,00;45;
13.09.2015;11:30:00;13.09.2015;11:45:00;71,00;37;
13.09.2015;11:45:00;13.09.2015;12:00:00;71,00;32;
13.09.2015;12:00:00;13.09.2015;12:15:00;72,00;30;
13.09.2015;12:15:00;13.09.2015;12:30:00;72,00;35;
13.09.2015;12:30:00;13.09.2015;12:45:00;73,00;36;
13.09.2015;12:45:00;13.09.2015;13:00:00;74,00;31;
13.09.2015;13:00:00;13.09.2015;13:15:00;75,00;39;
13.09.2015;13:15:00;13.09.2015;13:30:00;76,00;45;
13.09.2015;13:30:00;13.09.2015;13:45:00;77,00;44;
13.09.2015;13:45:00;13.09.2015;14:00:00;79,00;46;
13.09.2015;14:00:00;13.09.2015;14:15:00;79,00;49;
13.09.2015;14:15:00;13.09.2015;14:30:00;80,00;50;
13.09.2015;14:30:00;13.09.2015;14:45:00;80,00;34;
13.09.2015;14:45:00;13.09.2015;15:00:00;80,00;29;
13.09.2015;15:00:00;13.09.2015;15:15:00;81,00;30;
13.09.2015;15:15:00;13.09.2015;15:30:00;83,00;30;
13.09.2015;15:30:00;13.09.2015;15:45:00;85,00;29;
13.09.2015;15:45:00;13.09.2015;16:00:00;87,00;29;
13.09.2015;16:00:00;13.09.2015;16:15:00;90,00;28;
13.09.2015;16:15:00;13.09.2015;16:30:00;93,00;26;
13.09.2015;16:30:00;13.09.2015;16:45:00;96,00;36;
13.09.2015;16:45:00;13.09.2015;17:00:00;99,00;44;
13.09.2015;17:00:00;13.09.2015;17:15:00;102,00;45;
13.09.2015;17:15:00;13.09.2015;17:30:00;104,00;52;
