Windenergieeinspeisung;;;;
2006 April;;;;
;;;;
Datum;Position;prognostiziert [MW];tatsächlich [MW];Anteil Offshore [MW];
;11;360;428;0;;
;12;360;434;0;;
;13;360;443;0;;
;14;360;464;0;;
;15;360;498;0;;
;16;360;518;0;;
;17;369;519;0;;
;18;369;547;0;;
;19;369;518;0;;
;20;369;480;0;;
;21;375;491;0;;
;22;375;468;0;;
;23;375;456;0;;
;24;375;496;0;;
;25;427;513;0;;
;26;427;520;0;;
;27;427;553;0;;
;28;427;542;0;;
;29;479;532;0;;
;30;479;532;0;;
;31;479;514;0;;
;32;479;498;0;;
;33;558;464;0;;
;34;558;473;0;;
;35;558;515;0;;
;36;558;547;0;;
;37;637;530;0;;
;38;637;552;0;;
;39;637;560;0;;
;40;637;641;0;;
;41;726;702;0;;
;42;726;773;0;;
;43;726;829;0;;
;44;726;871;0;;
;45;798;853;0;;
;46;798;849;0;;
;47;798;885;0;;
;48;798;930;0;;
;49;850;976;0;;
;50;850;958;0;;
;51;850;885;0;;
;52;850;813;0;;
;53;897;887;0;;
;54;897;792;0;;
;55;897;793;0;;
;56;897;747;0;;
;57;926;742;0;;
;58;926;658;0;;
;59;926;617;0;;
;60;926;610;0;;
;61;918;598;0;;
;62;918;650;0;;
;63;918;818;0;;
;64;918;802;0;;
;65;863;624;0;;
;66;863;544;0;;
;67;863;595;0;;
;68;863;733;0;;
;69;822;704;0;;
;70;822;631;0;;
;71;822;612;0;;
;72;822;671;0;;
;73;746;841;0;;
;74;746;747;0;;
;75;746;614;0;;
;76;746;431;0;;
;77;625;358;0;;
;78;625;404;0;;
;79;625;539;0;;
;80;625;571;0;;
;81;494;442;0;;
;82;494;382;0;;
;83;494;406;0;;
;84;494;356;0;;
;85;425;314;0;;
;86;425;301;0;;
;87;425;294;0;;
;88;425;313;0;;
;89;425;266;0;;
;90;425;284;0;;
;91;425;300;0;;
;92;425;307;0;;
;93;441;333;0;;
;94;441;348;0;;
;95;441;406;0;;
;96;441;440;0;;
