Datum von;Uhrzeit von;Datum bis;Uhrzeit bis;Prognose (MW);Ist-Wert (MW);
01.01.2015;23:00:00;01.01.2015;23:15:00;87,00;43;
01.01.2015;23:15:00;01.01.2015;23:30:00;90,00;38;
01.01.2015;23:30:00;01.01.2015;23:45:00;93,00;31;
01.01.2015;23:45:00;02.01.2015;00:00:00;96,00;22;
02.01.2015;00:00:00;02.01.2015;00:15:00;107,00;28;
02.01.2015;00:15:00;02.01.2015;00:30:00;115,00;37;
02.01.2015;00:30:00;02.01.2015;00:45:00;123,00;59;
02.01.2015;00:45:00;02.01.2015;01:00:00;131,00;43;
02.01.2015;01:00:00;02.01.2015;01:15:00;137,00;63;
02.01.2015;01:15:00;02.01.2015;01:30:00;141,00;64;
02.01.2015;01:30:00;02.01.2015;01:45:00;145,00;73;
02.01.2015;01:45:00;02.01.2015;02:00:00;149,00;84;
02.01.2015;02:00:00;02.01.2015;02:15:00;154,00;77;
02.01.2015;02:15:00;02.01.2015;02:30:00;158,00;84;
02.01.2015;02:30:00;02.01.2015;02:45:00;162,00;94;
02.01.2015;02:45:00;02.01.2015;03:00:00;166,00;114;
02.01.2015;03:00:00;02.01.2015;03:15:00;171,00;85;
02.01.2015;03:15:00;02.01.2015;03:30:00;176,00;119;
02.01.2015;03:30:00;02.01.2015;03:45:00;182,00;103;
02.01.2015;03:45:00;02.01.2015;04:00:00;188,00;127;
02.01.2015;04:00:00;02.01.2015;04:15:00;195,00;125;
02.01.2015;04:15:00;02.01.2015;04:30:00;203,00;130;
02.01.2015;04:30:00;02.01.2015;04:45:00;212,00;140;
02.01.2015;04:45:00;02.01.2015;05:00:00;220,00;137;
02.01.2015;05:00:00;02.01.2015;05:15:00;227,00;151;
02.01.2015;05:15:00;02.01.2015;05:30:00;233,00;153;
02.01.2015;05:30:00;02.01.2015;05:45:00;238,00;173;
02.01.2015;05:45:00;02.01.2015;06:00:00;244,00;187;
02.01.2015;06:00:00;02.01.2015;06:15:00;250,00;190;
02.01.2015;06:15:00;02.01.2015;06:30:00;257,00;169;
02.01.2015;06:30:00;02.01.2015;06:45:00;264,00;185;
02.01.2015;06:45:00;02.01.2015;07:00:00;271,00;190;
02.01.2015;07:00:00;02.01.2015;07:15:00;278,00;172;
02.01.2015;07:15:00;02.01.2015;07:30:00;284,00;165;
02.01.2015;07:30:00;02.01.2015;07:45:00;290,00;171;
02.01.2015;07:45:00;02.01.2015;08:00:00;297,00;188;
02.01.2015;08:00:00;02.01.2015;08:15:00;303,00;164;
02.01.2015;08:15:00;02.01.2015;08:30:00;309,00;173;
02.01.2015;08:30:00;02.01.2015;08:45:00;314,00;269;
02.01.2015;08:45:00;02.01.2015;09:00:00;320,00;262;
02.01.2015;09:00:00;02.01.2015;09:15:00;326,00;217;
02.01.2015;09:15:00;02.01.2015;09:30:00;332,00;279;
02.01.2015;09:30:00;02.01.2015;09:45:00;338,00;293;
02.01.2015;09:45:00;02.01.2015;10:00:00;344,00;319;
02.01.2015;10:00:00;02.01.2015;10:15:00;349,00;354;
02.01.2015;10:15:00;02.01.2015;10:30:00;353,00;216;
02.01.2015;10:30:00;02.01.2015;10:45:00;356,00;333;
02.01.2015;10:45:00;02.01.2015;11:00:00;360,00;353;
02.01.2015;11:00:00;02.01.2015;11:15:00;363,00;346;
02.01.2015;11:15:00;02.01.2015;11:30:00;365,00;294;
02.01.2015;11:30:00;02.01.2015;11:45:00;367,00;312;
02.01.2015;11:45:00;02.01.2015;12:00:00;369,00;299;
02.01.2015;12:00:00;02.01.2015;12:15:00;370,00;260;
02.01.2015;12:15:00;02.01.2015;12:30:00;371,00;260;
02.01.2015;12:30:00;02.01.2015;12:45:00;371,00;234;
02.01.2015;12:45:00;02.01.2015;13:00:00;372,00;241;
02.01.2015;13:00:00;02.01.2015;13:15:00;372,00;307;
02.01.2015;13:15:00;02.01.2015;13:30:00;371,00;296;
02.01.2015;13:30:00;02.01.2015;13:45:00;370,00;297;
02.01.2015;13:45:00;02.01.2015;14:00:00;369,00;295;
02.01.2015;14:00:00;02.01.2015;14:15:00;368,00;282;
02.01.2015;14:15:00;02.01.2015;14:30:00;366,00;232;
02.01.2015;14:30:00;02.01.2015;14:45:00;365,00;252;
02.01.2015;14:45:00;02.01.2015;15:00:00;363,00;234;
02.01.2015;15:00:00;02.01.2015;15:15:00;360,00;239;
02.01.2015;15:15:00;02.01.2015;15:30:00;357,00;285;
02.01.2015;15:30:00;02.01.2015;15:45:00;353,00;299;
02.01.2015;15:45:00;02.01.2015;16:00:00;349,00;267;
02.01.2015;16:00:00;02.01.2015;16:15:00;345,00;313;
02.01.2015;16:15:00;02.01.2015;16:30:00;341,00;267;
02.01.2015;16:30:00;02.01.2015;16:45:00;336,00;244;
02.01.2015;16:45:00;02.01.2015;17:00:00;332,00;277;
02.01.2015;17:00:00;02.01.2015;17:15:00;327,00;254;
02.01.2015;17:15:00;02.01.2015;17:30:00;322,00;249;
02.01.2015;17:30:00;02.01.2015;17:45:00;317,00;221;
02.01.2015;17:45:00;02.01.2015;18:00:00;313,00;221;
02.01.2015;18:00:00;02.01.2015;18:15:00;307,00;236;
02.01.2015;18:15:00;02.01.2015;18:30:00;301,00;227;
02.01.2015;18:30:00;02.01.2015;18:45:00;294,00;209;
02.01.2015;18:45:00;02.01.2015;19:00:00;288,00;245;
02.01.2015;19:00:00;02.01.2015;19:15:00;281,00;268;
02.01.2015;19:15:00;02.01.2015;19:30:00;274,00;249;
02.01.2015;19:30:00;02.01.2015;19:45:00;267,00;245;
02.01.2015;19:45:00;02.01.2015;20:00:00;260,00;273;
02.01.2015;20:00:00;02.01.2015;20:15:00;254,00;243;
02.01.2015;20:15:00;02.01.2015;20:30:00;248,00;225;
02.01.2015;20:30:00;02.01.2015;20:45:00;241,00;232;
02.01.2015;20:45:00;02.01.2015;21:00:00;235,00;287;
02.01.2015;21:00:00;02.01.2015;21:15:00;229,00;251;
02.01.2015;21:15:00;02.01.2015;21:30:00;223,00;208;
02.01.2015;21:30:00;02.01.2015;21:45:00;216,00;237;
02.01.2015;21:45:00;02.01.2015;22:00:00;210,00;230;
02.01.2015;22:00:00;02.01.2015;22:15:00;204,00;207;
02.01.2015;22:15:00;02.01.2015;22:30:00;197,00;229;
02.01.2015;22:30:00;02.01.2015;22:45:00;191,00;233;
02.01.2015;22:45:00;02.01.2015;23:00:00;184,00;249;
02.01.2015;23:00:00;02.01.2015;23:15:00;178,00;241;
02.01.2015;23:15:00;02.01.2015;23:30:00;174,00;233;
02.01.2015;23:30:00;02.01.2015;23:45:00;169,00;193;
02.01.2015;23:45:00;03.01.2015;00:00:00;164,00;231;
03.01.2015;00:00:00;03.01.2015;00:15:00;174,00;205;
03.01.2015;00:15:00;03.01.2015;00:30:00;170,00;200;
03.01.2015;00:30:00;03.01.2015;00:45:00;167,00;224;
03.01.2015;00:45:00;03.01.2015;01:00:00;163,00;190;
03.01.2015;01:00:00;03.01.2015;01:15:00;160,00;202;
03.01.2015;01:15:00;03.01.2015;01:30:00;157,00;195;
03.01.2015;01:30:00;03.01.2015;01:45:00;154,00;188;
03.01.2015;01:45:00;03.01.2015;02:00:00;151,00;201;
03.01.2015;02:00:00;03.01.2015;02:15:00;148,00;187;
03.01.2015;02:15:00;03.01.2015;02:30:00;146,00;208;
03.01.2015;02:30:00;03.01.2015;02:45:00;143,00;190;
03.01.2015;02:45:00;03.01.2015;03:00:00;141,00;184;
03.01.2015;03:00:00;03.01.2015;03:15:00;137,00;186;
03.01.2015;03:15:00;03.01.2015;03:30:00;133,00;151;
03.01.2015;03:30:00;03.01.2015;03:45:00;129,00;183;
03.01.2015;03:45:00;03.01.2015;04:00:00;125,00;179;
03.01.2015;04:00:00;03.01.2015;04:15:00;121,00;162;
03.01.2015;04:15:00;03.01.2015;04:30:00;116,00;139;
03.01.2015;04:30:00;03.01.2015;04:45:00;112,00;122;
03.01.2015;04:45:00;03.01.2015;05:00:00;108,00;114;
03.01.2015;05:00:00;03.01.2015;05:15:00;104,00;99;
03.01.2015;05:15:00;03.01.2015;05:30:00;99,00;94;
03.01.2015;05:30:00;03.01.2015;05:45:00;95,00;79;
03.01.2015;05:45:00;03.01.2015;06:00:00;90,00;58;
03.01.2015;06:00:00;03.01.2015;06:15:00;86,00;54;
03.01.2015;06:15:00;03.01.2015;06:30:00;84,00;50;
03.01.2015;06:30:00;03.01.2015;06:45:00;81,00;43;
03.01.2015;06:45:00;03.01.2015;07:00:00;78,00;44;
03.01.2015;07:00:00;03.01.2015;07:15:00;76,00;41;
03.01.2015;07:15:00;03.01.2015;07:30:00;75,00;42;
03.01.2015;07:30:00;03.01.2015;07:45:00;73,00;41;
03.01.2015;07:45:00;03.01.2015;08:00:00;72,00;39;
03.01.2015;08:00:00;03.01.2015;08:15:00;72,00;46;
03.01.2015;08:15:00;03.01.2015;08:30:00;74,00;65;
03.01.2015;08:30:00;03.01.2015;08:45:00;76,00;99;
03.01.2015;08:45:00;03.01.2015;09:00:00;78,00;113;
03.01.2015;09:00:00;03.01.2015;09:15:00;80,00;92;
03.01.2015;09:15:00;03.01.2015;09:30:00;83,00;78;
03.01.2015;09:30:00;03.01.2015;09:45:00;86,00;66;
03.01.2015;09:45:00;03.01.2015;10:00:00;90,00;79;
03.01.2015;10:00:00;03.01.2015;10:15:00;92,00;94;
03.01.2015;10:15:00;03.01.2015;10:30:00;93,00;95;
03.01.2015;10:30:00;03.01.2015;10:45:00;94,00;95;
03.01.2015;10:45:00;03.01.2015;11:00:00;95,00;95;
03.01.2015;11:00:00;03.01.2015;11:15:00;97,00;95;
03.01.2015;11:15:00;03.01.2015;11:30:00;99,00;32;
03.01.2015;11:30:00;03.01.2015;11:45:00;101,00;97;
03.01.2015;11:45:00;03.01.2015;12:00:00;103,00;98;
03.01.2015;12:00:00;03.01.2015;12:15:00;104,00;100;
03.01.2015;12:15:00;03.01.2015;12:30:00;104,00;102;
03.01.2015;12:30:00;03.01.2015;12:45:00;104,00;105;
03.01.2015;12:45:00;03.01.2015;13:00:00;104,00;96;
03.01.2015;13:00:00;03.01.2015;13:15:00;105,00;113;
03.01.2015;13:15:00;03.01.2015;13:30:00;105,00;117;
03.01.2015;13:30:00;03.01.2015;13:45:00;105,00;43;
03.01.2015;13:45:00;03.01.2015;14:00:00;106,00;130;
03.01.2015;14:00:00;03.01.2015;14:15:00;108,00;136;
03.01.2015;14:15:00;03.01.2015;14:30:00;113,00;144;
03.01.2015;14:30:00;03.01.2015;14:45:00;118,00;151;
03.01.2015;14:45:00;03.01.2015;15:00:00;123,00;159;
03.01.2015;15:00:00;03.01.2015;15:15:00;129,00;167;
03.01.2015;15:15:00;03.01.2015;15:30:00;137,00;175;
03.01.2015;15:30:00;03.01.2015;15:45:00;144,00;183;
03.01.2015;15:45:00;03.01.2015;16:00:00;152,00;191;
03.01.2015;16:00:00;03.01.2015;16:15:00;159,00;200;
03.01.2015;16:15:00;03.01.2015;16:30:00;168,00;210;
03.01.2015;16:30:00;03.01.2015;16:45:00;176,00;220;
03.01.2015;16:45:00;03.01.2015;17:00:00;185,00;230;
03.01.2015;17:00:00;03.01.2015;17:15:00;197,00;248;
03.01.2015;17:15:00;03.01.2015;17:30:00;213,00;273;
03.01.2015;17:30:00;03.01.2015;17:45:00;230,00;299;
03.01.2015;17:45:00;03.01.2015;18:00:00;246,00;324;
03.01.2015;18:00:00;03.01.2015;18:15:00;263,00;345;
03.01.2015;18:15:00;03.01.2015;18:30:00;279,00;362;
03.01.2015;18:30:00;03.01.2015;18:45:00;295,00;379;
03.01.2015;18:45:00;03.01.2015;19:00:00;312,00;396;
03.01.2015;19:00:00;03.01.2015;19:15:00;321,00;409;
03.01.2015;19:15:00;03.01.2015;19:30:00;324,00;413;
03.01.2015;19:30:00;03.01.2015;19:45:00;327,00;117;
03.01.2015;19:45:00;03.01.2015;20:00:00;330,00;432;
03.01.2015;20:00:00;03.01.2015;20:15:00;332,00;437;
03.01.2015;20:15:00;03.01.2015;20:30:00;333,00;441;
03.01.2015;20:30:00;03.01.2015;20:45:00;335,00;444;
03.01.2015;20:45:00;03.01.2015;21:00:00;336,00;444;
03.01.2015;21:00:00;03.01.2015;21:15:00;339,00;116;
03.01.2015;21:15:00;03.01.2015;21:30:00;343,00;450;
03.01.2015;21:30:00;03.01.2015;21:45:00;348,00;451;
03.01.2015;21:45:00;03.01.2015;22:00:00;353,00;447;
03.01.2015;22:00:00;03.01.2015;22:15:00;355,00;92;
03.01.2015;22:15:00;03.01.2015;22:30:00;354,00;446;
03.01.2015;22:30:00;03.01.2015;22:45:00;352,00;438;
03.01.2015;22:45:00;03.01.2015;23:00:00;351,00;184;
03.01.2015;23:00:00;03.01.2015;23:15:00;346,00;108;
03.01.2015;23:15:00;03.01.2015;23:30:00;337,00;425;
03.01.2015;23:30:00;03.01.2015;23:45:00;327,00;146;
03.01.2015;23:45:00;04.01.2015;00:00:00;318,00;420;
04.01.2015;00:00:00;04.01.2015;00:15:00;231,00;218;
04.01.2015;00:15:00;04.01.2015;00:30:00;221,00;207;
04.01.2015;00:30:00;04.01.2015;00:45:00;211,00;195;
04.01.2015;00:45:00;04.01.2015;01:00:00;201,00;184;
04.01.2015;01:00:00;04.01.2015;01:15:00;195,00;176;
04.01.2015;01:15:00;04.01.2015;01:30:00;193,00;171;
04.01.2015;01:30:00;04.01.2015;01:45:00;191,00;167;
04.01.2015;01:45:00;04.01.2015;02:00:00;189,00;162;
04.01.2015;02:00:00;04.01.2015;02:15:00;187,00;159;
04.01.2015;02:15:00;04.01.2015;02:30:00;187,00;156;
04.01.2015;02:30:00;04.01.2015;02:45:00;186,00;154;
04.01.2015;02:45:00;04.01.2015;03:00:00;185,00;127;
04.01.2015;03:00:00;04.01.2015;03:15:00;185,00;93;
04.01.2015;03:15:00;04.01.2015;03:30:00;185,00;150;
04.01.2015;03:30:00;04.01.2015;03:45:00;186,00;97;
04.01.2015;03:45:00;04.01.2015;04:00:00;186,00;151;
04.01.2015;04:00:00;04.01.2015;04:15:00;185,00;150;
04.01.2015;04:15:00;04.01.2015;04:30:00;183,00;149;
04.01.2015;04:30:00;04.01.2015;04:45:00;180,00;148;
04.01.2015;04:45:00;04.01.2015;05:00:00;177,00;147;
04.01.2015;05:00:00;04.01.2015;05:15:00;174,00;145;
04.01.2015;05:15:00;04.01.2015;05:30:00;171,00;144;
04.01.2015;05:30:00;04.01.2015;05:45:00;167,00;222;
04.01.2015;05:45:00;04.01.2015;06:00:00;164,00;138;
04.01.2015;06:00:00;04.01.2015;06:15:00;161,00;140;
04.01.2015;06:15:00;04.01.2015;06:30:00;157,00;134;
04.01.2015;06:30:00;04.01.2015;06:45:00;154,00;132;
04.01.2015;06:45:00;04.01.2015;07:00:00;151,00;154;
04.01.2015;07:00:00;04.01.2015;07:15:00;147,00;127;
04.01.2015;07:15:00;04.01.2015;07:30:00;144,00;123;
04.01.2015;07:30:00;04.01.2015;07:45:00;141,00;120;
04.01.2015;07:45:00;04.01.2015;08:00:00;138,00;117;
04.01.2015;08:00:00;04.01.2015;08:15:00;135,00;114;
04.01.2015;08:15:00;04.01.2015;08:30:00;134,00;53;
04.01.2015;08:30:00;04.01.2015;08:45:00;132,00;110;
04.01.2015;08:45:00;04.01.2015;09:00:00;130,00;61;
04.01.2015;09:00:00;04.01.2015;09:15:00;130,00;99;
04.01.2015;09:15:00;04.01.2015;09:30:00;132,00;107;
04.01.2015;09:30:00;04.01.2015;09:45:00;133,00;107;
04.01.2015;09:45:00;04.01.2015;10:00:00;135,00;106;
04.01.2015;10:00:00;04.01.2015;10:15:00;136,00;106;
04.01.2015;10:15:00;04.01.2015;10:30:00;138,00;107;
04.01.2015;10:30:00;04.01.2015;10:45:00;140,00;108;
04.01.2015;10:45:00;04.01.2015;11:00:00;142,00;109;
04.01.2015;11:00:00;04.01.2015;11:15:00;145,00;111;
04.01.2015;11:15:00;04.01.2015;11:30:00;148,00;113;
04.01.2015;11:30:00;04.01.2015;11:45:00;151,00;115;
04.01.2015;11:45:00;04.01.2015;12:00:00;154,00;117;
04.01.2015;12:00:00;04.01.2015;12:15:00;157,00;120;
04.01.2015;12:15:00;04.01.2015;12:30:00;159,00;122;
04.01.2015;12:30:00;04.01.2015;12:45:00;161,00;124;
04.01.2015;12:45:00;04.01.2015;13:00:00;163,00;126;
04.01.2015;13:00:00;04.01.2015;13:15:00;164,00;90;
04.01.2015;13:15:00;04.01.2015;13:30:00;163,00;130;
04.01.2015;13:30:00;04.01.2015;13:45:00;162,00;132;
04.01.2015;13:45:00;04.01.2015;14:00:00;161,00;119;
04.01.2015;14:00:00;04.01.2015;14:15:00;160,00;135;
04.01.2015;14:15:00;04.01.2015;14:30:00;157,00;136;
04.01.2015;14:30:00;04.01.2015;14:45:00;155,00;122;
04.01.2015;14:45:00;04.01.2015;15:00:00;153,00;139;
04.01.2015;15:00:00;04.01.2015;15:15:00;152,00;141;
04.01.2015;15:15:00;04.01.2015;15:30:00;151,00;143;
04.01.2015;15:30:00;04.01.2015;15:45:00;151,00;146;
04.01.2015;15:45:00;04.01.2015;16:00:00;150,00;149;
04.01.2015;16:00:00;04.01.2015;16:15:00;151,00;152;
04.01.2015;16:15:00;04.01.2015;16:30:00;155,00;154;
04.01.2015;16:30:00;04.01.2015;16:45:00;158,00;83;
04.01.2015;16:45:00;04.01.2015;17:00:00;161,00;162;
04.01.2015;17:00:00;04.01.2015;17:15:00;165,00;166;
04.01.2015;17:15:00;04.01.2015;17:30:00;170,00;170;
04.01.2015;17:30:00;04.01.2015;17:45:00;175,00;174;
04.01.2015;17:45:00;04.01.2015;18:00:00;180,00;177;
04.01.2015;18:00:00;04.01.2015;18:15:00;184,00;181;
04.01.2015;18:15:00;04.01.2015;18:30:00;188,00;184;
04.01.2015;18:30:00;04.01.2015;18:45:00;191,00;187;
04.01.2015;18:45:00;04.01.2015;19:00:00;194,00;190;
04.01.2015;19:00:00;04.01.2015;19:15:00;196,00;191;
04.01.2015;19:15:00;04.01.2015;19:30:00;196,00;191;
04.01.2015;19:30:00;04.01.2015;19:45:00;196,00;191;
04.01.2015;19:45:00;04.01.2015;20:00:00;196,00;191;
04.01.2015;20:00:00;04.01.2015;20:15:00;195,00;191;
04.01.2015;20:15:00;04.01.2015;20:30:00;192,00;189;
04.01.2015;20:30:00;04.01.2015;20:45:00;189,00;187;
04.01.2015;20:45:00;04.01.2015;21:00:00;187,00;185;
04.01.2015;21:00:00;04.01.2015;21:15:00;184,00;183;
04.01.2015;21:15:00;04.01.2015;21:30:00;180,00;181;
04.01.2015;21:30:00;04.01.2015;21:45:00;177,00;179;
04.01.2015;21:45:00;04.01.2015;22:00:00;173,00;178;
04.01.2015;22:00:00;04.01.2015;22:15:00;170,00;176;
04.01.2015;22:15:00;04.01.2015;22:30:00;168,00;175;
04.01.2015;22:30:00;04.01.2015;22:45:00;166,00;174;
04.01.2015;22:45:00;04.01.2015;23:00:00;163,00;173;
04.01.2015;23:00:00;04.01.2015;23:15:00;161,00;171;
04.01.2015;23:15:00;04.01.2015;23:30:00;158,00;170;
04.01.2015;23:30:00;04.01.2015;23:45:00;156,00;168;
04.01.2015;23:45:00;05.01.2015;00:00:00;154,00;166;
05.01.2015;00:00:00;05.01.2015;00:15:00;111,00;134;
05.01.2015;00:15:00;05.01.2015;00:30:00;106,00;130;
05.01.2015;00:30:00;05.01.2015;00:45:00;102,00;77;
05.01.2015;00:45:00;05.01.2015;01:00:00;98,00;36;
05.01.2015;01:00:00;05.01.2015;01:15:00;94,00;121;
05.01.2015;01:15:00;05.01.2015;01:30:00;90,00;116;
05.01.2015;01:30:00;05.01.2015;01:45:00;87,00;110;
05.01.2015;01:45:00;05.01.2015;02:00:00;83,00;34;
05.01.2015;02:00:00;05.01.2015;02:15:00;80,00;45;
05.01.2015;02:15:00;05.01.2015;02:30:00;78,00;96;
05.01.2015;02:30:00;05.01.2015;02:45:00;76,00;91;
05.01.2015;02:45:00;05.01.2015;03:00:00;74,00;17;
05.01.2015;03:00:00;05.01.2015;03:15:00;72,00;83;
05.01.2015;03:15:00;05.01.2015;03:30:00;70,00;79;
05.01.2015;03:30:00;05.01.2015;03:45:00;68,00;75;
05.01.2015;03:45:00;05.01.2015;04:00:00;67,00;71;
05.01.2015;04:00:00;05.01.2015;04:15:00;65,00;67;
05.01.2015;04:15:00;05.01.2015;04:30:00;62,00;64;
05.01.2015;04:30:00;05.01.2015;04:45:00;60,00;23;
05.01.2015;04:45:00;05.01.2015;05:00:00;57,00;23;
05.01.2015;05:00:00;05.01.2015;05:15:00;54,00;57;
05.01.2015;05:15:00;05.01.2015;05:30:00;52,00;53;
05.01.2015;05:30:00;05.01.2015;05:45:00;49,00;50;
05.01.2015;05:45:00;05.01.2015;06:00:00;46,00;47;
05.01.2015;06:00:00;05.01.2015;06:15:00;43,00;44;
05.01.2015;06:15:00;05.01.2015;06:30:00;41,00;42;
05.01.2015;06:30:00;05.01.2015;06:45:00;39,00;39;
05.01.2015;06:45:00;05.01.2015;07:00:00;37,00;36;
05.01.2015;07:00:00;05.01.2015;07:15:00;35,00;21;
05.01.2015;07:15:00;05.01.2015;07:30:00;33,00;32;
05.01.2015;07:30:00;05.01.2015;07:45:00;32,00;30;
05.01.2015;07:45:00;05.01.2015;08:00:00;31,00;29;
05.01.2015;08:00:00;05.01.2015;08:15:00;29,00;27;
05.01.2015;08:15:00;05.01.2015;08:30:00;27,00;47;
05.01.2015;08:30:00;05.01.2015;08:45:00;25,00;23;
05.01.2015;08:45:00;05.01.2015;09:00:00;23,00;21;
05.01.2015;09:00:00;05.01.2015;09:15:00;21,00;20;
