Datum von;Uhrzeit von;Datum bis;Uhrzeit bis;Prognose (MW);Ist-Wert (MW);
01.10.2015;13:00:00;01.10.2015;13:15:00;220,00;203;
01.10.2015;13:15:00;01.10.2015;13:30:00;221,00;208;
01.10.2015;13:30:00;01.10.2015;13:45:00;221,00;233;
01.10.2015;13:45:00;01.10.2015;14:00:00;222,00;222;
01.10.2015;14:00:00;01.10.2015;14:15:00;222,00;225;
01.10.2015;14:15:00;01.10.2015;14:30:00;222,00;210;
01.10.2015;14:30:00;01.10.2015;14:45:00;222,00;205;
01.10.2015;14:45:00;01.10.2015;15:00:00;222,00;201;
01.10.2015;15:00:00;01.10.2015;15:15:00;223,00;180;
01.10.2015;15:15:00;01.10.2015;15:30:00;225,00;178;
01.10.2015;15:30:00;01.10.2015;15:45:00;228,00;196;
01.10.2015;15:45:00;01.10.2015;16:00:00;230,00;201;
01.10.2015;16:00:00;01.10.2015;16:15:00;233,00;200;
01.10.2015;16:15:00;01.10.2015;16:30:00;236,00;194;
01.10.2015;16:30:00;01.10.2015;16:45:00;239,00;192;
01.10.2015;16:45:00;01.10.2015;17:00:00;243,00;189;
01.10.2015;17:00:00;01.10.2015;17:15:00;245,00;190;
01.10.2015;17:15:00;01.10.2015;17:30:00;245,00;182;
01.10.2015;17:30:00;01.10.2015;17:45:00;246,00;171;
01.10.2015;17:45:00;01.10.2015;18:00:00;247,00;181;
01.10.2015;18:00:00;01.10.2015;18:15:00;247,00;171;
01.10.2015;18:15:00;01.10.2015;18:30:00;247,00;171;
01.10.2015;18:30:00;01.10.2015;18:45:00;248,00;168;
01.10.2015;18:45:00;01.10.2015;19:00:00;248,00;166;
01.10.2015;19:00:00;01.10.2015;19:15:00;248,00;182;
01.10.2015;19:15:00;01.10.2015;19:30:00;248,00;203;
01.10.2015;19:30:00;01.10.2015;19:45:00;247,00;216;
01.10.2015;19:45:00;01.10.2015;20:00:00;247,00;232;
01.10.2015;20:00:00;01.10.2015;20:15:00;247,00;255;
01.10.2015;20:15:00;01.10.2015;20:30:00;249,00;269;
01.10.2015;20:30:00;01.10.2015;20:45:00;251,00;295;
01.10.2015;20:45:00;01.10.2015;21:00:00;253,00;305;
01.10.2015;21:00:00;01.10.2015;21:15:00;255,00;313;
01.10.2015;21:15:00;01.10.2015;21:30:00;256,00;316;
01.10.2015;21:30:00;01.10.2015;21:45:00;258,00;307;
01.10.2015;21:45:00;01.10.2015;22:00:00;259,00;302;
01.10.2015;22:00:00;01.10.2015;22:15:00;259,00;301;
01.10.2015;22:15:00;01.10.2015;22:30:00;258,00;300;
01.10.2015;22:30:00;01.10.2015;22:45:00;256,00;293;
01.10.2015;22:45:00;01.10.2015;23:00:00;255,00;288;
01.10.2015;23:00:00;01.10.2015;23:15:00;254,00;275;
01.10.2015;23:15:00;01.10.2015;23:30:00;253,00;266;
01.10.2015;23:30:00;01.10.2015;23:45:00;253,00;253;
01.10.2015;23:45:00;02.10.2015;00:00:00;252,00;246;
02.10.2015;00:00:00;02.10.2015;00:15:00;290,00;248;
02.10.2015;00:15:00;02.10.2015;00:30:00;282,00;256;
02.10.2015;00:30:00;02.10.2015;00:45:00;274,00;285;
02.10.2015;00:45:00;02.10.2015;01:00:00;266,00;283;
02.10.2015;01:00:00;02.10.2015;01:15:00;260,00;279;
02.10.2015;01:15:00;02.10.2015;01:30:00;256,00;287;
02.10.2015;01:30:00;02.10.2015;01:45:00;251,00;285;
02.10.2015;01:45:00;02.10.2015;02:00:00;246,00;281;
02.10.2015;02:00:00;02.10.2015;02:15:00;242,00;274;
02.10.2015;02:15:00;02.10.2015;02:30:00;237,00;275;
02.10.2015;02:30:00;02.10.2015;02:45:00;232,00;261;
02.10.2015;02:45:00;02.10.2015;03:00:00;227,00;243;
02.10.2015;03:00:00;02.10.2015;03:15:00;223,00;239;
02.10.2015;03:15:00;02.10.2015;03:30:00;220,00;227;
02.10.2015;03:30:00;02.10.2015;03:45:00;216,00;208;
02.10.2015;03:45:00;02.10.2015;04:00:00;213,00;205;
02.10.2015;04:00:00;02.10.2015;04:15:00;210,00;196;
02.10.2015;04:15:00;02.10.2015;04:30:00;208,00;210;
02.10.2015;04:30:00;02.10.2015;04:45:00;206,00;229;
02.10.2015;04:45:00;02.10.2015;05:00:00;204,00;234;
02.10.2015;05:00:00;02.10.2015;05:15:00;203,00;241;
02.10.2015;05:15:00;02.10.2015;05:30:00;204,00;234;
02.10.2015;05:30:00;02.10.2015;05:45:00;204,00;219;
02.10.2015;05:45:00;02.10.2015;06:00:00;204,00;237;
02.10.2015;06:00:00;02.10.2015;06:15:00;204,00;243;
02.10.2015;06:15:00;02.10.2015;06:30:00;202,00;256;
02.10.2015;06:30:00;02.10.2015;06:45:00;200,00;256;
02.10.2015;06:45:00;02.10.2015;07:00:00;198,00;254;
02.10.2015;07:00:00;02.10.2015;07:15:00;195,00;249;
02.10.2015;07:15:00;02.10.2015;07:30:00;190,00;240;
02.10.2015;07:30:00;02.10.2015;07:45:00;185,00;241;
02.10.2015;07:45:00;02.10.2015;08:00:00;180,00;244;
02.10.2015;08:00:00;02.10.2015;08:15:00;173,00;240;
02.10.2015;08:15:00;02.10.2015;08:30:00;165,00;225;
02.10.2015;08:30:00;02.10.2015;08:45:00;157,00;216;
02.10.2015;08:45:00;02.10.2015;09:00:00;149,00;214;
02.10.2015;09:00:00;02.10.2015;09:15:00;141,00;198;
02.10.2015;09:15:00;02.10.2015;09:30:00;134,00;184;
02.10.2015;09:30:00;02.10.2015;09:45:00;127,00;156;
02.10.2015;09:45:00;02.10.2015;10:00:00;120,00;127;
02.10.2015;10:00:00;02.10.2015;10:15:00;113,00;100;
02.10.2015;10:15:00;02.10.2015;10:30:00;107,00;88;
02.10.2015;10:30:00;02.10.2015;10:45:00;100,00;85;
02.10.2015;10:45:00;02.10.2015;11:00:00;93,00;67;
02.10.2015;11:00:00;02.10.2015;11:15:00;88,00;52;
02.10.2015;11:15:00;02.10.2015;11:30:00;86,00;45;
02.10.2015;11:30:00;02.10.2015;11:45:00;83,00;44;
02.10.2015;11:45:00;02.10.2015;12:00:00;80,00;38;
02.10.2015;12:00:00;02.10.2015;12:15:00;79,00;34;
02.10.2015;12:15:00;02.10.2015;12:30:00;79,00;39;
02.10.2015;12:30:00;02.10.2015;12:45:00;80,00;39;
02.10.2015;12:45:00;02.10.2015;13:00:00;80,00;47;
02.10.2015;13:00:00;02.10.2015;13:15:00;82,00;47;
02.10.2015;13:15:00;02.10.2015;13:30:00;84,00;53;
02.10.2015;13:30:00;02.10.2015;13:45:00;87,00;60;
02.10.2015;13:45:00;02.10.2015;14:00:00;89,00;64;
02.10.2015;14:00:00;02.10.2015;14:15:00;92,00;65;
02.10.2015;14:15:00;02.10.2015;14:30:00;95,00;64;
02.10.2015;14:30:00;02.10.2015;14:45:00;98,00;74;
02.10.2015;14:45:00;02.10.2015;15:00:00;101,00;70;
02.10.2015;15:00:00;02.10.2015;15:15:00;104,00;81;
02.10.2015;15:15:00;02.10.2015;15:30:00;107,00;89;
02.10.2015;15:30:00;02.10.2015;15:45:00;110,00;88;
02.10.2015;15:45:00;02.10.2015;16:00:00;113,00;99;
02.10.2015;16:00:00;02.10.2015;16:15:00;116,00;102;
02.10.2015;16:15:00;02.10.2015;16:30:00;119,00;111;
02.10.2015;16:30:00;02.10.2015;16:45:00;122,00;119;
02.10.2015;16:45:00;02.10.2015;17:00:00;125,00;120;
02.10.2015;17:00:00;02.10.2015;17:15:00;129,00;129;
02.10.2015;17:15:00;02.10.2015;17:30:00;135,00;121;
02.10.2015;17:30:00;02.10.2015;17:45:00;140,00;110;
02.10.2015;17:45:00;02.10.2015;18:00:00;146,00;109;
02.10.2015;18:00:00;02.10.2015;18:15:00;150,00;107;
02.10.2015;18:15:00;02.10.2015;18:30:00;153,00;112;
02.10.2015;18:30:00;02.10.2015;18:45:00;156,00;130;
02.10.2015;18:45:00;02.10.2015;19:00:00;159,00;142;
02.10.2015;19:00:00;02.10.2015;19:15:00;163,00;152;
02.10.2015;19:15:00;02.10.2015;19:30:00;168,00;186;
02.10.2015;19:30:00;02.10.2015;19:45:00;173,00;210;
02.10.2015;19:45:00;02.10.2015;20:00:00;178,00;236;
02.10.2015;20:00:00;02.10.2015;20:15:00;181,00;263;
02.10.2015;20:15:00;02.10.2015;20:30:00;180,00;254;
02.10.2015;20:30:00;02.10.2015;20:45:00;180,00;256;
02.10.2015;20:45:00;02.10.2015;21:00:00;180,00;252;
02.10.2015;21:00:00;02.10.2015;21:15:00;179,00;254;
02.10.2015;21:15:00;02.10.2015;21:30:00;178,00;246;
02.10.2015;21:30:00;02.10.2015;21:45:00;177,00;249;
02.10.2015;21:45:00;02.10.2015;22:00:00;176,00;254;
02.10.2015;22:00:00;02.10.2015;22:15:00;174,00;254;
02.10.2015;22:15:00;02.10.2015;22:30:00;172,00;249;
02.10.2015;22:30:00;02.10.2015;22:45:00;169,00;252;
02.10.2015;22:45:00;02.10.2015;23:00:00;166,00;257;
02.10.2015;23:00:00;02.10.2015;23:15:00;164,00;257;
02.10.2015;23:15:00;02.10.2015;23:30:00;161,00;250;
02.10.2015;23:30:00;02.10.2015;23:45:00;158,00;237;
02.10.2015;23:45:00;03.10.2015;00:00:00;156,00;226;
03.10.2015;00:00:00;03.10.2015;00:15:00;187,00;212;
03.10.2015;00:15:00;03.10.2015;00:30:00;176,00;206;
03.10.2015;00:30:00;03.10.2015;00:45:00;165,00;198;
03.10.2015;00:45:00;03.10.2015;01:00:00;154,00;168;
03.10.2015;01:00:00;03.10.2015;01:15:00;144,00;144;
03.10.2015;01:15:00;03.10.2015;01:30:00;135,00;138;
03.10.2015;01:30:00;03.10.2015;01:45:00;126,00;131;
03.10.2015;01:45:00;03.10.2015;02:00:00;117,00;121;
03.10.2015;02:00:00;03.10.2015;02:15:00;109,00;108;
03.10.2015;02:15:00;03.10.2015;02:30:00;102,00;96;
03.10.2015;02:30:00;03.10.2015;02:45:00;95,00;87;
03.10.2015;02:45:00;03.10.2015;03:00:00;88,00;81;
03.10.2015;03:00:00;03.10.2015;03:15:00;83,00;67;
03.10.2015;03:15:00;03.10.2015;03:30:00;79,00;59;
03.10.2015;03:30:00;03.10.2015;03:45:00;75,00;60;
03.10.2015;03:45:00;03.10.2015;04:00:00;71,00;70;
03.10.2015;04:00:00;03.10.2015;04:15:00;70,00;75;
03.10.2015;04:15:00;03.10.2015;04:30:00;70,00;60;
03.10.2015;04:30:00;03.10.2015;04:45:00;70,00;53;
03.10.2015;04:45:00;03.10.2015;05:00:00;70,00;46;
03.10.2015;05:00:00;03.10.2015;05:15:00;70,00;46;
03.10.2015;05:15:00;03.10.2015;05:30:00;70,00;48;
03.10.2015;05:30:00;03.10.2015;05:45:00;70,00;53;
03.10.2015;05:45:00;03.10.2015;06:00:00;69,00;52;
03.10.2015;06:00:00;03.10.2015;06:15:00;70,00;59;
03.10.2015;06:15:00;03.10.2015;06:30:00;72,00;59;
03.10.2015;06:30:00;03.10.2015;06:45:00;74,00;59;
03.10.2015;06:45:00;03.10.2015;07:00:00;75,00;57;
03.10.2015;07:00:00;03.10.2015;07:15:00;79,00;66;
03.10.2015;07:15:00;03.10.2015;07:30:00;83,00;78;
03.10.2015;07:30:00;03.10.2015;07:45:00;87,00;82;
03.10.2015;07:45:00;03.10.2015;08:00:00;92,00;71;
03.10.2015;08:00:00;03.10.2015;08:15:00;93,00;67;
03.10.2015;08:15:00;03.10.2015;08:30:00;91,00;57;
03.10.2015;08:30:00;03.10.2015;08:45:00;89,00;49;
03.10.2015;08:45:00;03.10.2015;09:00:00;87,00;51;
03.10.2015;09:00:00;03.10.2015;09:15:00;84,00;54;
03.10.2015;09:15:00;03.10.2015;09:30:00;80,00;64;
03.10.2015;09:30:00;03.10.2015;09:45:00;75,00;65;
03.10.2015;09:45:00;03.10.2015;10:00:00;71,00;79;
03.10.2015;10:00:00;03.10.2015;10:15:00;66,00;74;
03.10.2015;10:15:00;03.10.2015;10:30:00;61,00;64;
03.10.2015;10:30:00;03.10.2015;10:45:00;56,00;58;
03.10.2015;10:45:00;03.10.2015;11:00:00;51,00;57;
03.10.2015;11:00:00;03.10.2015;11:15:00;48,00;48;
03.10.2015;11:15:00;03.10.2015;11:30:00;46,00;41;
03.10.2015;11:30:00;03.10.2015;11:45:00;44,00;36;
03.10.2015;11:45:00;03.10.2015;12:00:00;42,00;36;
03.10.2015;12:00:00;03.10.2015;12:15:00;41,00;32;
03.10.2015;12:15:00;03.10.2015;12:30:00;41,00;33;
03.10.2015;12:30:00;03.10.2015;12:45:00;41,00;31;
03.10.2015;12:45:00;03.10.2015;13:00:00;41,00;32;
03.10.2015;13:00:00;03.10.2015;13:15:00;41,00;33;
03.10.2015;13:15:00;03.10.2015;13:30:00;41,00;27;
03.10.2015;13:30:00;03.10.2015;13:45:00;41,00;27;
03.10.2015;13:45:00;03.10.2015;14:00:00;41,00;27;
03.10.2015;14:00:00;03.10.2015;14:15:00;40,00;23;
03.10.2015;14:15:00;03.10.2015;14:30:00;39,00;20;
03.10.2015;14:30:00;03.10.2015;14:45:00;37,00;18;
03.10.2015;14:45:00;03.10.2015;15:00:00;36,00;19;
03.10.2015;15:00:00;03.10.2015;15:15:00;35,00;18;
03.10.2015;15:15:00;03.10.2015;15:30:00;33,00;22;
03.10.2015;15:30:00;03.10.2015;15:45:00;32,00;22;
03.10.2015;15:45:00;03.10.2015;16:00:00;30,00;23;
03.10.2015;16:00:00;03.10.2015;16:15:00;28,00;22;
03.10.2015;16:15:00;03.10.2015;16:30:00;26,00;19;
03.10.2015;16:30:00;03.10.2015;16:45:00;25,00;15;
03.10.2015;16:45:00;03.10.2015;17:00:00;23,00;12;
03.10.2015;17:00:00;03.10.2015;17:15:00;21,00;12;
03.10.2015;17:15:00;03.10.2015;17:30:00;21,00;12;
03.10.2015;17:30:00;03.10.2015;17:45:00;20,00;14;
03.10.2015;17:45:00;03.10.2015;18:00:00;19,00;19;
03.10.2015;18:00:00;03.10.2015;18:15:00;19,00;17;
03.10.2015;18:15:00;03.10.2015;18:30:00;20,00;9;
03.10.2015;18:30:00;03.10.2015;18:45:00;21,00;7;
03.10.2015;18:45:00;03.10.2015;19:00:00;22,00;5;
03.10.2015;19:00:00;03.10.2015;19:15:00;25,00;4;
03.10.2015;19:15:00;03.10.2015;19:30:00;28,00;5;
03.10.2015;19:30:00;03.10.2015;19:45:00;32,00;3;
03.10.2015;19:45:00;03.10.2015;20:00:00;35,00;4;
03.10.2015;20:00:00;03.10.2015;20:15:00;39,00;4;
03.10.2015;20:15:00;03.10.2015;20:30:00;42,00;2;
03.10.2015;20:30:00;03.10.2015;20:45:00;46,00;1;
03.10.2015;20:45:00;03.10.2015;21:00:00;49,00;1;
03.10.2015;21:00:00;03.10.2015;21:15:00;53,00;2;
03.10.2015;21:15:00;03.10.2015;21:30:00;57,00;5;
03.10.2015;21:30:00;03.10.2015;21:45:00;61,00;8;
03.10.2015;21:45:00;03.10.2015;22:00:00;65,00;10;
03.10.2015;22:00:00;03.10.2015;22:15:00;69,00;16;
03.10.2015;22:15:00;03.10.2015;22:30:00;73,00;20;
03.10.2015;22:30:00;03.10.2015;22:45:00;76,00;16;
03.10.2015;22:45:00;03.10.2015;23:00:00;80,00;11;
03.10.2015;23:00:00;03.10.2015;23:15:00;84,00;7;
03.10.2015;23:15:00;03.10.2015;23:30:00;87,00;5;
03.10.2015;23:30:00;03.10.2015;23:45:00;90,00;4;
03.10.2015;23:45:00;04.10.2015;00:00:00;94,00;3;
04.10.2015;00:00:00;04.10.2015;00:15:00;49,00;3;
04.10.2015;00:15:00;04.10.2015;00:30:00;49,00;3;
04.10.2015;00:30:00;04.10.2015;00:45:00;49,00;3;
04.10.2015;00:45:00;04.10.2015;01:00:00;49,00;4;
04.10.2015;01:00:00;04.10.2015;01:15:00;47,00;3;
04.10.2015;01:15:00;04.10.2015;01:30:00;43,00;3;
04.10.2015;01:30:00;04.10.2015;01:45:00;39,00;3;
04.10.2015;01:45:00;04.10.2015;02:00:00;35,00;5;
04.10.2015;02:00:00;04.10.2015;02:15:00;31,00;9;
04.10.2015;02:15:00;04.10.2015;02:30:00;27,00;9;
04.10.2015;02:30:00;04.10.2015;02:45:00;23,00;8;
04.10.2015;02:45:00;04.10.2015;03:00:00;19,00;18;
04.10.2015;03:00:00;04.10.2015;03:15:00;18,00;24;
04.10.2015;03:15:00;04.10.2015;03:30:00;18,00;23;
04.10.2015;03:30:00;04.10.2015;03:45:00;19,00;18;
04.10.2015;03:45:00;04.10.2015;04:00:00;19,00;20;
04.10.2015;04:00:00;04.10.2015;04:15:00;23,00;21;
04.10.2015;04:15:00;04.10.2015;04:30:00;29,00;22;
04.10.2015;04:30:00;04.10.2015;04:45:00;34,00;32;
04.10.2015;04:45:00;04.10.2015;05:00:00;40,00;33;
04.10.2015;05:00:00;04.10.2015;05:15:00;44,00;62;
04.10.2015;05:15:00;04.10.2015;05:30:00;45,00;56;
04.10.2015;05:30:00;04.10.2015;05:45:00;46,00;67;
04.10.2015;05:45:00;04.10.2015;06:00:00;47,00;76;
04.10.2015;06:00:00;04.10.2015;06:15:00;48,00;76;
04.10.2015;06:15:00;04.10.2015;06:30:00;49,00;90;
04.10.2015;06:30:00;04.10.2015;06:45:00;49,00;84;
04.10.2015;06:45:00;04.10.2015;07:00:00;50,00;95;
04.10.2015;07:00:00;04.10.2015;07:15:00;52,00;104;
04.10.2015;07:15:00;04.10.2015;07:30:00;57,00;112;
04.10.2015;07:30:00;04.10.2015;07:45:00;62,00;105;
04.10.2015;07:45:00;04.10.2015;08:00:00;67,00;109;
04.10.2015;08:00:00;04.10.2015;08:15:00;70,00;104;
04.10.2015;08:15:00;04.10.2015;08:30:00;73,00;94;
04.10.2015;08:30:00;04.10.2015;08:45:00;76,00;81;
04.10.2015;08:45:00;04.10.2015;09:00:00;79,00;81;
04.10.2015;09:00:00;04.10.2015;09:15:00;80,00;115;
04.10.2015;09:15:00;04.10.2015;09:30:00;80,00;114;
04.10.2015;09:30:00;04.10.2015;09:45:00;79,00;120;
04.10.2015;09:45:00;04.10.2015;10:00:00;79,00;122;
04.10.2015;10:00:00;04.10.2015;10:15:00;78,00;118;
04.10.2015;10:15:00;04.10.2015;10:30:00;78,00;125;
04.10.2015;10:30:00;04.10.2015;10:45:00;78,00;120;
04.10.2015;10:45:00;04.10.2015;11:00:00;78,00;103;
04.10.2015;11:00:00;04.10.2015;11:15:00;77,00;92;
04.10.2015;11:15:00;04.10.2015;11:30:00;75,00;85;
04.10.2015;11:30:00;04.10.2015;11:45:00;74,00;70;
04.10.2015;11:45:00;04.10.2015;12:00:00;72,00;64;
04.10.2015;12:00:00;04.10.2015;12:15:00;70,00;65;
04.10.2015;12:15:00;04.10.2015;12:30:00;68,00;61;
04.10.2015;12:30:00;04.10.2015;12:45:00;66,00;57;
04.10.2015;12:45:00;04.10.2015;13:00:00;64,00;46;
04.10.2015;13:00:00;04.10.2015;13:15:00;62,00;39;
04.10.2015;13:15:00;04.10.2015;13:30:00;60,00;37;
04.10.2015;13:30:00;04.10.2015;13:45:00;57,00;32;
04.10.2015;13:45:00;04.10.2015;14:00:00;55,00;23;
04.10.2015;14:00:00;04.10.2015;14:15:00;52,00;21;
04.10.2015;14:15:00;04.10.2015;14:30:00;48,00;22;
04.10.2015;14:30:00;04.10.2015;14:45:00;44,00;19;
04.10.2015;14:45:00;04.10.2015;15:00:00;40,00;19;
04.10.2015;15:00:00;04.10.2015;15:15:00;36,00;18;
04.10.2015;15:15:00;04.10.2015;15:30:00;33,00;18;
04.10.2015;15:30:00;04.10.2015;15:45:00;30,00;15;
04.10.2015;15:45:00;04.10.2015;16:00:00;26,00;13;
04.10.2015;16:00:00;04.10.2015;16:15:00;23,00;13;
04.10.2015;16:15:00;04.10.2015;16:30:00;21,00;20;
04.10.2015;16:30:00;04.10.2015;16:45:00;19,00;22;
04.10.2015;16:45:00;04.10.2015;17:00:00;17,00;25;
04.10.2015;17:00:00;04.10.2015;17:15:00;15,00;22;
04.10.2015;17:15:00;04.10.2015;17:30:00;13,00;16;
04.10.2015;17:30:00;04.10.2015;17:45:00;12,00;11;
04.10.2015;17:45:00;04.10.2015;18:00:00;10,00;6;
04.10.2015;18:00:00;04.10.2015;18:15:00;9,00;4;
04.10.2015;18:15:00;04.10.2015;18:30:00;9,00;3;
04.10.2015;18:30:00;04.10.2015;18:45:00;9,00;3;
04.10.2015;18:45:00;04.10.2015;19:00:00;10,00;2;
04.10.2015;19:00:00;04.10.2015;19:15:00;10,00;2;
04.10.2015;19:15:00;04.10.2015;19:30:00;12,00;3;
04.10.2015;19:30:00;04.10.2015;19:45:00;13,00;5;
04.10.2015;19:45:00;04.10.2015;20:00:00;15,00;8;
04.10.2015;20:00:00;04.10.2015;20:15:00;17,00;10;
04.10.2015;20:15:00;04.10.2015;20:30:00;18,00;11;
04.10.2015;20:30:00;04.10.2015;20:45:00;19,00;18;
04.10.2015;20:45:00;04.10.2015;21:00:00;21,00;21;
04.10.2015;21:00:00;04.10.2015;21:15:00;22,00;27;
04.10.2015;21:15:00;04.10.2015;21:30:00;22,00;29;
04.10.2015;21:30:00;04.10.2015;21:45:00;22,00;30;
04.10.2015;21:45:00;04.10.2015;22:00:00;23,00;33;
04.10.2015;22:00:00;04.10.2015;22:15:00;24,00;31;
04.10.2015;22:15:00;04.10.2015;22:30:00;26,00;35;
04.10.2015;22:30:00;04.10.2015;22:45:00;28,00;39;
04.10.2015;22:45:00;04.10.2015;23:00:00;30,00;40;
04.10.2015;23:00:00;04.10.2015;23:15:00;31,00;39;
04.10.2015;23:15:00;04.10.2015;23:30:00;33,00;46;
04.10.2015;23:30:00;04.10.2015;23:45:00;34,00;58;
04.10.2015;23:45:00;05.10.2015;00:00:00;35,00;63;
05.10.2015;00:00:00;05.10.2015;00:15:00;50,00;85;
05.10.2015;00:15:00;05.10.2015;00:30:00;51,00;87;
05.10.2015;00:30:00;05.10.2015;00:45:00;52,00;87;
05.10.2015;00:45:00;05.10.2015;01:00:00;53,00;90;
05.10.2015;01:00:00;05.10.2015;01:15:00;55,00;89;
05.10.2015;01:15:00;05.10.2015;01:30:00;56,00;76;
05.10.2015;01:30:00;05.10.2015;01:45:00;57,00;66;
05.10.2015;01:45:00;05.10.2015;02:00:00;58,00;65;
05.10.2015;02:00:00;05.10.2015;02:15:00;58,00;72;
05.10.2015;02:15:00;05.10.2015;02:30:00;59,00;73;
05.10.2015;02:30:00;05.10.2015;02:45:00;59,00;69;
05.10.2015;02:45:00;05.10.2015;03:00:00;59,00;67;
05.10.2015;03:00:00;05.10.2015;03:15:00;59,00;70;
05.10.2015;03:15:00;05.10.2015;03:30:00;59,00;73;
05.10.2015;03:30:00;05.10.2015;03:45:00;59,00;81;
05.10.2015;03:45:00;05.10.2015;04:00:00;58,00;75;
05.10.2015;04:00:00;05.10.2015;04:15:00;60,00;76;
05.10.2015;04:15:00;05.10.2015;04:30:00;62,00;80;
05.10.2015;04:30:00;05.10.2015;04:45:00;65,00;77;
05.10.2015;04:45:00;05.10.2015;05:00:00;68,00;78;
05.10.2015;05:00:00;05.10.2015;05:15:00;72,00;76;
05.10.2015;05:15:00;05.10.2015;05:30:00;76,00;66;
05.10.2015;05:30:00;05.10.2015;05:45:00;81,00;66;
05.10.2015;05:45:00;05.10.2015;06:00:00;86,00;72;
05.10.2015;06:00:00;05.10.2015;06:15:00;90,00;81;
05.10.2015;06:15:00;05.10.2015;06:30:00;93,00;82;
05.10.2015;06:30:00;05.10.2015;06:45:00;97,00;86;
05.10.2015;06:45:00;05.10.2015;07:00:00;100,00;88;
05.10.2015;07:00:00;05.10.2015;07:15:00;102,00;86;
05.10.2015;07:15:00;05.10.2015;07:30:00;102,00;95;
05.10.2015;07:30:00;05.10.2015;07:45:00;103,00;99;
05.10.2015;07:45:00;05.10.2015;08:00:00;103,00;99;
05.10.2015;08:00:00;05.10.2015;08:15:00;100,00;102;
05.10.2015;08:15:00;05.10.2015;08:30:00;95,00;89;
05.10.2015;08:30:00;05.10.2015;08:45:00;89,00;84;
05.10.2015;08:45:00;05.10.2015;09:00:00;83,00;82;
05.10.2015;09:00:00;05.10.2015;09:15:00;77,00;81;
