Windenergieeinspeisung;;;;
2006 Juni;;;;
;;;;
Datum;Position;prognostiziert [MW];tatsächlich [MW];Anteil Offshore [MW];
;72;2177;1206;0;;
;73;2214;1259;0;;
;74;2214;1194;0;;
;75;2214;1212;0;;
;76;2214;1243;0;;
;77;2179;1334;0;;
;78;2179;1391;0;;
;79;2179;1365;0;;
;80;2179;1344;0;;
;81;2060;1391;0;;
;82;2060;1472;0;;
;83;2060;1615;0;;
;84;2060;1687;0;;
;85;1896;1730;0;;
;86;1896;1722;0;;
;87;1896;1723;0;;
;88;1896;1724;0;;
;89;1648;1682;0;;
;90;1648;1661;0;;
;91;1648;1602;0;;
;92;1648;1565;0;;
;93;1531;1606;0;;
;94;1531;1576;0;;
;95;1531;1518;0;;
;96;1531;1560;0;;
2006-06-04;1;1569;1676;0;;
;2;1569;1742;0;;
;3;1569;1796;0;;
;4;1569;1750;0;;
;5;1546;1693;0;;
;6;1546;1649;0;;
;7;1546;1672;0;;
;8;1546;1585;0;;
;9;1542;1632;0;;
;10;1542;1575;0;;
;11;1542;1600;0;;
;12;1542;1611;0;;
;13;1597;1563;0;;
;14;1597;1580;0;;
;15;1597;1610;0;;
;16;1597;1658;0;;
;17;1611;1680;0;;
;18;1611;1758;0;;
;19;1611;1690;0;;
;20;1611;1750;0;;
;21;1629;1623;0;;
;22;1629;1640;0;;
;23;1629;1690;0;;
;24;1629;1724;0;;
;25;1669;1715;0;;
;26;1669;1719;0;;
;27;1669;1724;0;;
;28;1669;1864;0;;
;29;1799;1872;0;;
;30;1799;2024;0;;
;31;1799;2058;0;;
;32;1799;2206;0;;
;33;2047;2370;0;;
;34;2047;2527;0;;
;35;2047;2655;0;;
;36;2047;2767;0;;
;37;2453;2744;0;;
;38;2453;2904;0;;
;39;2453;3047;0;;
;40;2453;3039;0;;
;41;2779;3042;0;;
;42;2779;3101;0;;
;43;2779;3065;0;;
;44;2779;3113;0;;
;45;2905;3192;0;;
;46;2905;3256;0;;
;47;2905;3212;0;;
;48;2905;3348;0;;
;49;3044;3416;0;;
;50;3044;3451;0;;
;51;3044;3421;0;;
;52;3044;3476;0;;
;53;3173;3596;0;;
;54;3173;3655;0;;
;55;3173;3754;0;;
;56;3173;3560;0;;
;57;3247;3682;0;;
;58;3247;3697;0;;
;59;3247;3740;0;;
;60;3247;3795;0;;
;61;3283;3770;0;;
;62;3283;3798;0;;
;63;3283;3780;0;;
;64;3283;3804;0;;
;65;3279;3678;0;;
;66;3279;3737;0;;
;67;3279;3658;0;;
;68;3279;3537;0;;
;69;3217;3487;0;;
;70;3217;3449;0;;
;71;3217;3381;0;;
;72;3217;3363;0;;
;73;3049;3435;0;;
;74;3049;3330;0;;
;75;3049;3199;0;;
;76;3049;3161;0;;
;77;2751;3082;0;;
;78;2751;2969;0;;
;79;2751;2941;0;;
;80;2751;2625;0;;
;81;2393;2527;0;;
;82;2393;2354;0;;
;83;2393;2254;0;;
;84;2393;2161;0;;
;85;2018;1997;0;;
;86;2018;1845;0;;
;87;2018;1770;0;;
;88;2018;1633;0;;
;89;1665;1434;0;;
;90;1665;1309;0;;
;91;1665;1281;0;;
;92;1665;1247;0;;
;93;1435;1188;0;;
;94;1435;1222;0;;
;95;1435;1120;0;;
;96;1435;1079;0;;
2006-06-05;1;1458;1097;0;;
;2;1458;1057;0;;
;3;1458;1091;0;;
;4;1458;1057;0;;
;5;1338;1012;0;;
;6;1338;929;0;;
;7;1338;898;0;;
;8;1338;842;0;;
;9;1272;790;0;;
;10;1272;760;0;;
;11;1272;729;0;;
;12;1272;717;0;;
;13;1194;674;0;;
;14;1194;724;0;;
;15;1194;698;0;;
;16;1194;686;0;;
;17;1132;674;0;;
;18;1132;681;0;;
;19;1132;735;0;;
;20;1132;769;0;;
;21;1059;747;0;;
;22;1059;730;0;;
;23;1059;782;0;;
;24;1059;760;0;;
;25;1048;752;0;;
;26;1048;750;0;;
;27;1048;725;0;;
;28;1048;674;0;;
;29;1057;673;0;;
;30;1057;667;0;;
;31;1057;733;0;;
;32;1057;734;0;;
;33;1167;761;0;;
;34;1167;727;0;;
;35;1167;781;0;;
;36;1167;771;0;;
;37;1274;789;0;;
;38;1274;763;0;;
;39;1274;760;0;;
;40;1274;799;0;;
;41;1379;871;0;;
;42;1379;880;0;;
;43;1379;876;0;;
;44;1379;884;0;;
;45;1448;941;0;;
;46;1448;884;0;;
;47;1448;916;0;;
;48;1448;880;0;;
;49;1433;900;0;;
;50;1433;876;0;;
;51;1433;920;0;;
;52;1433;838;0;;
;53;1479;882;0;;
;54;1479;907;0;;
;55;1479;923;0;;
;56;1479;899;0;;
;57;1499;907;0;;
;58;1499;848;0;;
;59;1499;856;0;;
;60;1499;878;0;;
;61;1495;845;0;;
;62;1495;845;0;;
;63;1495;829;0;;
;64;1495;804;0;;
;65;1499;862;0;;
;66;1499;911;0;;
;67;1499;964;0;;
;68;1499;871;0;;
;69;1473;867;0;;
;70;1473;869;0;;
;71;1473;909;0;;
;72;1473;885;0;;
;73;1399;924;0;;
;74;1399;910;0;;
;75;1399;896;0;;
;76;1399;848;0;;
;77;1213;824;0;;
;78;1213;775;0;;
;79;1213;727;0;;
;80;1213;756;0;;
;81;1000;712;0;;
;82;1000;625;0;;
;83;1000;617;0;;
;84;1000;626;0;;
;85;767;612;0;;
;86;767;605;0;;
;87;767;594;0;;
;88;767;542;0;;
;89;617;542;0;;
;90;617;580;0;;
;91;617;585;0;;
;92;617;580;0;;
;93;498;580;0;;
;94;498;563;0;;
;95;498;561;0;;
;96;498;551;0;;
2006-06-06;1;418;564;0;;
;2;418;570;0;;
;3;418;578;0;;
;4;418;578;0;;
;5;377;584;0;;
;6;377;566;0;;
;7;377;553;0;;
;8;377;553;0;;
;9;342;571;0;;
;10;342;599;0;;
;11;342;631;0;;
;12;342;635;0;;
;13;316;614;0;;
;14;316;606;0;;
;15;316;589;0;;
;16;316;581;0;;
;17;294;561;0;;
;18;294;550;0;;
;19;294;527;0;;
;20;294;506;0;;
;21;292;489;0;;
;22;292;490;0;;
;23;292;505;0;;
;24;292;496;0;;
;25;300;468;0;;
;26;300;447;0;;
;27;300;439;0;;
;28;300;430;0;;
;29;316;410;0;;
;30;316;405;0;;
;31;316;393;0;;
;32;316;348;0;;
;33;347;332;0;;
;34;347;330;0;;
;35;347;298;0;;
;36;347;323;0;;
;37;357;325;0;;
;38;357;316;0;;
;39;357;333;0;;
;40;357;351;0;;
;41;397;371;0;;
;42;397;381;0;;
;43;397;384;0;;
;44;397;379;0;;
;45;460;374;0;;
;46;460;378;0;;
;47;460;389;0;;
;48;460;395;0;;
;49;540;418;0;;
;50;540;461;0;;
;51;540;496;0;;
;52;540;512;0;;
;53;662;498;0;;
;54;662;528;0;;
;55;662;525;0;;
;56;662;557;0;;
;57;717;586;0;;
;58;717;629;0;;
;59;717;695;0;;
;60;717;695;0;;
;61;794;686;0;;
;62;794;741;0;;
;63;794;787;0;;
;64;794;887;0;;
;65;847;925;0;;
;66;847;931;0;;
;67;847;973;0;;
;68;847;910;0;;
;69;902;884;0;;
;70;902;895;0;;
;71;902;1010;0;;
;72;902;940;0;;
;73;922;926;0;;
;74;922;941;0;;
;75;922;956;0;;
;76;922;1050;0;;
;77;829;928;0;;
;78;829;882;0;;
;79;829;841;0;;
;80;829;765;0;;
;81;690;721;0;;
;82;690;675;0;;
;83;690;620;0;;
;84;690;519;0;;
;85;512;471;0;;
;86;512;431;0;;
;87;512;423;0;;
;88;512;414;0;;
;89;396;406;0;;
;90;396;408;0;;
;91;396;388;0;;
;92;396;398;0;;
;93;317;399;0;;
;94;317;404;0;;
;95;317;427;0;;
;96;317;435;0;;
2006-06-07;1;255;404;0;;
;2;255;385;0;;
;3;255;354;0;;
;4;255;344;0;;
;5;239;319;0;;
;6;239;303;0;;
;7;239;290;0;;
;8;239;266;0;;
;9;216;230;0;;
;10;216;209;0;;
;11;216;173;0;;
;12;216;155;0;;
;13;190;142;0;;
;14;190;114;0;;
;15;190;92;0;;
;16;190;76;0;;
;17;186;66;0;;
;18;186;67;0;;
;19;186;68;0;;
;20;186;68;0;;
;21;195;72;0;;
;22;195;76;0;;
;23;195;84;0;;
;24;195;90;0;;
;25;213;87;0;;
;26;213;100;0;;
;27;213;119;0;;
;28;213;115;0;;
;29;255;113;0;;
;30;255;97;0;;
;31;255;79;0;;
;32;255;70;0;;
;33;291;61;0;;
;34;291;51;0;;
;35;291;53;0;;
;36;291;57;0;;
;37;300;51;0;;
;38;300;45;0;;
;39;300;40;0;;
;40;300;40;0;;
;41;376;37;0;;
;42;376;38;0;;
;43;376;45;0;;
;44;376;46;0;;
;45;394;43;0;;
;46;394;51;0;;
;47;394;58;0;;
;48;394;58;0;;
;49;435;54;0;;
;50;435;59;0;;
;51;435;63;0;;
